latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
44.90001,10.5,26.0,3600,Europe/Berlin,CET

time,temperature_2m_mean (°C),precipitation_sum (mm),precipitation_hours (h),windspeed_10m_max (km/h)
2011-08-21,30.8,0.00,0.0,8.7
2011-08-22,31.4,0.00,0.0,7.1
2011-08-23,30.9,0.00,0.0,8.5
2011-08-24,29.5,0.00,0.0,8.4
2011-08-25,28.9,0.00,0.0,7.2
2011-08-26,29.1,0.00,0.0,9.7
2011-08-27,26.4,0.00,0.0,25.1
2011-08-28,24.1,0.00,0.0,11.8
2011-08-29,24.8,0.00,0.0,8.1
2011-08-30,24.2,0.40,3.0,7.4
2011-08-31,25.0,0.00,0.0,10.5
2011-09-01,25.0,0.00,0.0,9.2
2011-09-02,25.5,0.00,0.0,8.4
2011-09-03,25.7,5.90,7.0,11.9
2011-09-04,22.8,47.90,18.0,12.7
2011-09-05,22.9,6.50,14.0,9.7
2011-09-06,21.0,3.10,9.0,10.4
2011-09-07,21.9,0.00,0.0,12.2
2011-09-08,23.1,0.00,0.0,7.0
2011-09-09,23.9,0.00,0.0,8.7
2011-09-10,24.4,1.00,5.0,7.5
2011-09-11,24.2,0.80,2.0,5.8
2011-09-12,24.1,0.00,0.0,9.8
2011-09-13,24.6,0.00,0.0,6.1
2011-09-14,25.1,0.00,0.0,7.8
2011-09-15,24.8,0.00,0.0,7.9
2011-09-16,24.4,0.00,0.0,7.2
2011-09-17,23.5,0.00,0.0,8.4
2011-09-18,22.2,1.90,7.0,10.8
2011-09-19,17.7,5.80,7.0,17.6
2011-09-20,18.3,0.00,0.0,9.0
2011-09-21,19.8,0.00,0.0,7.9
2011-09-22,21.0,0.00,0.0,7.8
2011-09-23,21.0,0.00,0.0,11.9
2011-09-24,21.2,0.00,0.0,7.6
2011-09-25,21.8,0.00,0.0,6.5
2011-09-26,21.9,0.00,0.0,7.4
2011-09-27,21.6,0.00,0.0,7.2
2011-09-28,22.2,0.00,0.0,12.9
2011-09-29,21.6,0.00,0.0,8.1
2011-09-30,21.2,0.00,0.0,8.1
2011-10-01,21.2,0.00,0.0,6.5
2011-10-02,21.6,0.00,0.0,6.5
2011-10-03,22.8,0.00,0.0,7.1
2011-10-04,22.3,0.00,0.0,6.6
2011-10-05,22.5,0.00,0.0,5.0
2011-10-06,22.0,0.00,0.0,11.5
2011-10-07,17.5,12.90,6.0,22.5
2011-10-08,14.3,0.00,0.0,15.8
2011-10-09,12.9,0.00,0.0,10.2
2011-10-10,14.7,0.00,0.0,7.4
2011-10-11,17.1,0.00,0.0,7.7
2011-10-12,18.9,0.00,0.0,6.9
2011-10-13,18.1,0.30,2.0,17.7
2011-10-14,15.0,0.00,0.0,20.3
2011-10-15,12.1,0.00,0.0,18.2
2011-10-16,10.9,0.00,0.0,15.2
2011-10-17,10.9,0.00,0.0,8.6
2011-10-18,12.1,0.00,0.0,7.1
2011-10-19,14.2,3.30,6.0,12.0
2011-10-20,10.6,19.20,18.0,18.8
2011-10-21,9.9,0.00,0.0,8.7
2011-10-22,9.2,0.00,0.0,8.0
2011-10-23,9.3,0.00,0.0,9.1
2011-10-24,9.4,0.20,1.0,11.2
2011-10-25,10.7,27.00,21.0,17.7
2011-10-26,11.5,5.80,6.0,14.3
2011-10-27,11.8,0.00,0.0,7.9
2011-10-28,11.6,0.00,0.0,6.7
2011-10-29,11.2,0.00,0.0,5.9
2011-10-30,11.3,0.00,0.0,5.8
2011-10-31,11.6,0.00,0.0,5.2
2011-11-01,10.7,0.00,0.0,6.3
2011-11-02,11.2,0.00,0.0,5.8
2011-11-03,11.8,0.00,0.0,12.1
2011-11-04,12.9,5.70,15.0,22.2
2011-11-05,15.0,9.20,18.0,23.1
2011-11-06,14.5,15.70,24.0,28.9
2011-11-07,13.3,13.80,19.0,16.6
2011-11-08,13.9,14.20,17.0,22.4
2011-11-09,13.5,0.70,5.0,11.6
2011-11-10,11.7,0.00,0.0,8.2
2011-11-11,11.1,0.00,0.0,16.0
2011-11-12,9.2,0.00,0.0,9.1
2011-11-13,6.7,0.00,0.0,6.0
2011-11-14,6.2,0.00,0.0,7.0
2011-11-15,5.2,0.00,0.0,6.3
2011-11-16,4.3,0.00,0.0,5.7
2011-11-17,4.4,0.00,0.0,6.5
2011-11-18,3.5,0.00,0.0,6.5
2011-11-19,3.1,0.00,0.0,7.5
2011-11-20,3.1,0.00,0.0,6.8
2011-11-21,4.2,0.00,0.0,7.2
2011-11-22,5.9,0.00,0.0,8.9
2011-11-23,8.1,0.00,0.0,8.9
2011-11-24,6.5,0.00,0.0,6.9
2011-11-25,5.0,0.00,0.0,5.9
2011-11-26,4.0,0.00,0.0,6.4
2011-11-27,4.2,0.00,0.0,6.3
2011-11-28,3.7,0.00,0.0,5.4
2011-11-29,4.5,0.00,0.0,7.2
2011-11-30,4.3,0.00,0.0,8.1
2011-12-01,4.5,0.00,0.0,5.5
2011-12-02,7.2,0.20,1.0,8.7
2011-12-03,6.6,0.50,2.0,5.4
2011-12-04,7.2,0.00,0.0,6.5
2011-12-05,7.8,0.70,5.0,12.0
2011-12-06,6.0,0.30,1.0,8.0
2011-12-07,3.5,0.00,0.0,10.5
2011-12-08,6.3,0.00,0.0,15.1
2011-12-09,5.7,0.00,0.0,4.9
2011-12-10,7.6,0.00,0.0,4.6
2011-12-11,7.6,0.00,0.0,6.0
2011-12-12,7.8,4.30,12.0,11.8
2011-12-13,5.9,0.00,0.0,12.0
2011-12-14,6.2,0.00,0.0,7.1
2011-12-15,5.6,0.00,0.0,13.4
2011-12-16,4.5,3.40,5.0,26.6
2011-12-17,6.7,0.00,0.0,33.8
2011-12-18,1.6,0.00,0.0,8.5
2011-12-19,1.8,0.00,0.0,11.1
2011-12-20,0.4,0.00,0.0,11.2
2011-12-21,1.2,0.00,0.0,7.9
2011-12-22,1.7,0.00,0.0,6.1
2011-12-23,2.0,0.00,0.0,7.6
2011-12-24,0.4,1.20,5.0,5.9
2011-12-25,1.7,0.00,0.0,8.0
2011-12-26,2.8,0.00,0.0,6.9
2011-12-27,3.8,0.00,0.0,6.9
2011-12-28,2.5,0.00,0.0,6.5
2011-12-29,2.4,0.60,4.0,6.4
2011-12-30,2.2,0.20,1.0,12.9
2011-12-31,2.5,0.00,0.0,9.1
2012-01-01,3.0,0.00,0.0,7.9
2012-01-02,3.1,4.80,8.0,12.7
2012-01-03,4.6,3.40,5.0,12.3
2012-01-04,1.8,0.00,0.0,7.2
2012-01-05,2.5,0.00,0.0,15.3
2012-01-06,7.6,0.00,0.0,36.7
2012-01-07,4.0,0.00,0.0,14.6
2012-01-08,5.6,0.00,0.0,17.3
2012-01-09,2.9,0.00,0.0,10.9
2012-01-10,3.3,0.00,0.0,9.9
2012-01-11,3.7,0.00,0.0,5.6
2012-01-12,3.0,0.00,0.0,10.8
2012-01-13,4.6,0.00,0.0,11.6
2012-01-14,3.5,0.00,0.0,5.0
2012-01-15,1.3,0.10,1.0,8.8
2012-01-16,-0.6,0.00,0.0,5.9
2012-01-17,-0.5,0.00,0.0,7.8
2012-01-18,-0.6,0.00,0.0,6.0
2012-01-19,0.7,0.00,0.0,11.0
2012-01-20,2.6,0.00,0.0,15.8
2012-01-21,1.8,0.00,0.0,9.9
2012-01-22,3.1,0.00,0.0,10.1
2012-01-23,3.0,0.00,0.0,5.9
2012-01-24,4.0,0.00,0.0,9.5
2012-01-25,3.7,0.00,0.0,7.5
2012-01-26,2.2,0.00,0.0,8.7
2012-01-27,2.2,0.00,0.0,8.9
2012-01-28,3.2,0.00,0.0,16.8
2012-01-29,3.1,0.70,6.0,21.0
2012-01-30,1.5,0.00,0.0,15.0
2012-01-31,-0.8,2.50,9.0,18.2
2012-02-01,-2.0,13.80,24.0,16.4
2012-02-02,-2.7,2.60,14.0,17.5
2012-02-03,-4.9,0.00,0.0,14.1
2012-02-04,-3.3,0.40,3.0,6.4
2012-02-05,-3.7,0.00,0.0,10.9
2012-02-06,-3.5,0.00,0.0,7.9
2012-02-07,-1.6,0.00,0.0,6.4
2012-02-08,0.1,0.00,0.0,9.4
2012-02-09,-0.6,0.00,0.0,19.5
2012-02-10,-1.5,1.30,5.0,25.5
2012-02-11,-2.8,1.70,13.0,18.7
2012-02-12,-2.9,1.30,7.0,10.2
2012-02-13,-1.7,0.00,0.0,9.1
2012-02-14,-0.5,0.00,0.0,8.0
2012-02-15,1.6,0.00,0.0,24.2
2012-02-16,3.6,0.00,0.0,15.5
2012-02-17,3.6,0.00,0.0,10.3
2012-02-18,4.3,0.00,0.0,9.9
2012-02-19,5.3,1.70,4.0,6.2
2012-02-20,3.5,19.00,22.0,24.8
2012-02-21,4.0,0.00,0.0,7.3
2012-02-22,3.6,0.00,0.0,8.0
2012-02-23,5.0,0.00,0.0,7.9
2012-02-24,7.5,0.00,0.0,9.4
2012-02-25,8.9,0.00,0.0,11.4
2012-02-26,7.3,4.00,7.0,19.5
2012-02-27,6.7,0.00,0.0,10.6
2012-02-28,6.3,0.00,0.0,9.5
2012-02-29,10.2,0.00,0.0,13.1
2012-03-01,11.4,0.00,0.0,6.9
2012-03-02,10.9,0.00,0.0,8.6
2012-03-03,10.7,0.00,0.0,9.7
2012-03-04,10.4,1.30,6.0,9.0
2012-03-05,8.9,4.00,14.0,18.8
2012-03-06,6.8,2.30,8.0,23.1
2012-03-07,6.2,0.00,0.0,6.5
2012-03-08,7.2,0.00,0.0,8.7
2012-03-09,9.2,0.00,0.0,16.6
2012-03-10,8.1,0.00,0.0,12.8
2012-03-11,7.6,0.00,0.0,10.1
2012-03-12,10.0,0.00,0.0,13.0
2012-03-13,10.5,0.00,0.0,11.9
2012-03-14,12.0,0.00,0.0,6.8
2012-03-15,11.9,0.00,0.0,9.4
2012-03-16,12.7,0.00,0.0,8.9
2012-03-17,11.3,0.00,0.0,7.4
2012-03-18,11.8,0.00,0.0,9.4
2012-03-19,11.4,1.00,4.0,10.7
2012-03-20,10.5,0.50,1.0,8.0
2012-03-21,12.4,0.00,0.0,7.8
2012-03-22,13.7,0.00,0.0,6.2
2012-03-23,13.9,0.00,0.0,7.3
2012-03-24,13.6,0.30,1.0,10.0
2012-03-25,14.5,0.00,0.0,8.2
2012-03-26,14.2,0.00,0.0,8.7
2012-03-27,14.5,0.00,0.0,8.9
2012-03-28,15.0,0.00,0.0,7.9
2012-03-29,16.7,0.00,0.0,21.6
2012-03-30,18.5,0.00,0.0,19.5
2012-03-31,16.8,0.00,0.0,16.7
2012-04-01,11.6,0.00,0.0,27.4
2012-04-02,11.4,0.00,0.0,13.3
2012-04-03,12.6,0.30,1.0,11.9
2012-04-04,13.3,2.20,5.0,15.1
2012-04-05,13.7,9.80,15.0,17.2
2012-04-06,14.2,0.40,3.0,16.3
2012-04-07,14.6,1.00,1.0,24.9
2012-04-08,9.7,15.00,21.0,16.8
2012-04-09,8.2,0.00,0.0,11.0
2012-04-10,8.8,2.20,4.0,12.0
2012-04-11,9.2,17.90,21.0,24.2
2012-04-12,10.7,0.10,1.0,9.7
2012-04-13,10.7,6.80,16.0,17.4
2012-04-14,10.9,7.10,16.0,7.1
2012-04-15,11.3,15.20,17.0,11.5
2012-04-16,11.2,3.40,6.0,10.6
2012-04-17,11.8,0.60,4.0,9.2
2012-04-18,11.1,3.00,4.0,18.2
2012-04-19,11.1,3.30,8.0,8.7
2012-04-20,11.6,4.80,14.0,8.7
2012-04-21,12.7,0.40,3.0,17.1
2012-04-22,14.3,2.70,1.0,19.1
2012-04-23,11.7,2.50,9.0,13.4
2012-04-24,13.1,3.10,6.0,22.5
2012-04-25,13.2,0.40,2.0,16.4
2012-04-26,13.8,0.00,0.0,8.7
2012-04-27,16.3,0.00,0.0,10.0
2012-04-28,19.0,0.00,0.0,14.0
2012-04-29,16.2,1.60,3.0,18.8
2012-04-30,16.2,2.60,8.0,7.0
2012-05-01,15.8,17.90,12.0,10.3
2012-05-02,15.0,0.00,0.0,13.5
2012-05-03,15.8,0.00,0.0,13.3
2012-05-04,15.9,0.00,0.0,16.6
2012-05-05,16.4,0.00,0.0,17.6
2012-05-06,15.0,0.30,2.0,10.5
2012-05-07,16.2,0.90,4.0,9.7
2012-05-08,16.6,0.00,0.0,10.0
2012-05-09,17.8,0.00,0.0,11.5
2012-05-10,19.6,0.00,0.0,7.9
2012-05-11,21.9,0.00,0.0,5.8
2012-05-12,23.3,4.90,2.0,11.5
2012-05-13,13.9,31.40,18.0,33.6
2012-05-14,13.5,0.00,0.0,8.1
2012-05-15,15.4,0.00,0.0,11.0
2012-05-16,14.6,5.40,8.0,15.4
2012-05-17,14.3,0.00,0.0,12.6
2012-05-18,14.8,0.00,0.0,11.9
2012-05-19,16.4,1.50,4.0,7.2
2012-05-20,15.6,13.50,14.0,15.9
2012-05-21,13.5,33.80,22.0,21.8
2012-05-22,15.1,3.20,5.0,13.5
2012-05-23,20.1,0.00,0.0,8.1
2012-05-24,22.1,0.00,0.0,10.5
2012-05-25,20.4,0.30,2.0,14.3
2012-05-26,18.6,1.00,1.0,13.7
2012-05-27,19.1,0.00,0.0,8.5
2012-05-28,18.9,2.40,6.0,8.1
2012-05-29,20.6,0.00,0.0,10.0
2012-05-30,21.2,0.00,0.0,8.2
2012-05-31,20.3,4.20,3.0,8.3
2012-06-01,22.7,0.00,0.0,16.7
2012-06-02,22.4,0.00,0.0,11.3
2012-06-03,22.3,0.00,0.0,13.8
2012-06-04,19.2,15.30,11.0,10.5
2012-06-05,19.8,0.40,3.0,7.4
2012-06-06,21.2,0.00,0.0,10.3
2012-06-07,22.0,0.00,0.0,11.0
2012-06-08,22.0,0.00,0.0,14.1
2012-06-09,21.3,8.40,14.0,9.8
2012-06-10,21.0,2.50,11.0,15.8
2012-06-11,20.6,0.30,1.0,12.0
2012-06-12,19.4,3.00,5.0,22.8
2012-06-13,19.9,1.50,2.0,18.0
2012-06-14,20.2,0.00,0.0,7.2
2012-06-15,21.8,0.00,0.0,8.9
2012-06-16,24.6,0.00,0.0,9.2
2012-06-17,26.3,0.00,0.0,8.9
2012-06-18,27.5,0.00,0.0,9.0
2012-06-19,28.3,0.00,0.0,6.8
2012-06-20,28.6,0.00,0.0,8.2
2012-06-21,27.8,0.00,0.0,15.3
2012-06-22,28.4,0.00,0.0,15.8
2012-06-23,27.1,2.80,4.0,17.2
2012-06-24,26.7,0.00,0.0,9.4
2012-06-25,27.8,0.00,0.0,16.9
2012-06-26,26.4,0.00,0.0,18.4
2012-06-27,26.7,0.00,0.0,14.2
2012-06-28,27.7,0.10,1.0,10.8
2012-06-29,29.4,0.00,0.0,8.4
2012-06-30,29.8,0.00,0.0,9.4
2012-07-01,30.4,0.00,0.0,9.8
2012-07-02,29.8,0.90,1.0,16.4
2012-07-03,27.3,0.00,0.0,13.1
2012-07-04,26.9,0.90,2.0,14.3
2012-07-05,27.0,0.10,1.0,10.8
2012-07-06,26.3,3.40,5.0,15.0
2012-07-07,26.4,0.50,3.0,11.4
2012-07-08,27.2,0.00,0.0,11.4
2012-07-09,27.7,0.00,0.0,11.8
2012-07-10,28.4,0.00,0.0,10.0
2012-07-11,27.8,0.00,0.0,20.8
2012-07-12,27.2,0.00,0.0,9.0
2012-07-13,26.5,0.00,0.0,16.3
2012-07-14,26.5,1.60,1.0,21.1
2012-07-15,24.7,0.60,3.0,18.4
2012-07-16,24.5,3.00,4.0,10.1
2012-07-17,25.3,0.00,0.0,9.9
2012-07-18,27.3,0.00,0.0,10.5
2012-07-19,28.6,0.00,0.0,21.3
2012-07-20,27.7,0.00,0.0,18.2
2012-07-21,22.7,18.60,12.0,16.8
2012-07-22,22.4,0.70,2.0,21.0
2012-07-23,22.7,0.00,0.0,21.3
2012-07-24,24.2,4.30,3.0,15.5
2012-07-25,25.7,0.00,0.0,8.9
2012-07-26,27.5,0.00,0.0,5.4
2012-07-27,28.8,0.00,0.0,7.3
2012-07-28,28.9,0.00,0.0,14.5
2012-07-29,27.7,0.00,0.0,14.5
2012-07-30,27.4,0.00,0.0,10.9
2012-07-31,27.8,1.00,4.0,14.4
2012-08-01,28.5,0.00,0.0,10.0
2012-08-02,29.7,0.00,0.0,4.1
2012-08-03,28.8,0.00,0.0,6.5
2012-08-04,28.9,0.10,1.0,11.2
2012-08-05,28.9,0.30,1.0,10.6
2012-08-06,28.5,0.00,0.0,21.3
2012-08-07,28.2,0.00,0.0,11.5
2012-08-08,29.3,0.00,0.0,13.7
2012-08-09,28.2,0.20,1.0,15.6
2012-08-10,26.8,0.30,1.0,14.8
2012-08-11,26.1,0.00,0.0,15.6
2012-08-12,25.0,0.20,1.0,20.0
2012-08-13,24.7,2.00,5.0,11.2
2012-08-14,25.7,3.50,8.0,10.9
2012-08-15,27.5,0.00,0.0,8.6
2012-08-16,28.0,0.00,0.0,14.4
2012-08-17,28.5,0.00,0.0,10.9
2012-08-18,29.5,0.00,0.0,10.9
2012-08-19,30.2,0.00,0.0,12.7
2012-08-20,31.1,0.00,0.0,7.5
2012-08-21,31.8,1.70,1.0,6.4
2012-08-22,31.6,0.00,0.0,10.0
2012-08-23,30.1,0.50,1.0,13.8
2012-08-24,29.7,0.00,0.0,16.8
2012-08-25,28.9,0.00,0.0,16.0
2012-08-26,24.5,6.00,6.0,23.8
2012-08-27,23.0,0.00,0.0,12.8
2012-08-28,24.1,0.00,0.0,9.0
2012-08-29,25.9,0.00,0.0,6.2
2012-08-30,26.5,0.20,1.0,9.3
2012-08-31,20.5,28.80,20.0,13.3
2012-09-01,17.8,27.70,19.0,18.9
2012-09-02,19.2,6.40,8.0,10.2
2012-09-03,19.2,37.00,20.0,15.5
2012-09-04,19.7,23.70,20.0,10.5
2012-09-05,20.5,12.80,15.0,7.8
2012-09-06,22.1,0.10,1.0,9.7
2012-09-07,22.0,0.00,0.0,11.0
2012-09-08,23.1,0.00,0.0,8.0
2012-09-09,22.5,0.00,0.0,5.6
2012-09-10,22.3,0.00,0.0,8.1
2012-09-11,22.3,0.00,0.0,8.5
2012-09-12,20.8,26.60,9.0,15.8
2012-09-13,17.5,0.90,1.0,12.4
2012-09-14,17.9,0.00,0.0,8.7
2012-09-15,19.7,0.00,0.0,12.2
2012-09-16,18.5,0.00,0.0,7.9
2012-09-17,19.7,0.00,0.0,6.5
2012-09-18,20.4,0.00,0.0,5.6
2012-09-19,18.8,10.80,15.0,7.9
2012-09-20,17.2,0.40,2.0,12.1
2012-09-21,16.8,0.00,0.0,8.9
2012-09-22,17.5,0.00,0.0,8.4
2012-09-23,19.0,2.20,3.0,9.6
2012-09-24,19.8,6.60,6.0,15.5
2012-09-25,19.5,0.00,0.0,12.3
2012-09-26,20.7,1.50,3.0,14.8
2012-09-27,20.6,0.30,1.0,15.8
2012-09-28,18.3,0.00,0.0,8.6
2012-09-29,18.0,8.80,11.0,12.3
2012-09-30,18.7,6.90,6.0,8.3
2012-10-01,18.3,8.50,10.0,6.8
2012-10-02,18.0,0.00,0.0,11.3
2012-10-03,18.2,0.10,1.0,8.6
2012-10-04,18.2,0.00,0.0,9.3
2012-10-05,18.5,0.30,2.0,10.5
2012-10-06,18.2,0.00,0.0,7.2
2012-10-07,18.6,0.00,0.0,17.4
2012-10-08,16.9,3.00,8.0,17.0
2012-10-09,16.2,3.10,7.0,8.9
2012-10-10,16.5,0.00,0.0,8.3
2012-10-11,16.3,3.30,10.0,16.0
2012-10-12,16.1,2.80,9.0,9.4
2012-10-13,15.6,1.70,8.0,15.1
2012-10-14,15.9,0.50,3.0,14.2
2012-10-15,14.5,20.00,24.0,18.8
2012-10-16,13.9,0.70,5.0,14.7
2012-10-17,13.3,0.00,0.0,7.4
2012-10-18,14.3,0.00,0.0,7.7
2012-10-19,14.0,0.00,0.0,6.4
2012-10-20,15.0,0.00,0.0,7.3
2012-10-21,15.5,0.00,0.0,7.6
2012-10-22,16.5,0.00,0.0,6.4
2012-10-23,15.5,0.00,0.0,7.4
2012-10-24,13.0,0.00,0.0,5.9
2012-10-25,13.1,0.00,0.0,6.3
2012-10-26,12.5,16.30,16.0,15.3
2012-10-27,13.1,2.60,11.0,11.7
2012-10-28,8.6,18.40,24.0,23.4
2012-10-29,7.3,4.60,7.0,16.3
2012-10-30,7.8,0.00,0.0,5.9
2012-10-31,8.9,14.80,9.0,30.6
2012-11-01,10.8,11.00,11.0,27.3
2012-11-02,10.9,0.00,0.0,10.4
2012-11-03,11.1,0.10,1.0,10.7
2012-11-04,11.9,6.90,12.0,14.5
2012-11-05,14.0,5.80,8.0,18.6
2012-11-06,11.3,0.70,2.0,14.5
2012-11-07,9.0,0.10,1.0,10.5
2012-11-08,8.1,0.10,1.0,6.6
2012-11-09,9.6,0.30,1.0,8.0
2012-11-10,10.6,8.10,15.0,22.0
2012-11-11,12.1,28.40,13.0,21.1
2012-11-12,11.7,0.30,2.0,7.2
2012-11-13,12.8,0.00,0.0,10.4
2012-11-14,11.8,0.00,0.0,13.7
2012-11-15,9.3,0.00,0.0,8.0
2012-11-16,7.3,0.00,0.0,7.2
2012-11-17,7.2,0.00,0.0,6.8
2012-11-18,7.8,0.00,0.0,6.6
2012-11-19,9.7,1.70,5.0,9.7
2012-11-20,10.1,0.00,0.0,8.8
2012-11-21,8.4,0.00,0.0,6.6
2012-11-22,8.2,0.60,4.0,5.4
2012-11-23,9.9,0.20,1.0,7.6
2012-11-24,10.1,0.00,0.0,4.6
2012-11-25,10.4,0.00,0.0,6.0
2012-11-26,10.5,0.00,0.0,12.4
2012-11-27,10.0,5.00,13.0,17.1
2012-11-28,11.8,16.80,20.0,23.9
2012-11-29,9.2,6.60,9.0,9.9
2012-11-30,7.1,13.20,19.0,19.9
2012-12-01,6.2,13.90,24.0,16.1
2012-12-02,5.9,5.60,12.0,11.4
2012-12-03,3.6,0.30,1.0,15.1
2012-12-04,2.6,0.70,3.0,17.0
2012-12-05,3.5,0.00,0.0,17.8
2012-12-06,1.7,0.00,0.0,11.4
2012-12-07,1.1,5.60,9.0,12.3
2012-12-08,0.7,0.30,2.0,12.6
2012-12-09,-0.2,0.00,0.0,9.4
2012-12-10,1.0,0.00,0.0,9.2
2012-12-11,1.4,0.00,0.0,12.2
2012-12-12,0.3,0.00,0.0,8.7
2012-12-13,0.6,0.00,0.0,6.8
2012-12-14,-0.3,6.50,22.0,6.7
2012-12-15,0.1,11.90,14.0,12.0
2012-12-16,0.4,0.00,0.0,8.7
2012-12-17,2.0,0.30,2.0,6.8
2012-12-18,1.8,0.00,0.0,9.3
2012-12-19,1.1,0.00,0.0,8.3
2012-12-20,0.3,0.00,0.0,7.0
2012-12-21,1.7,2.20,11.0,6.2
2012-12-22,1.5,0.00,0.0,6.6
2012-12-23,1.8,0.00,0.0,7.2
2012-12-24,1.6,0.00,0.0,5.5
2012-12-25,2.9,0.00,0.0,5.0
2012-12-26,3.7,5.30,7.0,9.7
2012-12-27,2.3,0.00,0.0,7.2
2012-12-28,6.7,0.00,0.0,21.5
2012-12-29,4.7,0.00,0.0,6.7
2012-12-30,2.3,0.00,0.0,6.1
2012-12-31,1.8,0.00,0.0,5.4
2013-01-01,1.4,0.20,1.0,6.9
2013-01-02,3.5,18.60,21.0,8.0
2013-01-03,4.3,0.00,0.0,8.9
2013-01-04,3.2,0.00,0.0,8.4
2013-01-05,6.2,0.00,0.0,10.8
2013-01-06,6.3,0.00,0.0,15.1
2013-01-07,4.5,0.00,0.0,12.6
2013-01-08,5.8,0.00,0.0,9.4
2013-01-09,4.4,0.00,0.0,5.7
2013-01-10,4.6,0.00,0.0,5.4
2013-01-11,3.9,0.00,0.0,6.5
2013-01-12,3.5,0.50,4.0,8.3
2013-01-13,4.1,11.30,24.0,13.1
2013-01-14,2.9,10.50,12.0,8.0
2013-01-15,2.3,10.60,12.0,14.1
2013-01-16,1.6,28.60,24.0,14.8
2013-01-17,0.5,9.40,16.0,11.3
2013-01-18,0.2,0.00,0.0,12.3
2013-01-19,1.1,3.40,9.0,12.0
2013-01-20,1.8,12.20,24.0,12.6
2013-01-21,2.1,0.90,5.0,10.5
2013-01-22,2.4,3.40,11.0,11.5
2013-01-23,2.3,3.10,7.0,16.7
2013-01-24,5.0,1.30,6.0,14.0
2013-01-25,3.9,0.10,1.0,10.3
2013-01-26,2.1,0.00,0.0,10.1
2013-01-27,2.2,0.00,0.0,7.3
2013-01-28,1.6,5.50,11.0,7.4
2013-01-29,1.9,0.00,0.0,9.5
2013-01-30,3.6,0.00,0.0,7.9
2013-01-31,4.9,0.00,0.0,9.0
2013-02-01,3.8,0.30,2.0,10.2
2013-02-02,3.8,23.40,23.0,13.3
2013-02-03,4.4,0.90,3.0,10.5
2013-02-04,3.6,0.00,0.0,10.1
2013-02-05,4.1,0.00,0.0,8.9
2013-02-06,4.8,1.30,3.0,19.8
2013-02-07,3.5,0.50,3.0,9.5
2013-02-08,2.0,1.60,4.0,9.6
2013-02-09,1.4,0.30,2.0,8.5
2013-02-10,0.8,1.80,6.0,10.9
2013-02-11,-0.0,23.80,17.0,24.0
2013-02-12,0.5,4.60,10.0,11.6
2013-02-13,-0.9,0.00,0.0,10.2
2013-02-14,1.7,0.00,0.0,11.4
2013-02-15,4.1,0.00,0.0,5.8
2013-02-16,4.3,0.00,0.0,5.9
2013-02-17,3.9,0.00,0.0,9.5
2013-02-18,3.1,0.00,0.0,7.1
2013-02-19,3.2,0.00,0.0,9.0
2013-02-20,3.1,5.20,11.0,9.7
2013-02-21,1.6,16.40,24.0,23.5
2013-02-22,0.8,2.40,10.0,13.2
2013-02-23,0.8,10.40,10.0,17.9
2013-02-24,1.4,8.50,15.0,9.2
2013-02-25,2.3,3.90,13.0,14.3
2013-02-26,1.4,0.00,0.0,14.5
2013-02-27,3.2,2.00,6.0,9.8
2013-02-28,5.3,0.00,0.0,9.0
2013-03-01,5.8,0.00,0.0,7.5
2013-03-02,5.6,0.00,0.0,10.4
2013-03-03,5.7,0.00,0.0,5.8
2013-03-04,6.1,0.00,0.0,10.4
2013-03-05,5.5,1.40,6.0,11.6
2013-03-06,7.6,23.80,24.0,15.0
2013-03-07,9.7,7.70,14.0,7.7
2013-03-08,9.7,10.20,14.0,13.6
2013-03-09,10.4,10.40,13.0,8.0
2013-03-10,9.8,4.60,9.0,8.6
2013-03-11,9.9,3.20,9.0,8.7
2013-03-12,9.3,4.50,15.0,5.6
2013-03-13,8.3,9.60,19.0,10.5
2013-03-14,7.1,5.50,14.0,13.6
2013-03-15,5.0,0.00,0.0,8.8
2013-03-16,4.4,0.00,0.0,10.9
2013-03-17,4.5,4.60,9.0,19.3
2013-03-18,4.3,29.30,17.0,22.1
2013-03-19,7.1,0.00,0.0,16.3
2013-03-20,6.8,5.90,12.0,12.1
2013-03-21,8.4,0.00,0.0,19.4
2013-03-22,8.7,0.00,0.0,9.6
2013-03-23,9.5,3.00,7.0,12.6
2013-03-24,6.6,17.30,24.0,22.0
2013-03-25,4.6,8.20,13.0,15.6
2013-03-26,4.4,0.60,4.0,16.2
2013-03-27,5.3,0.00,0.0,12.6
2013-03-28,6.3,5.90,9.0,13.8
2013-03-29,7.1,0.80,3.0,9.7
2013-03-30,7.9,31.10,16.0,17.3
2013-03-31,9.3,3.10,7.0,21.0
2013-04-01,8.3,2.00,9.0,17.0
2013-04-02,8.2,8.40,12.0,18.1
2013-04-03,9.5,0.00,0.0,8.9
2013-04-04,9.0,6.80,8.0,22.4
2013-04-05,8.2,30.30,20.0,25.5
2013-04-06,8.9,0.00,0.0,11.7
2013-04-07,10.2,0.00,0.0,15.9
2013-04-08,8.3,2.90,7.0,15.9
2013-04-09,9.3,3.50,7.0,10.3
2013-04-10,11.1,0.00,0.0,8.3
2013-04-11,12.3,0.00,0.0,9.1
2013-04-12,13.2,0.80,4.0,11.9
2013-04-13,13.5,0.00,0.0,8.6
