latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
45.5,9.199997,136.0,3600,Europe/Berlin,CET

time,temperature_2m_mean (°C),precipitation_sum (mm),precipitation_hours (h),windspeed_10m_max (km/h)
2020-06-15,20.6,1.20,1.0,10.9
2020-06-16,20.0,3.10,4.0,8.3
2020-06-17,18.5,12.60,17.0,8.4
2020-06-18,18.8,1.70,3.0,10.1
2020-06-19,19.2,0.00,0.0,12.9
2020-06-20,20.7,0.00,0.0,5.8
2020-06-21,22.2,0.00,0.0,10.1
2020-06-22,23.2,0.00,0.0,9.0
2020-06-23,24.3,0.00,0.0,8.2
2020-06-24,24.1,0.60,2.0,14.8
2020-06-25,23.1,0.50,3.0,12.8
2020-06-26,22.9,0.70,2.0,13.7
2020-06-27,24.1,0.00,0.0,6.6
2020-06-28,24.8,0.00,0.0,11.6
2020-06-29,24.9,0.00,0.0,10.1
2020-06-30,24.6,0.90,6.0,10.5
2020-07-01,24.3,3.70,8.0,10.8
2020-07-02,25.3,2.10,3.0,9.7
2020-07-03,21.8,15.70,19.0,12.9
2020-07-04,22.7,2.60,3.0,7.4
2020-07-05,24.2,0.00,0.0,8.9
2020-07-06,25.9,0.00,0.0,20.5
2020-07-07,22.0,0.90,3.0,25.0
2020-07-08,22.3,0.00,0.0,9.0
2020-07-09,24.2,0.00,0.0,7.2
2020-07-10,26.2,0.00,0.0,8.2
2020-07-11,24.7,2.20,4.0,15.5
2020-07-12,22.4,4.60,5.0,15.5
2020-07-13,21.9,0.00,0.0,14.8
2020-07-14,21.2,0.60,2.0,10.6
2020-07-15,21.4,0.50,3.0,7.4
2020-07-16,23.3,0.00,0.0,7.1
2020-07-17,23.0,2.80,2.0,15.3
2020-07-18,22.6,0.00,0.0,15.4
2020-07-19,24.2,0.00,0.0,8.8
2020-07-20,26.0,0.00,0.0,11.1
2020-07-21,25.9,0.20,1.0,8.8
2020-07-22,25.8,7.50,3.0,9.7
2020-07-23,25.4,2.10,4.0,11.7
2020-07-24,21.8,22.70,11.0,12.2
2020-07-25,23.5,0.00,0.0,8.3
2020-07-26,24.8,0.00,0.0,7.1
2020-07-27,25.4,0.00,0.0,7.0
2020-07-28,26.4,0.00,0.0,11.7
2020-07-29,27.4,0.20,1.0,8.0
2020-07-30,27.4,4.30,7.0,8.2
2020-07-31,28.5,0.00,0.0,11.3
2020-08-01,29.1,1.10,2.0,11.8
2020-08-02,26.4,11.90,7.0,15.6
2020-08-03,21.0,34.00,14.0,13.4
2020-08-04,21.0,0.00,0.0,16.2
2020-08-05,21.5,0.00,0.0,10.1
2020-08-06,23.0,0.00,0.0,9.2
2020-08-07,24.6,0.00,0.0,10.6
2020-08-08,25.8,0.00,0.0,8.1
2020-08-09,26.4,0.00,0.0,10.3
2020-08-10,26.7,0.40,1.0,7.9
2020-08-11,26.7,0.30,1.0,12.3
2020-08-12,25.9,2.30,2.0,8.0
2020-08-13,24.6,19.70,7.0,6.2
2020-08-14,25.6,0.70,3.0,11.6
2020-08-15,24.9,0.30,1.0,8.4
2020-08-16,23.5,3.80,7.0,7.0
2020-08-17,22.5,7.00,13.0,7.0
2020-08-18,23.1,0.00,0.0,9.7
2020-08-19,23.1,0.00,0.0,9.8
2020-08-20,25.5,0.00,0.0,7.6
2020-08-21,26.4,0.00,0.0,6.6
2020-08-22,27.1,0.00,0.0,8.3
2020-08-23,24.3,6.50,9.0,14.0
2020-08-24,22.2,6.00,10.0,12.2
2020-08-25,22.2,0.20,1.0,7.9
2020-08-26,24.4,0.00,0.0,9.5
2020-08-27,24.6,0.00,0.0,8.4
2020-08-28,22.6,12.70,14.0,16.0
2020-08-29,20.3,72.20,19.0,18.0
2020-08-30,19.5,30.20,16.0,18.9
2020-08-31,18.4,0.10,1.0,11.1
2020-09-01,19.1,0.00,0.0,8.7
2020-09-02,18.0,7.20,11.0,8.8
2020-09-03,19.4,0.00,0.0,6.1
2020-09-04,20.5,0.00,0.0,6.2
2020-09-05,21.5,0.00,0.0,6.0
2020-09-06,21.5,2.60,5.0,9.5
2020-09-07,17.8,47.90,20.0,12.2
2020-09-08,20.0,0.00,0.0,6.4
2020-09-09,20.6,0.00,0.0,7.4
2020-09-10,21.5,0.00,0.0,9.4
2020-09-11,22.1,4.50,6.0,9.4
2020-09-12,21.8,0.00,0.0,6.8
2020-09-13,22.8,0.00,0.0,11.6
2020-09-14,22.9,0.00,0.0,9.0
2020-09-15,22.5,0.00,0.0,8.3
2020-09-16,22.8,0.00,0.0,10.9
2020-09-17,22.3,0.00,0.0,8.4
2020-09-18,22.3,0.00,0.0,9.4
2020-09-19,20.7,0.30,1.0,10.5
2020-09-20,19.9,0.00,0.0,7.4
2020-09-21,19.5,1.40,7.0,6.0
2020-09-22,18.6,15.70,18.0,9.3
2020-09-23,18.4,3.30,12.0,5.3
2020-09-24,18.2,13.60,13.0,15.9
2020-09-25,15.1,27.70,16.0,20.8
2020-09-26,14.0,0.00,0.0,20.1
2020-09-27,11.9,0.10,1.0,12.9
2020-09-28,13.2,0.00,0.0,9.9
2020-09-29,15.0,0.00,0.0,7.1
2020-09-30,16.2,0.00,0.0,6.3
2020-10-01,15.8,0.10,1.0,11.4
2020-10-02,15.5,30.80,24.0,37.7
2020-10-03,16.2,15.20,11.0,36.0
2020-10-04,14.2,9.10,10.0,23.8
2020-10-05,13.5,2.10,9.0,10.6
2020-10-06,13.4,0.00,0.0,7.9
2020-10-07,15.0,0.00,0.0,14.4
2020-10-08,14.1,0.00,0.0,9.4
2020-10-09,13.8,0.00,0.0,6.1
2020-10-10,13.9,0.60,3.0,7.3
2020-10-11,12.0,7.60,19.0,9.0
2020-10-12,11.0,0.00,0.0,10.4
2020-10-13,9.8,0.00,0.0,9.6
2020-10-14,9.8,0.60,3.0,8.9
2020-10-15,9.6,14.70,21.0,9.2
2020-10-16,11.2,0.20,2.0,8.4
2020-10-17,10.2,0.00,0.0,7.1
2020-10-18,11.3,0.00,0.0,5.2
2020-10-19,11.1,0.00,0.0,6.8
2020-10-20,11.6,0.00,0.0,7.2
2020-10-21,12.5,0.00,0.0,9.3
2020-10-22,13.1,0.10,1.0,6.8
2020-10-23,13.0,10.20,24.0,7.1
2020-10-24,13.7,0.10,1.0,8.0
2020-10-25,12.7,0.90,4.0,9.0
2020-10-26,13.2,38.00,24.0,18.8
2020-10-27,11.6,6.30,11.0,8.4
2020-10-28,10.3,0.00,0.0,8.7
2020-10-29,11.3,0.00,0.0,8.2
2020-10-30,12.3,0.00,0.0,6.0
2020-10-31,11.4,0.00,0.0,9.2
2020-11-01,10.9,0.00,0.0,8.9
2020-11-02,12.1,0.00,0.0,8.1
2020-11-03,13.3,0.00,0.0,4.9
2020-11-04,14.0,0.00,0.0,5.8
2020-11-05,13.7,0.00,0.0,6.5
2020-11-06,13.2,0.00,0.0,7.2
2020-11-07,11.1,0.00,0.0,7.0
2020-11-08,10.8,0.00,0.0,7.9
2020-11-09,11.3,0.00,0.0,6.9
2020-11-10,10.4,0.00,0.0,5.4
2020-11-11,10.2,0.10,1.0,8.0
2020-11-12,10.3,0.00,0.0,6.2
2020-11-13,9.7,0.00,0.0,6.2
2020-11-14,10.3,0.00,0.0,5.0
2020-11-15,10.2,0.00,0.0,5.6
2020-11-16,10.8,2.80,7.0,8.9
2020-11-17,8.5,0.00,0.0,7.2
2020-11-18,7.5,0.00,0.0,6.5
2020-11-19,6.9,0.00,0.0,5.5
2020-11-20,8.0,0.00,0.0,12.2
2020-11-21,5.1,0.00,0.0,10.8
2020-11-22,3.4,0.00,0.0,10.0
2020-11-23,3.0,0.00,0.0,7.9
2020-11-24,3.8,0.00,0.0,6.6
2020-11-25,3.9,0.00,0.0,5.5
2020-11-26,3.3,0.00,0.0,5.9
2020-11-27,3.9,0.00,0.0,5.6
2020-11-28,5.9,0.00,0.0,6.0
2020-11-29,6.1,0.00,0.0,7.9
2020-11-30,4.4,0.00,0.0,7.1
2020-12-01,3.9,1.60,9.0,10.5
2020-12-02,2.2,10.90,19.0,8.4
2020-12-03,2.5,0.00,0.0,8.6
2020-12-04,2.8,47.20,23.0,17.7
2020-12-05,3.6,23.20,20.0,10.9
2020-12-06,4.8,15.40,19.0,9.1
2020-12-07,3.9,9.50,18.0,15.5
2020-12-08,4.7,23.70,24.0,11.6
2020-12-09,5.0,9.30,21.0,9.3
2020-12-10,4.2,0.80,5.0,7.6
2020-12-11,3.4,0.80,5.0,7.4
2020-12-12,4.0,2.00,7.0,7.8
2020-12-13,2.1,0.00,0.0,7.9
2020-12-14,2.4,0.00,0.0,6.3
2020-12-15,4.0,0.30,2.0,7.5
2020-12-16,5.6,0.90,5.0,6.9
2020-12-17,7.2,0.00,0.0,6.5
2020-12-18,5.2,0.00,0.0,5.6
2020-12-19,6.6,0.00,0.0,4.9
2020-12-20,7.3,4.30,14.0,6.3
2020-12-21,6.4,0.50,2.0,7.0
2020-12-22,6.1,0.00,0.0,7.6
2020-12-23,7.0,0.00,0.0,7.6
2020-12-24,7.7,1.00,8.0,4.6
2020-12-25,4.9,5.80,13.0,9.7
2020-12-26,2.8,0.00,0.0,10.7
2020-12-27,-0.1,0.20,1.0,8.6
2020-12-28,-0.9,24.70,15.0,12.4
2020-12-29,-1.7,0.00,0.0,5.8
2020-12-30,-0.6,0.00,0.0,6.8
2020-12-31,-2.6,0.00,0.0,7.5
2021-01-01,1.1,21.70,19.0,9.1
2021-01-02,2.4,19.10,22.0,11.3
2021-01-03,3.3,13.10,22.0,10.5
2021-01-04,3.5,2.60,15.0,11.3
2021-01-05,2.3,7.60,20.0,7.7
2021-01-06,1.3,5.70,15.0,7.5
2021-01-07,0.1,0.00,0.0,6.6
2021-01-08,0.0,0.00,0.0,7.4
2021-01-09,-0.6,0.00,0.0,9.8
2021-01-10,0.0,0.00,0.0,9.9
2021-01-11,-1.1,0.00,0.0,10.1
2021-01-12,-0.6,0.00,0.0,8.6
2021-01-13,2.3,0.00,0.0,10.7
2021-01-14,4.3,0.00,0.0,15.9
2021-01-15,3.6,0.00,0.0,10.3
2021-01-16,0.8,0.00,0.0,8.7
2021-01-17,1.4,0.00,0.0,6.6
2021-01-18,2.1,0.00,0.0,5.8
2021-01-19,1.9,0.00,0.0,6.9
2021-01-20,3.0,2.10,10.0,5.6
2021-01-21,3.2,11.50,24.0,4.8
2021-01-22,4.9,25.30,17.0,10.9
2021-01-23,6.3,11.00,9.0,14.1
2021-01-24,2.8,0.00,0.0,11.2
2021-01-25,2.2,0.70,4.0,12.8
2021-01-26,2.1,0.00,0.0,18.0
2021-01-27,0.9,0.00,0.0,10.0
2021-01-28,1.5,0.30,2.0,11.1
2021-01-29,3.4,0.30,2.0,8.7
2021-01-30,5.0,2.60,5.0,10.8
2021-01-31,6.1,5.10,8.0,10.5
2021-02-01,4.8,1.00,4.0,8.8
2021-02-02,3.2,0.00,0.0,5.6
2021-02-03,4.1,0.60,5.0,6.5
2021-02-04,6.8,0.00,0.0,6.3
2021-02-05,7.8,0.10,1.0,6.0
2021-02-06,7.5,1.00,5.0,8.1
2021-02-07,6.7,21.30,20.0,12.8
2021-02-08,5.6,3.10,5.0,10.2
2021-02-09,6.1,0.40,3.0,7.6
2021-02-10,6.5,15.90,16.0,12.4
2021-02-11,5.1,0.80,3.0,19.2
2021-02-12,2.4,0.40,3.0,16.3
2021-02-13,-0.2,0.10,1.0,13.6
2021-02-14,-0.2,0.00,0.0,11.2
2021-02-15,0.4,0.00,0.0,8.9
2021-02-16,2.9,0.00,0.0,9.4
2021-02-17,6.4,0.00,0.0,10.5
2021-02-18,6.1,0.00,0.0,7.9
2021-02-19,8.4,0.00,0.0,6.8
2021-02-20,9.0,0.00,0.0,7.4
2021-02-21,9.5,0.00,0.0,7.4
2021-02-22,8.3,0.00,0.0,7.1
2021-02-23,9.2,0.00,0.0,6.4
2021-02-24,10.0,0.00,0.0,6.2
2021-02-25,10.1,0.00,0.0,8.4
2021-02-26,10.3,0.00,0.0,6.5
2021-02-27,10.1,0.00,0.0,13.9
2021-02-28,8.9,0.00,0.0,10.7
2021-03-01,7.7,0.00,0.0,6.8
2021-03-02,7.9,0.00,0.0,7.1
2021-03-03,7.9,0.00,0.0,7.6
2021-03-04,7.5,0.00,0.0,9.8
2021-03-05,9.4,0.00,0.0,8.8
2021-03-06,6.8,5.00,9.0,19.5
2021-03-07,6.7,0.00,0.0,5.5
2021-03-08,5.8,0.10,1.0,8.7
2021-03-09,7.3,0.00,0.0,7.7
2021-03-10,7.4,0.00,0.0,8.0
2021-03-11,8.0,0.00,0.0,6.8
2021-03-12,9.5,0.20,1.0,7.9
2021-03-13,8.9,0.00,0.0,8.4
2021-03-14,7.9,0.40,2.0,26.0
2021-03-15,7.4,0.00,0.0,15.1
2021-03-16,8.7,0.00,0.0,27.6
2021-03-17,7.6,0.00,0.0,13.6
2021-03-18,5.7,0.20,1.0,10.0
2021-03-19,4.9,0.00,0.0,12.0
2021-03-20,4.7,0.10,1.0,9.9
2021-03-21,4.7,0.20,2.0,9.2
2021-03-22,7.3,0.00,0.0,11.6
2021-03-23,7.9,0.00,0.0,10.2
2021-03-24,10.2,0.00,0.0,5.5
2021-03-25,11.1,0.00,0.0,7.6
2021-03-26,11.8,0.00,0.0,9.4
2021-03-27,11.5,0.60,3.0,8.7
2021-03-28,12.1,0.00,0.0,8.1
2021-03-29,13.3,0.00,0.0,8.3
2021-03-30,14.8,0.00,0.0,8.9
2021-03-31,16.3,0.00,0.0,8.1
2021-04-01,17.1,0.00,0.0,11.1
2021-04-02,16.3,0.00,0.0,13.5
2021-04-03,13.2,2.50,4.0,24.5
2021-04-04,11.9,0.00,0.0,13.3
2021-04-05,11.0,0.00,0.0,10.0
2021-04-06,7.8,2.80,10.0,28.0
2021-04-07,5.6,0.00,0.0,24.4
2021-04-08,7.9,0.00,0.0,10.0
2021-04-09,9.1,0.10,1.0,9.3
2021-04-10,10.2,3.10,5.0,9.0
2021-04-11,9.6,18.00,18.0,12.2
2021-04-12,9.7,9.00,22.0,16.0
2021-04-13,8.3,0.60,3.0,12.5
2021-04-14,7.6,0.40,2.0,9.8
2021-04-15,7.7,0.00,0.0,15.5
2021-04-16,8.1,0.00,0.0,12.2
2021-04-17,8.8,0.10,1.0,9.3
2021-04-18,10.1,0.30,2.0,8.3
2021-04-19,10.8,0.00,0.0,8.0
2021-04-20,12.5,0.00,0.0,12.4
2021-04-21,12.1,1.00,2.0,10.7
2021-04-22,12.7,0.00,0.0,8.4
2021-04-23,13.9,0.10,1.0,9.2
2021-04-24,15.3,0.00,0.0,9.0
2021-04-25,17.1,0.00,0.0,9.7
2021-04-26,14.0,2.00,10.0,11.3
2021-04-27,12.3,2.10,7.0,8.5
2021-04-28,13.9,0.20,1.0,9.7
2021-04-29,13.4,11.30,11.0,12.0
2021-04-30,14.0,8.50,11.0,11.5
2021-05-01,13.1,15.70,15.0,11.7
2021-05-02,15.1,1.20,4.0,15.2
2021-05-03,13.2,0.00,0.0,10.9
2021-05-04,14.2,0.00,0.0,11.0
2021-05-05,13.7,0.10,1.0,11.7
2021-05-06,13.4,1.50,8.0,16.3
2021-05-07,16.1,0.00,0.0,17.9
2021-05-08,15.1,0.00,0.0,13.3
2021-05-09,15.8,0.00,0.0,8.9
2021-05-10,17.2,4.70,9.0,9.2
2021-05-11,14.1,26.60,23.0,19.5
2021-05-12,16.1,1.50,5.0,8.4
2021-05-13,15.5,0.90,2.0,14.6
2021-05-14,14.0,5.70,7.0,8.7
2021-05-15,13.0,0.30,3.0,9.3
2021-05-16,14.7,6.20,8.0,10.9
2021-05-17,16.2,2.10,3.0,13.0
2021-05-18,15.8,0.40,2.0,9.8
2021-05-19,15.6,0.00,0.0,14.6
2021-05-20,15.9,0.00,0.0,9.5
2021-05-21,15.5,1.40,3.0,12.9
2021-05-22,14.4,3.30,6.0,8.7
2021-05-23,17.0,0.80,4.0,8.1
2021-05-24,13.7,17.60,15.0,9.8
2021-05-25,16.0,0.00,0.0,10.4
2021-05-26,15.4,0.50,3.0,10.1
2021-05-27,17.1,0.00,0.0,10.5
2021-05-28,18.0,0.00,0.0,9.0
2021-05-29,19.2,0.10,1.0,15.9
2021-05-30,18.5,0.00,0.0,16.6
2021-05-31,18.7,0.00,0.0,15.8
2021-06-01,19.9,0.00,0.0,9.7
2021-06-02,20.3,0.00,0.0,13.3
2021-06-03,21.9,0.00,0.0,7.2
2021-06-04,23.6,0.00,0.0,11.9
2021-06-05,22.0,6.50,6.0,14.8
2021-06-06,21.7,0.30,1.0,14.2
2021-06-07,21.0,6.10,8.0,8.9
2021-06-08,21.0,2.00,4.0,7.7
2021-06-09,22.7,0.00,0.0,10.6
2021-06-10,22.3,0.40,2.0,12.3
2021-06-11,22.9,0.70,2.0,12.0
2021-06-12,24.2,0.00,0.0,11.0
2021-06-13,27.1,0.00,0.0,16.3
2021-06-14,26.3,0.00,0.0,17.4
2021-06-15,24.7,0.00,0.0,17.9
2021-06-16,25.4,0.00,0.0,13.5
2021-06-17,25.7,0.40,3.0,8.8
2021-06-18,27.0,0.00,0.0,11.7
2021-06-19,27.3,0.00,0.0,15.4
2021-06-20,26.4,1.60,2.0,17.8
2021-06-21,24.8,0.00,0.0,13.4
2021-06-22,24.5,0.10,1.0,9.8
2021-06-23,24.7,0.00,0.0,12.6
2021-06-24,23.8,0.20,1.0,15.4
2021-06-25,23.7,0.00,0.0,10.4
2021-06-26,25.0,0.00,0.0,9.2
2021-06-27,25.9,0.00,0.0,12.3
2021-06-28,28.0,0.00,0.0,17.9
2021-06-29,25.5,1.10,3.0,22.2
2021-06-30,24.4,0.50,2.0,8.3
2021-07-01,24.9,0.00,0.0,10.4
2021-07-02,25.5,0.00,0.0,10.9
2021-07-03,24.8,1.00,2.0,12.2
2021-07-04,21.7,18.10,10.0,9.0
2021-07-05,23.4,0.00,0.0,10.4
2021-07-06,25.2,0.00,0.0,10.1
2021-07-07,25.6,3.70,5.0,9.2
2021-07-08,20.4,74.80,21.0,16.6
2021-07-09,22.1,0.30,1.0,12.5
2021-07-10,23.0,0.50,1.0,9.4
2021-07-11,23.9,0.80,1.0,12.5
2021-07-12,23.7,0.00,0.0,9.8
2021-07-13,20.6,47.00,18.0,20.2
2021-07-14,19.4,3.00,7.0,11.6
2021-07-15,20.8,0.10,1.0,7.6
2021-07-16,21.5,0.60,2.0,8.9
2021-07-17,24.1,0.00,0.0,11.8
2021-07-18,24.5,3.00,2.0,11.2
2021-07-19,25.3,0.00,0.0,8.5
2021-07-20,25.4,0.20,1.0,8.7
2021-07-21,25.0,0.90,4.0,8.9
2021-07-22,24.3,7.10,10.0,12.1
2021-07-23,24.9,0.40,1.0,15.0
2021-07-24,24.5,3.90,4.0,16.5
2021-07-25,22.5,7.20,9.0,11.8
2021-07-26,21.1,39.50,22.0,11.2
2021-07-27,21.2,34.20,18.0,17.6
2021-07-28,21.3,12.40,16.0,11.0
2021-07-29,23.0,0.00,0.0,6.7
2021-07-30,23.7,1.20,2.0,7.6
2021-07-31,23.4,0.40,2.0,9.9
2021-08-01,20.7,17.40,16.0,8.4
2021-08-02,19.7,2.90,3.0,10.6
2021-08-03,19.7,6.90,15.0,8.7
2021-08-04,19.0,40.90,21.0,9.7
2021-08-05,21.1,4.10,3.0,11.6
2021-08-06,21.8,0.00,0.0,6.2
2021-08-07,22.4,2.20,10.0,12.8
2021-08-08,21.9,0.90,6.0,9.5
2021-08-09,22.7,0.00,0.0,7.4
2021-08-10,23.8,0.00,0.0,10.5
2021-08-11,24.2,0.00,0.0,7.9
2021-08-12,25.8,0.00,0.0,8.0
2021-08-13,26.3,0.00,0.0,7.6
2021-08-14,26.6,0.00,0.0,7.1
2021-08-15,27.1,0.10,1.0,9.5
2021-08-16,24.9,5.70,2.0,17.2
2021-08-17,23.7,0.00,0.0,18.9
2021-08-18,22.7,0.00,0.0,11.2
2021-08-19,22.0,0.00,0.0,10.0
2021-08-20,23.0,0.00,0.0,8.3
2021-08-21,23.7,0.00,0.0,7.1
2021-08-22,24.1,0.00,0.0,10.8
2021-08-23,22.4,5.00,4.0,19.1
2021-08-24,21.4,0.40,1.0,10.1
2021-08-25,21.2,0.00,0.0,10.1
2021-08-26,22.1,0.00,0.0,8.7
2021-08-27,20.0,1.00,5.0,22.5
2021-08-28,19.6,0.60,3.0,10.7
2021-08-29,19.3,0.00,0.0,7.6
2021-08-30,20.2,0.00,0.0,7.1
2021-08-31,19.2,5.50,8.0,8.4
2021-09-01,20.9,0.00,0.0,7.3
2021-09-02,21.2,0.00,0.0,12.3
2021-09-03,21.5,0.00,0.0,9.3
2021-09-04,20.9,0.00,0.0,9.9
2021-09-05,21.6,0.30,1.0,9.7
2021-09-06,22.0,0.00,0.0,8.8
2021-09-07,22.2,0.00,0.0,9.3
2021-09-08,22.0,0.00,0.0,11.3
2021-09-09,21.6,0.00,0.0,7.7
2021-09-10,21.9,0.00,0.0,8.2
2021-09-11,22.6,0.00,0.0,7.8
2021-09-12,22.5,0.00,0.0,9.0
2021-09-13,23.8,0.00,0.0,6.8
2021-09-14,23.5,0.00,0.0,8.2
2021-09-15,22.2,3.10,10.0,10.5
2021-09-16,20.3,22.90,19.0,11.9
2021-09-17,21.2,4.20,7.0,6.7
2021-09-18,20.1,10.80,17.0,8.7
2021-09-19,17.4,37.60,21.0,22.7
2021-09-20,16.3,7.30,5.0,9.8
2021-09-21,16.9,1.50,6.0,7.7
2021-09-22,18.0,0.00,0.0,9.6
2021-09-23,17.6,0.00,0.0,7.9
2021-09-24,17.7,0.00,0.0,6.9
2021-09-25,18.1,0.00,0.0,5.9
2021-09-26,18.5,2.60,12.0,11.9
2021-09-27,19.0,0.00,0.0,8.2
2021-09-28,18.7,0.00,0.0,6.8
2021-09-29,19.4,3.70,7.0,8.3
2021-09-30,17.2,0.80,3.0,11.8
2021-10-01,16.9,0.00,0.0,8.7
2021-10-02,17.0,0.00,0.0,9.7
2021-10-03,17.5,3.30,9.0,19.4
2021-10-04,17.5,21.00,21.0,26.0
2021-10-05,17.4,33.70,22.0,18.0
2021-10-06,15.2,20.80,13.0,15.5
2021-10-07,15.3,0.00,0.0,14.7
2021-10-08,15.5,0.00,0.0,9.9
2021-10-09,13.8,0.00,0.0,10.6
2021-10-10,12.3,0.00,0.0,8.1
2021-10-11,11.7,0.00,0.0,8.0
2021-10-12,12.4,0.00,0.0,9.9
2021-10-13,12.0,0.00,0.0,11.0
2021-10-14,10.4,0.00,0.0,7.3
2021-10-15,10.2,0.00,0.0,8.4
2021-10-16,10.9,0.00,0.0,7.8
2021-10-17,11.5,0.00,0.0,9.0
2021-10-18,11.9,0.00,0.0,7.0
2021-10-19,12.1,0.00,0.0,7.8
2021-10-20,12.7,0.20,1.0,8.7
2021-10-21,14.1,1.80,7.0,9.4
2021-10-22,13.1,0.00,0.0,8.2
2021-10-23,12.1,0.00,0.0,9.1
2021-10-24,11.7,0.00,0.0,8.9
2021-10-25,11.0,0.00,0.0,7.4
2021-10-26,9.4,0.00,0.0,8.6
2021-10-27,10.5,0.00,0.0,8.0
2021-10-28,9.5,0.00,0.0,8.3
2021-10-29,9.7,0.00,0.0,8.0
2021-10-30,9.6,3.60,11.0,10.9
2021-10-31,10.3,0.70,6.0,6.6
2021-11-01,9.7,28.40,16.0,12.7
2021-11-02,9.3,0.00,0.0,12.0
2021-11-03,10.2,30.30,21.0,19.9
2021-11-04,9.1,13.60,9.0,9.7
2021-11-05,6.5,0.00,0.0,9.2
2021-11-06,6.6,0.00,0.0,11.2
2021-11-07,6.5,0.00,0.0,8.5
2021-11-08,7.0,3.70,8.0,11.3
2021-11-09,7.9,0.10,1.0,9.8
2021-11-10,10.3,0.70,5.0,8.3
2021-11-11,10.8,0.00,0.0,7.7
2021-11-12,10.6,0.00,0.0,7.6
2021-11-13,9.7,9.10,10.0,9.0
2021-11-14,10.2,21.30,23.0,12.3
2021-11-15,9.9,5.00,14.0,10.4
2021-11-16,9.1,4.10,10.0,10.8
2021-11-17,9.6,3.10,10.0,6.6
2021-11-18,8.3,0.00,0.0,5.1
2021-11-19,7.8,0.00,0.0,7.4
2021-11-20,7.7,0.00,0.0,6.6
2021-11-21,6.6,0.10,1.0,7.9
2021-11-22,8.1,10.00,18.0,8.4
2021-11-23,8.9,0.10,1.0,11.0
2021-11-24,6.6,0.00,0.0,7.6
2021-11-25,5.9,13.00,15.0,7.0
2021-11-26,6.1,0.20,2.0,10.1
2021-11-27,6.2,2.80,7.0,12.7
2021-11-28,5.0,6.80,8.0,12.0
2021-11-29,3.6,0.00,0.0,19.0
2021-11-30,2.5,0.00,0.0,14.8
2021-12-01,4.3,0.10,1.0,9.7
2021-12-02,4.4,0.00,0.0,7.1
2021-12-03,3.0,0.00,0.0,10.8
2021-12-04,2.7,0.00,0.0,8.4
2021-12-05,2.3,0.10,1.0,8.8
2021-12-06,1.0,0.00,0.0,8.8
2021-12-07,1.6,0.00,0.0,8.9
2021-12-08,1.1,19.00,19.0,12.4
2021-12-09,0.2,1.20,5.0,9.1
2021-12-10,-0.2,3.00,7.0,10.3
2021-12-11,-0.3,0.00,0.0,12.2
2021-12-12,2.3,0.00,0.0,7.7
2021-12-13,4.6,0.00,0.0,8.2
2021-12-14,3.4,0.00,0.0,6.0
2021-12-15,3.0,0.00,0.0,6.2
2021-12-16,1.5,0.00,0.0,8.6
2021-12-17,2.4,0.00,0.0,9.0
2021-12-18,1.8,0.00,0.0,7.0
2021-12-19,1.3,0.00,0.0,9.2
2021-12-20,2.5,0.00,0.0,14.7
2021-12-21,3.4,0.00,0.0,9.7
2021-12-22,3.6,0.00,0.0,7.6
2021-12-23,1.2,0.00,0.0,8.5
2021-12-24,1.8,0.00,0.0,8.2
2021-12-25,2.7,1.10,5.0,8.7
2021-12-26,3.5,0.00,0.0,6.0
2021-12-27,3.8,2.70,8.0,7.1
2021-12-28,4.4,0.20,1.0,9.3
2021-12-29,5.1,0.00,0.0,11.2
2021-12-30,6.5,0.00,0.0,6.5
2021-12-31,5.1,0.00,0.0,8.0
2022-01-01,5.5,0.00,0.0,6.6
2022-01-02,4.4,0.00,0.0,9.4
2022-01-03,4.6,0.00,0.0,8.4
2022-01-04,5.9,1.20,6.0,9.2
2022-01-05,7.3,5.10,11.0,21.4
2022-01-06,4.3,0.80,5.0,15.5
2022-01-07,1.0,0.00,0.0,9.8
2022-01-08,1.1,0.00,0.0,9.4
2022-01-09,1.6,2.20,5.0,8.9
2022-01-10,1.0,0.00,0.0,10.4
2022-01-11,1.6,0.00,0.0,11.3
2022-01-12,0.9,0.00,0.0,9.2
2022-01-13,0.5,0.00,0.0,7.2
2022-01-14,1.3,0.00,0.0,9.0
2022-01-15,3.7,0.00,0.0,11.4
2022-01-16,2.1,0.00,0.0,10.1
2022-01-17,4.2,0.00,0.0,11.8
2022-01-18,5.1,0.00,0.0,8.6
2022-01-19,2.9,0.00,0.0,6.0
2022-01-20,3.0,0.60,4.0,13.9
2022-01-21,3.1,0.00,0.0,11.2
2022-01-22,2.2,0.00,0.0,11.9
2022-01-23,2.8,0.00,0.0,8.8
2022-01-24,1.6,0.00,0.0,8.1
2022-01-25,1.6,0.00,0.0,8.9
2022-01-26,2.4,0.00,0.0,7.9
2022-01-27,2.4,0.00,0.0,6.5
2022-01-28,4.2,0.00,0.0,15.1
2022-01-29,3.6,0.00,0.0,10.7
2022-01-30,5.7,0.00,0.0,13.6
2022-01-31,5.6,0.00,0.0,23.8
2022-02-01,6.8,0.00,0.0,23.7
2022-02-02,8.0,0.00,0.0,12.6
2022-02-03,7.2,0.00,0.0,10.5
2022-02-04,6.7,0.00,0.0,6.9
2022-02-05,5.8,0.00,0.0,10.2
2022-02-06,4.6,0.00,0.0,11.4
2022-02-07,5.7,0.00,0.0,31.7
