5707,5710,5717,5718,5719,5721,5725,5730,5732,5735,5738,5739,5742,5749,5750,5952,5960,6582,6665,6691,6804,6818,6832,6884,6904,9856,9861,9882,9899,9925,9972,9991,9997,10025,10041,10081,10171,10270,10282,10288,10437,10454,10463,10584,12020
-0.27344,-0.36798,-1.02491,-1.4673,0.239754,-1.63789,-1.25764,0.331375,-0.84368,-0.867151,0.720713,-3.75597,-1.23906,0.460065,-0.0959405,0.0143046,-1.00285,-0.331074,0.33942,-1.14637,-0.837671,-1.72303,-0.743864,-1.8168,1.65814,1.03874,-1.8361,0.195233,0.199251,-1.13658,0.0150597,2.26135,-0.879483,0.0898894,-0.135481,-0.904014,-0.137761,-0.366134,-0.707919,0.283872,-2.14956,-1.13251,0.40198,-0.0690574,-1.27957
-0.27177,-0.366975,-1.24562,-1.38088,0.205747,-1.62555,-1.21276,0.230362,-0.750014,-0.827932,0.78803,-3.13355,-1.45202,0.371103,-0.0337196,0.0707653,-0.711755,-0.360899,0.275759,-1.21729,-0.992588,-1.67199,-0.708327,-1.62548,1.77717,0.991416,-1.64179,0.00221634,0.420702,-1.3197,0.0531101,1.65701,-0.635305,-0.014327,-0.156316,-0.917828,0.243812,-0.643509,-0.863773,0.185274,-1.91908,-1.0715,0.355968,-0.118714,-1.27799
0.0112618,0.469601,-0.678969,-1.3094,0.655783,-1.6043,0.00184657,0.291128,-0.625978,-0.594802,0.575206,-5.79369,-0.955839,0.952872,-0.0660949,-0.0612939,-0.324456,0.0948342,0.306698,-0.871648,-0.262318,-1.43576,-0.474214,-1.39714,1.6487,0.85767,-1.45108,0.760522,0.287699,-0.96389,0.308501,0.489131,-0.446822,0.659568,-0.0520069,-0.665784,0.0993301,-0.554208,0.26001,0.297044,-2.12617,-0.73936,0.378704,0.0875039,-0.298043
0.282028,-0.16579,-0.800242,-0.891568,0.711247,-1.19848,-1.41912,1.03332,-0.15861,-0.317857,-0.656326,-2.4994,-0.827408,0.93325,0.855403,-1.52546,-0.448375,0.0742131,1.13823,-0.834654,-2.86508,-1.25535,-0.0501031,-1.59806,0.239454,-0.713247,-1.3356,0.376831,-1.01795,-1.09659,0.781562,2.29207,-1.84413,-1.92393,0.540586,-0.48602,-1.43602,0.132734,-0.957219,0.791543,-1.32777,-0.749653,-1.24448,0.47317,-3.60235
0.253964,0.146046,-0.654204,-1.08517,0.790807,-1.53717,-0.291573,0.798629,-0.356301,-0.458465,-0.0666924,-2.85431,-0.651797,1.06827,0.687448,-1.1951,-0.696174,0.188824,0.98922,-0.919821,-1.37679,-1.54483,-0.518158,-1.79432,0.802957,-0.303483,-1.5273,0.596456,-0.666581,-1.1566,0.585644,2.51569,-1.64971,-0.463205,0.249954,-0.641654,-1.42007,-0.0539825,-0.409282,0.674546,-1.57847,-0.749566,-0.6797,0.218292,-2.20556
0.242467,-0.450095,-1.13822,-1.14395,0.401681,-1.53978,-1.58662,0.72514,-0.268976,-0.1968,-0.347104,-2.02945,-0.672824,0.45666,0.600774,-1.07316,-0.534263,-0.108689,0.807393,-1.21078,0.460688,-1.56526,-0.393232,-1.64344,0.594584,-0.423612,-1.46767,0.0508783,-0.679808,-1.33148,0.595533,2.97118,-1.6779,1.29977,0.202838,-0.726815,-1.05189,-2.44637e-05,-1.43834,0.609061,-1.62391,-1.069,-0.845046,0.486887,-0.367289
0.0946402,-0.400374,-1.07189,-1.062,0.499362,-1.28801,-1.62024,0.788644,-0.251099,-0.416955,-0.559199,-2.42697,-1.06591,0.568958,0.654814,-1.21996,-0.83753,-0.137111,0.884003,-1.10203,0.0743236,-1.4001,-0.17998,-1.63767,0.455188,-0.430262,-1.5071,0.18445,-0.892744,-1.23314,0.572664,2.88452,-1.79793,0.821156,0.360358,-0.428724,-1.2059,-0.0754548,-1.30345,0.623747,-1.61135,-0.763129,-0.974395,0.341254,-0.846835
0.293022,-1.00571,-1.35011,-0.900926,0.423059,-1.26286,-2.65179,1.05567,0.239576,-0.0138681,0.171943,-0.79878,-0.666954,0.376718,0.970833,-0.455003,-0.540766,-0.0114603,1.172,-0.932713,-0.189369,-1.28845,0.151493,-1.32195,0.895959,0.175652,-1.18474,0.000438004,-0.165313,-1.16969,0.886775,4.07881,-1.07515,0.75322,0.587605,-0.154001,-0.711036,0.144808,-2.26928,0.896708,-1.23599,-0.877122,-0.121699,0.892324,-0.802844
0.518583,-0.551126,-0.965869,-1.04251,0.293679,-1.18425,-2.31864,0.804609,-0.112472,-0.305643,0.907736,-2.41456,-0.853408,0.371004,0.451009,0.209953,-0.403745,-0.222054,0.703155,-0.768548,0.256582,-1.22605,-0.128635,-1.01706,1.40335,0.918153,-1.17007,-0.141257,0.422802,-0.807414,0.709166,2.55939,-0.449265,0.928609,0.413557,-0.362242,0.270786,0.0652367,-2.00019,0.663641,-1.18361,-0.741347,0.587691,0.7291,-0.228266
0.493622,-0.951122,-1.13878,-0.999845,0.272783,-1.1299,-2.14624,0.948952,0.0243679,-0.505425,1.07862,-1.97537,-0.850986,0.310767,0.569786,-0.103254,-0.187163,-0.128245,0.753962,-0.541428,0.318215,-1.20128,-0.0999054,-1.05722,1.54816,0.8702,-1.289,0.0645472,0.396667,-0.868295,0.687517,2.77981,-0.379647,0.982232,0.405721,-0.466462,0.112029,0.0338032,-2.25416,0.678197,-1.34895,-0.728297,0.638784,0.600909,-0.138879
0.263289,-0.47173,-0.872458,-1.22096,0.526547,-1.11179,-1.67618,0.767647,-0.150337,-0.220866,0.681939,-2.45479,-0.655425,0.631202,0.399886,-0.0998471,-0.734541,-0.0512608,0.716612,-1.02834,0.521796,-0.969223,-0.00723833,-1.31096,1.19536,0.541101,-1.21422,0.242989,0.16531,-0.874828,0.619365,1.97703,-0.685341,1.14039,0.487725,-0.133204,0.0454056,0.421812,-1.66531,0.630022,-1.44775,-0.73785,0.0781444,0.665217,0.169602
0.432544,-0.947789,-1.22033,-1.17492,0.463746,-1.24252,-1.79348,1.04548,-0.00434895,-0.306025,0.743332,-3.08692,-0.779073,0.509857,0.664217,-0.186262,-0.227653,-0.0647044,0.949163,-0.680646,0.377561,-1.46268,-0.130135,-1.26937,1.39435,0.639976,-1.23733,-0.0143776,0.398863,-1.12545,0.774786,3.46086,-0.438278,1.32977,0.402684,-0.481978,-0.0587392,-0.128395,-2.18835,0.786269,-1.43765,-0.664522,0.153608,0.523311,-0.588404
0.26551,-0.639742,-1.28625,-0.940086,0.240504,-1.36687,-2.38132,0.793872,-0.121799,-0.288645,0.519232,-2.26208,-0.936483,0.552454,0.472098,0.00247678,-0.305742,-0.114436,0.782494,-0.848906,2.18187,-1.31492,-0.319099,-1.48122,1.2552,0.453835,-1.64498,0.0194106,0.109041,-0.919747,0.625394,2.29895,-0.426503,3.17395,0.253906,-0.607812,-0.0587519,-0.0945081,-1.7278,0.592107,-1.43905,-0.749417,-0.0772188,0.449826,1.77499
0.18012,-0.183058,-1.23683,-1.15269,0.399721,-1.3166,-1.65926,0.682385,-0.326847,-0.324958,1.28988,-2.52512,-0.800035,0.56098,0.238598,0.434749,-0.510928,-0.127868,0.651284,-0.900774,1.48473,-1.31498,-0.189445,-1.64369,1.96553,1.19741,-1.69355,0.415966,0.725731,-0.956199,0.547655,2.6272,-0.329633,2.3364,0.308088,-0.519914,0.243097,-0.171647,-1.02381,0.41352,-1.63274,-0.815453,0.713634,0.380861,0.954382
0.494882,-0.070885,-0.591863,-0.766268,0.670761,-1.12789,-1.36947,0.903274,0.00397317,-0.160538,0.357607,-6.32421,-0.475057,0.811099,0.246206,-0.421807,-0.141743,0.226011,0.628401,-0.498938,-1.06713,-0.714389,0.102165,-0.901362,0.72647,0.274878,-0.945862,0.428152,-0.160736,-0.222145,0.823408,-0.162131,-1.23912,-0.140954,0.453875,-0.0621367,-0.477355,0.281661,-0.689062,0.699404,-1.49242,-0.226223,-0.405145,0.769217,-1.09089
0.48229,-0.246526,-0.735338,-0.752296,0.671209,-0.662928,-1.64957,0.986561,-0.171958,-0.351348,0.306998,-4.21645,-0.891976,0.731156,0.430391,-0.316787,-0.00427828,0.238205,0.841663,-0.515306,-1.31162,-0.849819,-0.0303841,-1.01678,0.886904,0.348088,-1.06681,0.495185,-0.0518184,-0.973374,0.862662,1.06396,-1.01951,-0.58458,0.711631,-0.00207572,-0.270607,0.20041,-1.05152,0.747499,-1.50414,-0.460156,0.0602768,0.755763,-1.60725
0.597024,-0.141801,-0.647448,-0.869548,0.701693,-0.938996,-1.72625,0.98579,0.12743,-0.151686,0.458342,-3.16118,-0.551938,0.718247,0.405397,-0.239668,-0.228091,0.028596,0.898074,-0.42614,-0.988427,-0.82501,0.240508,-0.921623,0.986012,0.446001,-1.04705,0.429827,-0.236548,-0.36829,0.610827,1.08274,-1.04423,-0.344753,0.453116,-0.0643497,-0.15714,0.165664,-1.15815,0.746081,-1.35698,-0.177833,0.182892,0.588022,-1.38173
0.49924,-0.235579,-0.786934,-0.90156,0.949576,-1.31387,-1.80513,1.40908,0.40387,0.246678,-1.0914,-2.14739,-0.238188,0.942914,1.45652,-1.71229,-0.579236,0.425046,1.75928,-0.875518,0.150703,-1.23631,0.0521648,-1.45651,0.124009,-0.967003,-1.5099,0.437485,-1.1667,-1.20403,1.07614,4.5775,-2.52139,0.844808,0.877044,-0.375304,-1.87587,0.537875,-1.2947,1.34174,-0.991942,-0.639189,-1.34687,0.938708,-1.1097
-0.152864,0.453206,-0.284024,-1.30385,0.598546,-1.34711,-0.0772173,0.216569,-0.749908,-0.870307,1.35056,-4.51609,-1.21419,0.904771,-0.147171,0.865352,-0.50806,-0.0267523,-0.0175999,-0.913175,-2.22919,-1.17867,-0.705756,-1.41692,2.25396,1.34497,-1.5432,0.681289,0.958194,-0.968056,0.0797816,0.140568,-0.253875,-1.45244,-0.0959853,-0.984226,0.822022,-0.555046,0.228425,0.0876715,-2.24319,-0.679935,1.21704,0.0154798,-2.53872
-0.0497943,0.248383,-0.565224,-1.2834,0.422244,-1.31594,-0.0234213,0.165212,-0.714598,-0.799651,1.51916,-4.52264,-1.29171,0.828978,-0.494845,0.472347,-0.55746,-0.0735857,0.237994,-0.945015,-1.95849,-1.33069,-0.556281,-1.49385,2.19934,1.55892,-1.4897,0.698911,0.988648,-0.838853,0.22813,0.344078,0.00233541,-1.24167,-0.0920944,-0.729798,0.906455,-0.45361,0.297752,0.214589,-2.01276,-0.875143,0.861796,-0.0933646,-2.01932
0.118532,-0.687071,-1.05868,-1.14314,0.368087,-1.49857,-1.96923,0.828783,-0.178313,-0.399264,0.0128206,-4.17258,-0.85972,0.379146,0.347638,-1.08757,-0.535933,-0.123554,0.882474,-0.861719,1.26853,-1.36598,-0.282069,-1.57438,0.724235,-0.0098451,-1.50631,0.119197,-0.507352,-1.23237,0.534889,2.14282,-1.35395,1.69855,0.258892,-0.601254,-0.882486,-0.124248,-1.43346,0.52352,-1.64023,-1.02589,-0.367642,0.400795,0.577609
-0.0559035,-0.334179,-1.08806,-1.35404,0.365493,-1.73941,-1.35669,0.45713,-0.638526,-0.505872,-0.1821,-2.84467,-1.03481,0.31126,0.374004,-0.918954,-0.792661,-0.341036,0.505645,-1.0657,1.41917,-1.51891,-0.451471,-1.60685,0.74392,-0.269123,-1.58673,0.0786214,-0.65029,-1.39492,0.348881,1.71964,-1.16544,2.29887,0.0209802,-0.632069,-1.0466,-0.310594,-1.1805,0.318185,-2.22183,-1.0661,-0.475689,0.164085,1.01339
-0.00132164,-0.140717,-1.10721,-1.18855,0.524603,-1.56338,-1.13719,0.634737,-0.50886,-0.492918,0.0761954,-2.04843,-1.0747,0.678127,0.608428,-0.817305,-0.963148,-0.182755,0.862212,-1.31515,-1.07944,-1.78711,-0.458171,-2.01142,1.01089,0.181597,-1.78668,0.348437,-0.397793,-1.26498,0.399261,3.24535,-1.48681,-0.335445,0.161465,-0.78349,-0.742394,-0.285752,-0.647835,0.480318,-2.06152,-0.872112,-0.276328,0.196825,-2.04821
-0.0335622,-0.0400279,-1.10458,-1.38889,0.383556,-1.49295,-0.714651,0.276361,-0.594046,-0.824821,-0.458085,-5.29626,-1.41115,0.51049,-0.173946,-1.15258,-0.39225,-0.350683,0.240488,-1.04941,0.0744174,-1.21749,-0.546479,-1.28318,0.407849,-0.276961,-1.72624,0.308765,-0.794022,-1.09343,0.161635,-0.574479,-1.23312,0.99021,0.0469655,-0.615338,-0.984665,-0.307122,-0.537958,0.143019,-1.68431,-0.860479,-0.791552,-0.0567918,-0.16567
-0.0864221,-0.282352,-0.936601,-1.4742,0.110996,-1.5562,-1.39265,0.0678238,-0.867475,-0.930113,1.22351,-4.37062,-1.7303,0.316425,-0.603259,0.416126,-0.797309,-0.383693,-0.0561679,-0.948566,-1.05809,-1.51779,-0.705405,-1.57123,1.78302,1.19614,-1.88635,0.00568899,0.441096,-0.938684,-0.059928,0.376865,0.110214,-0.113971,-0.249842,-0.753513,0.586399,-0.669754,-1.2529,0.0531098,-2.07878,-0.881082,0.600721,-0.160732,-0.767241
-0.379524,-0.574662,-1.50999,-1.74212,0.265037,-1.83767,-1.01796,0.216489,-0.822908,-0.712005,0.929825,-1.51339,-1.58831,0.431366,-0.0395653,0.111895,-0.903983,-0.57195,0.277978,-1.44623,-1.01501,-2.01491,-0.759484,-1.76394,1.92111,1.20061,-2.16333,0.153276,0.566899,-1.53647,0.0365179,3.07417,-0.0771081,-0.0492349,-0.25593,-1.03429,0.25596,-0.548821,-1.19036,0.201985,-2.34081,-1.27976,0.42149,-0.0812322,-1.59468
-0.259596,0.481847,-0.894008,-1.38402,0.70559,-1.89586,0.716439,0.162074,-1.08073,-0.683583,0.122842,-3.12286,-1.34696,1.20525,0.124526,-0.896054,-0.920274,0.131251,0.618209,-1.41354,-1.72351,-2.28115,-1.11558,-2.15676,1.59877,0.32059,-1.84779,0.905546,-0.085729,-1.49249,-0.0330354,1.48177,-0.955368,-0.749306,-0.243988,-1.38226,-0.583139,-0.683706,1.08385,0.0398519,-1.71313,-1.20507,-0.314291,-0.442063,-2.23418
-0.422238,-1.05012,-1.91586,-1.7177,-0.0568156,-2.0232,-1.92716,0.307589,-0.809493,-0.77179,-0.0315732,-2.80861,-1.53334,0.0514069,0.181193,-0.654945,-1.03114,-0.709939,0.364289,-1.62222,0.460935,-2.14406,-0.668274,-1.99986,1.0025,0.314685,-2.26672,-0.291538,-0.330938,-1.84138,0.0270217,3.28801,-1.05691,1.17,-0.243817,-1.14587,-0.715438,-0.448228,-1.73804,0.148048,-2.03042,-1.39406,-0.464661,-0.0591145,-0.43377
-0.319026,-1.14353,-1.57811,-1.76748,-0.0704761,-2.30808,-2.54094,0.409835,-0.633026,-1.06881,0.058051,-2.64855,-1.22991,-0.000539297,0.100992,-0.681641,-1.32014,-0.580044,0.37269,-1.42926,0.666546,-1.92958,-0.889972,-2.30537,0.967055,0.193733,-2.31408,-0.474469,-0.310073,-1.6337,0.123246,2.95315,-1.21044,1.3684,-0.164291,-1.11289,-0.638748,-0.489863,-2.00941,0.105555,-1.73649,-1.40354,-0.322412,-0.0588604,-0.135736
-0.51037,0.104004,-0.928566,-1.61916,0.556995,-2.23449,0.261553,0.114486,-1.01064,-0.880004,0.687735,-4.24217,-1.3452,0.900339,-0.0498404,-0.0761886,-1.40148,-0.412589,0.413758,-1.83428,2.28895,-2.33808,-1.18407,-2.43618,1.99905,0.765736,-2.46046,0.375851,0.363526,-1.67235,-0.0780735,2.81769,-0.697452,3.15884,-0.365113,-1.52667,-0.152602,-0.745054,0.107806,-0.112265,-1.91276,-1.35948,0.268839,-0.581713,1.46284
-0.00510998,-0.482838,-1.29628,-1.13417,0.30867,-1.45902,-0.83701,0.439892,-0.519318,-0.537437,-0.715783,-3.90107,-1.11629,0.453923,0.279566,-1.45743,-0.75074,-0.143761,0.593781,-0.927579,-1.28213,-1.33703,-0.604291,-1.57291,0.171439,-0.74949,-1.27584,0.180947,-1.11229,-1.24606,0.468931,1.17382,-1.92236,-0.185609,0.0571633,-0.702213,-1.38097,-0.299027,-0.696396,0.322349,-2.08373,-0.958886,-1.19412,0.270965,-1.56706
0.310015,-0.662201,-1.01457,-0.955213,0.337914,-1.42417,-1.65131,0.88842,-0.281722,-0.330009,-0.328561,-2.17171,-1.06153,0.208887,0.687573,-1.28467,-0.620219,-0.280155,0.963703,-1.111,-1.251,-1.2835,-0.234928,-1.56445,0.52291,-0.271281,-1.47733,-0.115087,-0.781348,-1.19321,0.517106,2.93468,-1.60361,-0.591174,0.330906,-0.377112,-1.22082,-0.0534204,-1.65384,0.711629,-1.84788,-0.888064,-0.76872,0.386392,-2.18317
0.313024,-0.484827,-0.89475,-0.939182,0.534228,-1.45424,-1.96935,0.807807,-0.362535,-0.246206,-0.401306,-2.08621,-1.09077,0.351076,0.519521,-1.15654,-0.645526,-0.247561,0.784288,-1.0453,-1.32776,-1.21306,-0.197415,-1.59788,0.434375,-0.204844,-1.48675,-0.033625,-0.825069,-1.20983,0.608086,2.83956,-1.50529,-0.473634,0.258709,-0.383549,-1.09822,0.0315103,-1.64241,0.630785,-1.753,-0.878411,-0.631312,0.415632,-2.00743
0.146081,-1.46332,-2.15349,-1.30243,-0.374868,-1.41928,-3.27568,0.687525,-0.199695,-0.573706,1.2311,-6.27549,-1.15222,-0.286549,0.0215674,0.152463,-0.607798,-0.550368,0.151093,-0.893341,0.508716,-1.06776,-0.126135,-1.11245,1.36812,1.00445,-1.4895,-0.786707,0.569336,-0.861737,0.407936,1.87641,-0.106313,1.17334,0.217972,-0.302627,0.55419,0.0262392,-3.0964,0.324603,-1.65768,-0.751683,0.531284,0.618917,0.354393
-0.0493794,0.594831,-0.711716,-1.42601,0.816284,-1.45966,0.150032,0.306964,-0.77568,-0.649911,1.02781,-2.38248,-1.27354,1.03801,0.0449313,0.332303,-0.585863,0.215649,0.598921,-0.967089,0.977668,-1.4922,-0.617121,-1.83446,1.96568,1.08116,-1.78104,0.802734,0.278415,-1.12497,0.193361,1.41269,-0.536356,1.73886,0.024697,-0.656355,0.245055,-0.56739,0.468389,0.229626,-2.08126,-0.785746,0.418922,-0.0564807,0.347229
0.784555,0.27496,-0.455181,-0.25244,1.04968,-0.891363,-0.94231,1.28013,0.101598,0.118437,0.0421825,-2.42576,-0.429816,1.14176,0.933449,-0.567429,-0.203878,0.375356,1.10299,-0.393778,-0.664477,-0.897336,0.290597,-1.02651,0.952177,0.215479,-0.854292,0.753857,0.0421003,-0.537089,1.01318,1.86501,-1.27198,0.380563,0.73576,0.103203,-0.490763,0.475404,-0.484607,1.12394,-1.19833,-0.13117,-0.120835,0.903306,-0.982887
-0.103151,-1.03078,-1.62016,-1.59825,-0.135866,-1.83712,-2.06512,0.368227,-0.727197,-0.905513,0.426668,-3.15194,-1.19736,-0.00832016,-0.0714851,-0.1555,-0.937147,-0.672392,0.259031,-1.37439,0.345475,-1.51658,-0.495745,-1.5915,1.01689,0.595173,-1.76513,-0.388742,-0.0309885,-1.49,0.0631865,2.17384,-0.864887,1.10869,-0.140084,-0.707027,-0.455472,-0.481769,-2.04793,0.111424,-2.41976,-1.42507,-0.163448,-0.0170405,-0.177871
-0.268271,-1.17099,-1.47071,-1.40777,-0.118545,-1.70946,-2.41555,0.261257,-0.665147,-0.914498,0.414962,-3.86453,-1.44039,-0.0258541,-0.16092,-0.375067,-0.936449,-0.556401,0.159834,-1.3215,0.375104,-1.66987,-0.716677,-1.92811,0.997261,0.555965,-1.78171,-0.368139,0.10659,-1.51582,0.107706,1.8954,-0.87947,0.938936,-0.058626,-0.901881,-0.472605,-0.285817,-2.13868,0.11372,-2.32568,-0.889378,-0.204501,0.153076,0.0233295
-0.014789,-1.0845,-1.4419,-1.2968,-0.145686,-1.47888,-2.41396,0.434284,-0.490782,-0.68705,0.609809,-3.9613,-1.30017,-0.105599,-0.245716,-0.235447,-0.892108,-0.63631,0.231734,-0.984692,-1.96443,-1.39844,-0.382216,-1.60209,0.939926,0.414509,-1.56253,-0.36034,0.189328,-1.25289,0.201621,1.30745,-0.836645,-0.86,-0.0144019,-0.642982,-0.310994,-0.240462,-2.14605,0.255997,-2.28319,-0.769206,-0.0907309,0.268632,-1.96706
0.0443216,-1.87968,-1.84766,-1.34094,-0.308395,-1.53185,-3.95394,0.591501,-0.299168,-0.681347,0.888095,-3.30186,-1.10764,-0.490476,0.0565188,0.103643,-0.893308,-0.783241,0.181122,-1.33617,-2.59123,-1.28693,-0.208308,-1.30669,0.884295,0.755106,-1.50597,-0.780161,0.0266344,-1.1899,0.281861,2.41332,-0.496954,-1.81987,0.0318513,-0.490082,-0.0420336,0.050466,-3.62446,0.284631,-1.73526,-0.840471,0.10403,0.463477,-3.23798
0.375079,-2.5643,-2.2166,-1.23053,-1.02349,-1.24868,-5.29361,0.705091,0.0701561,-0.902037,0.399155,-4.37025,-0.978169,-1.27204,-0.52409,-0.542355,-0.424367,-1.07041,-0.130566,-1.09716,-1.3576,-0.563477,0.00680949,-1.11926,0.00309392,0.159033,-1.05252,-1.66203,-0.233897,-1.03309,0.370274,0.54344,-0.846893,-0.712343,0.289806,0.039541,-0.306276,0.077117,-5.57462,0.285188,-1.88679,-0.811494,-0.138271,0.917292,-0.741502
0.14984,-2.84507,-1.99132,-1.24356,-0.78372,-1.05486,-5.78163,0.684385,0.0875817,-0.875057,0.245789,-3.96231,-1.0958,-1.16704,-0.300538,-0.495661,-0.397665,-1.12564,-0.226268,-0.916575,-1.21535,-0.625055,0.238348,-0.794107,-0.164339,0.0031561,-0.80027,-1.66019,-0.481492,-0.946778,0.414046,0.382322,-1.05652,-0.528501,0.275957,0.179558,-0.208194,0.121665,-5.22061,0.260928,-1.92181,-0.742929,-0.286301,0.8464,-0.604118
0.00631577,1.70032,-0.315219,-1.51926,1.47045,-1.77973,1.9324,0.414719,-0.78062,-0.394913,-0.41573,-3.46265,-1.02541,1.86096,0.547295,-1.39123,-0.803823,0.570853,1.08642,-1.13116,-0.388679,-2.06602,-0.953283,-2.23952,1.45057,0.0692126,-1.77015,1.70071,-0.441265,-1.2738,0.316772,1.58795,-1.79598,0.694616,0.0173364,-1.1669,-1.16899,-0.602393,2.24177,0.460332,-1.533,-1.0851,-0.685161,-0.215308,-1.05999
-0.0734948,0.723921,-0.690121,-1.175,0.884734,-1.3447,0.572869,0.50021,-0.861201,-0.439201,-0.461428,-3.89204,-1.22703,1.36437,0.278956,-1.42646,-0.693265,0.348909,0.78241,-0.978,-1.25204,-1.65293,-0.582397,-1.85116,1.00656,-0.134364,-1.56027,1.07877,-0.621077,-1.18446,0.315092,1.746,-1.40118,-0.286925,0.0349448,-0.833261,-1.08025,-0.521185,1.02034,0.388983,-1.82102,-0.959428,-0.82752,-0.213974,-1.99374
