"Year","Month","mean_temperature","mean_precipitation_sum","mean_precipitation_hours","mean_windspeed_10m_max","mean_radiation_sum","count_highwind","max_consecutive_highwind_days","Station","Densità","Quota","Type","Count_120","Count_180"
2017,8,0.928845990249793,-0.854584703641862,-1.20107182563079,0.523244821616268,0.457995071094118,0.439615138587984,-0.202903900161151,6665,1702.1935483871,"369","urban",26,10
2017,9,-0.538726941592555,0.960039803615692,-0.080679900412676,0.433250106117326,-0.919963173773089,0.49076964464625,0.603004413282024,6665,1702.1935483871,"369","urban",3,0
2017,10,-1.01307424176495,-1.7054215498809,-1.80532814484955,0.0373197469506649,-1.44809826304092,0.0357637749700711,0.603004413282024,6665,1702.1935483871,"369","urban",0,0
2018,4,-1.07739174164799,1.00905433041413,0.746647709984337,0.623793041123433,-0.343001624469334,0.574232259793971,-0.202903900161151,6665,1706.45161290323,"369","urban",8,0
2018,5,-0.477324617471511,1.81502707349492,1.820209770463,0.430466764400854,-0.0161845380106872,0.358844865864395,-0.202903900161151,6665,1706.45161290323,"369","urban",5,0
2018,6,0.39984488307472,0.181934190690466,0.0441997388925311,0.195970224788965,1.05114077353193,0.240381799203136,-0.202903900161151,6665,1706.45161290323,"369","urban",21,5
2018,7,0.901989646615547,0.292710974039356,-0.204048898919842,0.285501050001811,0.859689058004843,0.439615138587984,-1.00881221360433,6665,1706.45161290323,"369","urban",29,12
2018,8,1.10513378436177,-0.463259046138189,-0.294687346802654,0.440904295837579,0.232929591872894,0.681925956758745,0.603004413282024,6665,1706.45161290323,"369","urban",24,8
2018,9,0.187794539063471,-0.960716965298159,-0.424098908502006,-0.231852591545502,-0.561669981456938,-0.427319121978483,-0.202903900161151,6665,1706.45161290323,"369","urban",15,3
2018,10,-0.785828257167475,1.88321260472663,0.838293251732519,1.40463636516247,-1.83661304591634,1.16654759310024,3.02072935361155,6665,1706.45161290323,"369","urban",0,0
2019,4,-1.53920608145773,1.73508200861602,1.96422419321013,1.31286340356692,-0.704453749711448,1.15847056582789,0.603004413282024,6665,1711.13978494624,"369","urban",2,0
2019,5,-1.13564934860844,0.326803739655208,1.23105985922471,1.18312875356071,-0.10884657050624,1.08577732037666,2.21482104016837,6665,1711.13978494624,"369","urban",3,0
2019,6,0.666686758927809,0.799210887558313,-0.267999359370491,0.699291185182457,1.19771526129763,0.574232259793971,-0.202903900161151,6665,1711.13978494624,"369","urban",22,6
2019,7,1.10444516016602,-0.160871038067172,-0.65724113833391,0.437425118692016,0.932038812116091,0.439615138587984,-0.202903900161151,6665,1711.13978494624,"369","urban",25,9
2019,8,0.842079341585309,1.20283958656683,0.53616509212314,0.720398193198974,0.0129591657580765,0.84346650220592,0.603004413282024,6665,1711.13978494624,"369","urban",15,1
