"Count_180","idSensore","Year","Month"
0,5952,2012,4
0,5952,2012,5
0,5952,2012,6
1,5952,2012,7
3,5952,2012,8
0,5952,2012,9
0,5952,2012,10
0,5952,2013,4
0,5952,2013,5
3,5952,2013,6
3,5952,2013,7
5,5952,2013,8
0,5952,2013,9
0,5952,2013,10
0,5952,2014,4
0,5952,2014,5
4,5952,2014,6
0,5952,2014,7
0,5952,2014,8
0,5952,2014,9
0,5952,2014,10
0,5952,2015,4
NA,5952,2015,5
NA,5952,2015,6
7,5952,2015,7
1,5952,2015,8
0,5952,2015,9
0,5952,2015,10
NA,5952,2016,4
0,5952,2016,5
1,5952,2016,6
2,5952,2016,7
0,5952,2016,8
0,5952,2016,9
0,5952,2016,10
0,5952,2017,4
0,5952,2017,5
4,5952,2017,6
1,5952,2017,7
2,5952,2017,8
0,5952,2017,9
0,5952,2017,10
0,5952,2018,4
0,5952,2018,5
0,5952,2018,6
1,5952,2018,7
1,5952,2018,8
0,5952,2018,9
0,5952,2018,10
0,5952,2019,4
0,5952,2019,5
3,5952,2019,6
3,5952,2019,7
0,5952,2019,8
0,5952,2019,9
0,5952,2019,10
0,5952,2020,4
0,5952,2020,5
0,5952,2020,6
0,5952,2020,7
0,5952,2020,8
0,5952,2020,9
0,5952,2020,10
0,5952,2021,4
0,5952,2021,5
0,5952,2021,6
0,5952,2021,7
0,5952,2021,8
0,5952,2021,9
0,5952,2021,10
0,5952,2022,4
0,5952,2022,5
4,5952,2022,6
2,5952,2022,7
0,5952,2022,8
0,5952,2022,9
0,5952,2022,10
0,5960,2010,4
0,5960,2010,5
3,5960,2010,6
7,5960,2010,7
0,5960,2010,8
0,5960,2010,9
0,5960,2010,10
0,5960,2011,4
2,5960,2011,5
1,5960,2011,6
0,5960,2011,7
1,5960,2011,8
0,5960,2011,9
0,5960,2011,10
0,5960,2012,4
1,5960,2012,5
3,5960,2012,6
4,5960,2012,7
3,5960,2012,8
0,5960,2012,9
0,5960,2012,10
0,5960,2013,4
0,5960,2013,5
1,5960,2013,6
14,5960,2013,7
4,5960,2013,8
0,5960,2013,9
0,5960,2013,10
0,5960,2014,4
0,5960,2014,5
NA,5960,2014,6
0,5960,2014,7
0,5960,2014,8
0,5960,2014,9
0,5960,2014,10
0,5960,2015,4
1,5960,2015,5
6,5960,2015,6
16,5960,2015,7
7,5960,2015,8
0,5960,2015,9
0,5960,2015,10
0,5960,2016,4
0,5960,2016,5
2,5960,2016,6
4,5960,2016,7
0,5960,2016,8
1,5960,2016,9
0,5960,2016,10
0,5960,2017,4
1,5960,2017,5
8,5960,2017,6
1,5960,2017,7
0,5960,2017,8
0,5960,2017,9
0,5960,2017,10
0,5960,2018,4
0,5960,2018,5
0,5960,2018,6
NA,5960,2018,7
0,5960,2018,8
0,5960,2018,9
0,5960,2018,10
0,5960,2019,4
0,5960,2019,5
6,5960,2019,6
8,5960,2019,7
0,5960,2019,8
0,5960,2019,9
0,5960,2019,10
0,5960,2020,4
0,5960,2020,5
0,5960,2020,6
1,5960,2020,7
0,5960,2020,8
0,5960,2020,9
0,5960,2020,10
0,5960,2021,4
0,5960,2021,5
0,5960,2021,6
0,5960,2021,7
1,5960,2021,8
0,5960,2021,9
0,5960,2021,10
0,5960,2022,4
0,5960,2022,5
3,5960,2022,6
0,5960,2022,7
0,5960,2022,8
0,5960,2022,9
0,5960,2022,10
0,6582,2010,4
0,6582,2010,5
3,6582,2010,6
7,6582,2010,7
0,6582,2010,8
0,6582,2010,9
0,6582,2010,10
0,6582,2011,4
1,6582,2011,5
2,6582,2011,6
1,6582,2011,7
0,6582,2011,8
0,6582,2011,9
0,6582,2011,10
0,6582,2012,4
NA,6582,2012,5
3,6582,2012,6
1,6582,2012,7
6,6582,2012,8
0,6582,2012,9
0,6582,2012,10
0,6582,2013,4
0,6582,2013,5
1,6582,2013,6
4,6582,2013,7
1,6582,2013,8
0,6582,2013,9
0,6582,2013,10
0,6582,2014,4
0,6582,2014,5
3,6582,2014,6
1,6582,2014,7
0,6582,2014,8
0,6582,2014,9
0,6582,2014,10
0,6582,2015,4
1,6582,2015,5
6,6582,2015,6
18,6582,2015,7
6,6582,2015,8
0,6582,2015,9
0,6582,2015,10
0,6582,2016,4
0,6582,2016,5
3,6582,2016,6
4,6582,2016,7
0,6582,2016,8
1,6582,2016,9
0,6582,2016,10
0,6582,2017,4
1,6582,2017,5
7,6582,2017,6
7,6582,2017,7
3,6582,2017,8
0,6582,2017,9
0,6582,2017,10
0,6582,2018,4
0,6582,2018,5
1,6582,2018,6
6,6582,2018,7
5,6582,2018,8
1,6582,2018,9
0,6582,2018,10
0,6582,2019,4
0,6582,2019,5
6,6582,2019,6
7,6582,2019,7
0,6582,2019,8
0,6582,2019,9
0,6582,2019,10
0,6582,2020,4
0,6582,2020,5
0,6582,2020,6
4,6582,2020,7
2,6582,2020,8
0,6582,2020,9
0,6582,2020,10
0,6582,2021,4
0,6582,2021,5
1,6582,2021,6
2,6582,2021,7
0,6582,2021,8
0,6582,2021,9
0,6582,2021,10
0,6582,2022,4
0,6582,2022,5
0,6582,2022,6
8,6582,2022,7
3,6582,2022,8
0,6582,2022,9
0,6582,2022,10
0,6665,2010,4
0,6665,2010,5
4,6665,2010,6
10,6665,2010,7
0,6665,2010,8
0,6665,2010,9
0,6665,2010,10
0,6665,2011,4
1,6665,2011,5
3,6665,2011,6
1,6665,2011,7
0,6665,2011,8
0,6665,2011,9
0,6665,2011,10
0,6665,2012,4
0,6665,2012,5
5,6665,2012,6
9,6665,2012,7
12,6665,2012,8
1,6665,2012,9
0,6665,2012,10
0,6665,2013,4
0,6665,2013,5
4,6665,2013,6
12,6665,2013,7
6,6665,2013,8
0,6665,2013,9
0,6665,2013,10
0,6665,2014,4
0,6665,2014,5
5,6665,2014,6
3,6665,2014,7
0,6665,2014,8
0,6665,2014,9
0,6665,2014,10
0,6665,2015,4
1,6665,2015,5
11,6665,2015,6
22,6665,2015,7
12,6665,2015,8
0,6665,2015,9
0,6665,2015,10
0,6665,2016,4
1,6665,2016,5
5,6665,2016,6
10,6665,2016,7
7,6665,2016,8
6,6665,2016,9
0,6665,2016,10
0,6665,2017,4
3,6665,2017,5
10,6665,2017,6
10,6665,2017,7
10,6665,2017,8
0,6665,2017,9
0,6665,2017,10
0,6665,2018,4
0,6665,2018,5
5,6665,2018,6
12,6665,2018,7
8,6665,2018,8
3,6665,2018,9
0,6665,2018,10
0,6665,2019,4
0,6665,2019,5
6,6665,2019,6
9,6665,2019,7
1,6665,2019,8
0,6665,2019,9
0,6665,2019,10
NA,6665,2020,4
0,6665,2020,5
0,6665,2020,6
5,6665,2020,7
4,6665,2020,8
0,6665,2020,9
0,6665,2020,10
0,6665,2021,4
0,6665,2021,5
2,6665,2021,6
3,6665,2021,7
2,6665,2021,8
1,6665,2021,9
0,6665,2021,10
0,6665,2022,4
1,6665,2022,5
5,6665,2022,6
10,6665,2022,7
3,6665,2022,8
0,6665,2022,9
0,6665,2022,10
0,6691,2010,4
0,6691,2010,5
0,6691,2010,6
NA,6691,2010,7
0,6691,2010,8
0,6691,2010,9
0,6691,2010,10
0,6691,2011,4
3,6691,2011,5
3,6691,2011,6
2,6691,2011,7
4,6691,2011,8
0,6691,2011,9
0,6691,2011,10
0,6691,2012,4
0,6691,2012,5
NA,6691,2012,6
3,6691,2012,7
0,6691,2012,8
0,6691,2012,9
NA,6691,2012,10
0,6691,2013,4
0,6691,2013,5
0,6691,2013,6
1,6691,2013,7
1,6691,2013,8
0,6691,2013,9
0,6691,2013,10
0,6691,2014,4
0,6691,2014,5
4,6691,2014,6
0,6691,2014,7
0,6691,2014,8
0,6691,2014,9
0,6691,2014,10
0,6691,2015,4
0,6691,2015,5
2,6691,2015,6
13,6691,2015,7
5,6691,2015,8
0,6691,2015,9
0,6691,2015,10
0,6691,2016,4
0,6691,2016,5
1,6691,2016,6
3,6691,2016,7
0,6691,2016,8
0,6691,2016,9
0,6691,2016,10
0,6691,2017,4
4,6691,2017,5
0,6691,2017,6
2,6691,2017,7
2,6691,2017,8
0,6691,2017,9
0,6691,2017,10
0,6691,2018,4
0,6691,2018,5
1,6691,2018,6
3,6691,2018,7
1,6691,2018,8
0,6691,2018,9
0,6691,2018,10
0,6691,2019,4
0,6691,2019,5
4,6691,2019,6
6,6691,2019,7
0,6691,2019,8
0,6691,2019,9
0,6691,2019,10
0,6691,2020,4
0,6691,2020,5
0,6691,2020,6
0,6691,2020,7
0,6691,2020,8
0,6691,2020,9
0,6691,2020,10
0,6691,2021,4
0,6691,2021,5
0,6691,2021,6
0,6691,2021,7
0,6691,2021,8
0,6691,2021,9
0,6691,2021,10
0,6691,2022,4
0,6691,2022,5
1,6691,2022,6
1,6691,2022,7
0,6691,2022,8
0,6691,2022,9
0,6691,2022,10
0,6804,2010,4
0,6804,2010,5
0,6804,2010,6
10,6804,2010,7
0,6804,2010,8
0,6804,2010,9
0,6804,2010,10
0,6804,2011,4
2,6804,2011,5
1,6804,2011,6
0,6804,2011,7
1,6804,2011,8
0,6804,2011,9
0,6804,2011,10
0,6804,2012,4
1,6804,2012,5
0,6804,2012,6
1,6804,2012,7
3,6804,2012,8
0,6804,2012,9
0,6804,2012,10
0,6804,2013,4
0,6804,2013,5
1,6804,2013,6
NA,6804,2013,7
4,6804,2013,8
0,6804,2013,9
0,6804,2013,10
0,6804,2014,4
0,6804,2014,5
5,6804,2014,6
0,6804,2014,7
0,6804,2014,8
0,6804,2014,9
0,6804,2014,10
0,6804,2015,4
0,6804,2015,5
4,6804,2015,6
13,6804,2015,7
5,6804,2015,8
0,6804,2015,9
0,6804,2015,10
NA,6804,2016,4
0,6804,2016,5
2,6804,2016,6
1,6804,2016,7
0,6804,2016,8
0,6804,2016,9
0,6804,2016,10
0,6804,2017,4
1,6804,2017,5
10,6804,2017,6
3,6804,2017,7
3,6804,2017,8
0,6804,2017,9
NA,6804,2017,10
0,6804,2018,4
NA,6804,2018,5
NA,6804,2018,6
2,6804,2018,7
1,6804,2018,8
0,6804,2018,9
0,6804,2018,10
0,6804,2019,4
0,6804,2019,5
3,6804,2019,6
7,6804,2019,7
0,6804,2019,8
0,6804,2019,9
0,6804,2019,10
0,6804,2020,4
0,6804,2020,5
0,6804,2020,6
2,6804,2020,7
0,6804,2020,8
0,6804,2020,9
0,6804,2020,10
0,6804,2021,4
0,6804,2021,5
1,6804,2021,6
0,6804,2021,7
NA,6804,2021,8
0,6804,2021,9
0,6804,2021,10
0,6804,2022,4
0,6804,2022,5
2,6804,2022,6
0,6804,2022,7
0,6804,2022,8
0,6804,2022,9
0,6804,2022,10
0,6818,2010,4
0,6818,2010,5
0,6818,2010,6
NA,6818,2010,7
0,6818,2010,8
0,6818,2010,9
0,6818,2010,10
0,6818,2011,4
2,6818,2011,5
0,6818,2011,6
0,6818,2011,7
0,6818,2011,8
0,6818,2011,9
0,6818,2011,10
0,6818,2012,4
0,6818,2012,5
0,6818,2012,6
0,6818,2012,7
2,6818,2012,8
0,6818,2012,9
0,6818,2012,10
0,6818,2013,4
0,6818,2013,5
3,6818,2013,6
8,6818,2013,7
2,6818,2013,8
0,6818,2013,9
0,6818,2013,10
0,6818,2014,4
0,6818,2014,5
6,6818,2014,6
0,6818,2014,7
0,6818,2014,8
0,6818,2014,9
0,6818,2014,10
0,6818,2015,4
0,6818,2015,5
0,6818,2015,6
1,6818,2015,7
1,6818,2015,8
0,6818,2015,9
0,6818,2015,10
0,6818,2016,4
0,6818,2016,5
0,6818,2016,6
2,6818,2016,7
0,6818,2016,8
0,6818,2016,9
NA,6818,2016,10
0,6818,2017,4
NA,6818,2017,5
8,6818,2017,6
4,6818,2017,7
3,6818,2017,8
0,6818,2017,9
0,6818,2017,10
0,6818,2018,4
0,6818,2018,5
1,6818,2018,6
2,6818,2018,7
1,6818,2018,8
0,6818,2018,9
0,6818,2018,10
0,6818,2019,4
0,6818,2019,5
2,6818,2019,6
4,6818,2019,7
0,6818,2019,8
0,6818,2019,9
0,6818,2019,10
0,6818,2020,4
0,6818,2020,5
0,6818,2020,6
0,6818,2020,7
0,6818,2020,8
0,6818,2020,9
0,6818,2020,10
0,6818,2021,4
0,6818,2021,5
0,6818,2021,6
0,6818,2021,7
0,6818,2021,8
0,6818,2021,9
0,6818,2021,10
0,6818,2022,4
0,6818,2022,5
0,6818,2022,6
4,6818,2022,7
1,6818,2022,8
0,6818,2022,9
0,6818,2022,10
0,6832,2010,4
0,6832,2010,5
0,6832,2010,6
NA,6832,2010,7
1,6832,2010,8
0,6832,2010,9
0,6832,2010,10
5,6832,2011,4
3,6832,2011,5
2,6832,2011,6
0,6832,2011,7
4,6832,2011,8
0,6832,2011,9
0,6832,2011,10
0,6832,2012,4
2,6832,2012,5
1,6832,2012,6
2,6832,2012,7
3,6832,2012,8
0,6832,2012,9
0,6832,2012,10
0,6832,2013,4
0,6832,2013,5
5,6832,2013,6
9,6832,2013,7
4,6832,2013,8
0,6832,2013,9
0,6832,2013,10
0,6832,2014,4
NA,6832,2014,5
6,6832,2014,6
0,6832,2014,7
0,6832,2014,8
0,6832,2014,9
0,6832,2014,10
0,6832,2015,4
0,6832,2015,5
6,6832,2015,6
15,6832,2015,7
4,6832,2015,8
0,6832,2015,9
0,6832,2015,10
0,6832,2016,4
0,6832,2016,5
0,6832,2016,6
2,6832,2016,7
0,6832,2016,8
0,6832,2016,9
0,6832,2016,10
0,6832,2017,4
1,6832,2017,5
9,6832,2017,6
5,6832,2017,7
2,6832,2017,8
0,6832,2017,9
NA,6832,2017,10
0,6832,2018,4
0,6832,2018,5
2,6832,2018,6
7,6832,2018,7
2,6832,2018,8
0,6832,2018,9
0,6832,2018,10
0,6832,2019,4
0,6832,2019,5
6,6832,2019,6
10,6832,2019,7
0,6832,2019,8
0,6832,2019,9
0,6832,2019,10
0,6832,2020,4
0,6832,2020,5
0,6832,2020,6
2,6832,2020,7
0,6832,2020,8
0,6832,2020,9
0,6832,2020,10
0,6832,2021,4
0,6832,2021,5
3,6832,2021,6
0,6832,2021,7
1,6832,2021,8
0,6832,2021,9
0,6832,2021,10
0,6832,2022,4
0,6832,2022,5
2,6832,2022,6
2,6832,2022,7
1,6832,2022,8
0,6832,2022,9
0,6832,2022,10
0,6884,2010,4
0,6884,2010,5
0,6884,2010,6
2,6884,2010,7
0,6884,2010,8
0,6884,2010,9
0,6884,2010,10
0,6884,2011,4
0,6884,2011,5
NA,6884,2011,6
2,6884,2011,7
NA,6884,2011,8
0,6884,2011,9
0,6884,2011,10
0,6884,2012,4
2,6884,2012,5
4,6884,2012,6
4,6884,2012,7
1,6884,2012,8
0,6884,2012,9
0,6884,2012,10
0,6884,2013,4
0,6884,2013,5
2,6884,2013,6
4,6884,2013,7
4,6884,2013,8
0,6884,2013,9
0,6884,2013,10
0,6884,2014,4
0,6884,2014,5
1,6884,2014,6
0,6884,2014,7
0,6884,2014,8
0,6884,2014,9
0,6884,2014,10
0,6884,2015,4
0,6884,2015,5
0,6884,2015,6
7,6884,2015,7
1,6884,2015,8
0,6884,2015,9
0,6884,2015,10
0,6884,2016,4
0,6884,2016,5
0,6884,2016,6
4,6884,2016,7
0,6884,2016,8
0,6884,2016,9
0,6884,2016,10
0,6884,2017,4
0,6884,2017,5
2,6884,2017,6
0,6884,2017,7
0,6884,2017,8
0,6884,2017,9
0,6884,2017,10
0,6884,2018,4
0,6884,2018,5
0,6884,2018,6
4,6884,2018,7
1,6884,2018,8
1,6884,2018,9
0,6884,2018,10
0,6884,2019,4
0,6884,2019,5
2,6884,2019,6
4,6884,2019,7
0,6884,2019,8
0,6884,2019,9
0,6884,2019,10
0,6884,2020,4
0,6884,2020,5
0,6884,2020,6
0,6884,2020,7
0,6884,2020,8
0,6884,2020,9
0,6884,2020,10
0,6884,2021,4
0,6884,2021,5
0,6884,2021,6
0,6884,2021,7
0,6884,2021,8
0,6884,2021,9
0,6884,2021,10
0,6884,2022,4
0,6884,2022,5
1,6884,2022,6
1,6884,2022,7
0,6884,2022,8
0,6884,2022,9
0,6884,2022,10
0,6904,2010,4
0,6904,2010,5
5,6904,2010,6
10,6904,2010,7
0,6904,2010,8
0,6904,2010,9
0,6904,2010,10
0,6904,2011,4
NA,6904,2011,5
2,6904,2011,6
1,6904,2011,7
3,6904,2011,8
0,6904,2011,9
0,6904,2011,10
NA,6904,2012,4
NA,6904,2012,5
NA,6904,2012,6
4,6904,2012,7
4,6904,2012,8
NA,6904,2012,9
0,6904,2012,10
0,6904,2013,4
0,6904,2013,5
3,6904,2013,6
9,6904,2013,7
3,6904,2013,8
0,6904,2013,9
0,6904,2013,10
0,6904,2014,4
1,6904,2014,5
7,6904,2014,6
2,6904,2014,7
0,6904,2014,8
0,6904,2014,9
0,6904,2014,10
NA,6904,2015,4
1,6904,2015,5
7,6904,2015,6
20,6904,2015,7
8,6904,2015,8
0,6904,2015,9
0,6904,2015,10
0,6904,2016,4
0,6904,2016,5
2,6904,2016,6
4,6904,2016,7
NA,6904,2016,8
1,6904,2016,9
0,6904,2016,10
0,6904,2017,4
2,6904,2017,5
6,6904,2017,6
9,6904,2017,7
10,6904,2017,8
0,6904,2017,9
0,6904,2017,10
0,6904,2018,4
0,6904,2018,5
3,6904,2018,6
2,6904,2018,7
1,6904,2018,8
1,6904,2018,9
0,6904,2018,10
0,6904,2019,4
0,6904,2019,5
8,6904,2019,6
8,6904,2019,7
0,6904,2019,8
4,6904,2019,9
0,6904,2019,10
0,6904,2020,4
0,6904,2020,5
0,6904,2020,6
5,6904,2020,7
0,6904,2020,8
1,6904,2020,9
0,6904,2020,10
0,6904,2021,4
0,6904,2021,5
2,6904,2021,6
0,6904,2021,7
0,6904,2021,8
1,6904,2021,9
0,6904,2021,10
0,6904,2022,4
4,6904,2022,5
5,6904,2022,6
6,6904,2022,7
4,6904,2022,8
1,6904,2022,9
0,6904,2022,10
0,9856,2010,4
0,9856,2010,5
6,9856,2010,6
8,9856,2010,7
1,9856,2010,8
NA,9856,2010,9
NA,9856,2010,10
0,9856,2011,4
3,9856,2011,5
NA,9856,2011,6
NA,9856,2011,7
4,9856,2011,8
NA,9856,2011,9
0,9856,2011,10
0,9856,2012,4
1,9856,2012,5
4,9856,2012,6
3,9856,2012,7
0,9856,2012,8
0,9856,2012,9
0,9856,2012,10
0,9856,2013,4
0,9856,2013,5
2,9856,2013,6
8,9856,2013,7
2,9856,2013,8
1,9856,2013,9
0,9856,2013,10
0,9856,2014,4
0,9856,2014,5
5,9856,2014,6
2,9856,2014,7
0,9856,2014,8
0,9856,2014,9
0,9856,2014,10
0,9856,2015,4
NA,9856,2015,5
0,9856,2015,6
13,9856,2015,7
4,9856,2015,8
0,9856,2015,9
0,9856,2015,10
0,9856,2016,4
0,9856,2016,5
4,9856,2016,6
3,9856,2016,7
0,9856,2016,8
1,9856,2016,9
0,9856,2016,10
0,9856,2017,4
0,9856,2017,5
0,9856,2017,6
1,9856,2017,7
4,9856,2017,8
0,9856,2017,9
0,9856,2017,10
0,9856,2018,4
0,9856,2018,5
2,9856,2018,6
4,9856,2018,7
2,9856,2018,8
1,9856,2018,9
0,9856,2018,10
0,9856,2019,4
0,9856,2019,5
5,9856,2019,6
6,9856,2019,7
0,9856,2019,8
0,9856,2019,9
0,9856,2019,10
0,9856,2020,4
0,9856,2020,5
1,9856,2020,6
0,9856,2020,7
0,9856,2020,8
NA,9856,2020,9
0,9856,2020,10
0,9856,2021,4
0,9856,2021,5
NA,9856,2021,6
NA,9856,2021,7
0,9856,2021,8
NA,9856,2021,9
0,9856,2021,10
0,9856,2022,4
0,9856,2022,5
NA,9856,2022,6
5,9856,2022,7
1,9856,2022,8
0,9856,2022,9
0,9856,2022,10
0,9861,2010,4
0,9861,2010,5
0,9861,2010,6
0,9861,2010,7
0,9861,2010,8
0,9861,2010,9
0,9861,2010,10
0,9861,2011,4
0,9861,2011,5
0,9861,2011,6
0,9861,2011,7
6,9861,2011,8
NA,9861,2011,9
0,9861,2011,10
0,9861,2012,4
0,9861,2012,5
2,9861,2012,6
2,9861,2012,7
2,9861,2012,8
0,9861,2012,9
0,9861,2012,10
0,9861,2013,4
0,9861,2013,5
NA,9861,2013,6
1,9861,2013,7
0,9861,2013,8
0,9861,2013,9
0,9861,2013,10
NA,9861,2014,4
0,9861,2014,5
7,9861,2014,6
1,9861,2014,7
0,9861,2014,8
0,9861,2014,9
0,9861,2014,10
0,9861,2015,4
0,9861,2015,5
1,9861,2015,6
6,9861,2015,7
2,9861,2015,8
0,9861,2015,9
0,9861,2015,10
0,9861,2016,4
0,9861,2016,5
0,9861,2016,6
2,9861,2016,7
0,9861,2016,8
0,9861,2016,9
0,9861,2016,10
0,9861,2017,4
0,9861,2017,5
0,9861,2017,6
1,9861,2017,7
3,9861,2017,8
0,9861,2017,9
0,9861,2017,10
0,9861,2018,4
0,9861,2018,5
0,9861,2018,6
0,9861,2018,7
0,9861,2018,8
0,9861,2018,9
NA,9861,2018,10
0,9861,2019,4
0,9861,2019,5
3,9861,2019,6
3,9861,2019,7
0,9861,2019,8
0,9861,2019,9
0,9861,2019,10
0,9861,2020,4
0,9861,2020,5
0,9861,2020,6
0,9861,2020,7
0,9861,2020,8
0,9861,2020,9
0,9861,2020,10
0,9861,2021,4
NA,9861,2021,5
0,9861,2021,6
0,9861,2021,7
0,9861,2021,8
0,9861,2021,9
0,9861,2021,10
0,9861,2022,4
0,9861,2022,5
0,9861,2022,6
0,9861,2022,7
0,9861,2022,8
0,9861,2022,9
0,9861,2022,10
NA,9882,2010,4
0,9882,2010,5
2,9882,2010,6
11,9882,2010,7
0,9882,2010,8
NA,9882,2010,9
0,9882,2010,10
0,9882,2011,4
1,9882,2011,5
1,9882,2011,6
0,9882,2011,7
5,9882,2011,8
0,9882,2011,9
0,9882,2011,10
0,9882,2012,4
0,9882,2012,5
NA,9882,2012,6
7,9882,2012,7
8,9882,2012,8
NA,9882,2012,9
NA,9882,2012,10
0,9882,2013,4
0,9882,2013,5
2,9882,2013,6
11,9882,2013,7
5,9882,2013,8
0,9882,2013,9
NA,9882,2013,10
0,9882,2014,4
0,9882,2014,5
4,9882,2014,6
1,9882,2014,7
1,9882,2014,8
0,9882,2014,9
0,9882,2014,10
0,9882,2015,4
1,9882,2015,5
1,9882,2015,6
NA,9882,2015,7
11,9882,2015,8
0,9882,2015,9
0,9882,2015,10
0,9882,2016,4
0,9882,2016,5
NA,9882,2016,6
6,9882,2016,7
0,9882,2016,8
4,9882,2016,9
0,9882,2016,10
0,9882,2017,4
2,9882,2017,5
10,9882,2017,6
7,9882,2017,7
9,9882,2017,8
0,9882,2017,9
0,9882,2017,10
0,9882,2018,4
NA,9882,2018,5
2,9882,2018,6
8,9882,2018,7
8,9882,2018,8
1,9882,2018,9
0,9882,2018,10
0,9882,2019,4
0,9882,2019,5
7,9882,2019,6
10,9882,2019,7
1,9882,2019,8
0,9882,2019,9
0,9882,2019,10
0,9882,2020,4
0,9882,2020,5
0,9882,2020,6
6,9882,2020,7
1,9882,2020,8
0,9882,2020,9
0,9882,2020,10
0,9882,2021,4
0,9882,2021,5
1,9882,2021,6
0,9882,2021,7
4,9882,2021,8
0,9882,2021,9
0,9882,2021,10
0,9882,2022,4
0,9882,2022,5
3,9882,2022,6
2,9882,2022,7
2,9882,2022,8
0,9882,2022,9
0,9882,2022,10
0,9899,2010,4
0,9899,2010,5
1,9899,2010,6
0,9899,2010,7
0,9899,2010,8
0,9899,2010,9
0,9899,2010,10
0,9899,2011,4
4,9899,2011,5
1,9899,2011,6
0,9899,2011,7
3,9899,2011,8
0,9899,2011,9
0,9899,2011,10
0,9899,2012,4
0,9899,2012,5
0,9899,2012,6
2,9899,2012,7
2,9899,2012,8
NA,9899,2012,9
0,9899,2012,10
0,9899,2013,4
0,9899,2013,5
0,9899,2013,6
1,9899,2013,7
3,9899,2013,8
NA,9899,2013,9
NA,9899,2013,10
0,9899,2014,4
0,9899,2014,5
2,9899,2014,6
0,9899,2014,7
0,9899,2014,8
0,9899,2014,9
NA,9899,2014,10
0,9899,2015,4
0,9899,2015,5
1,9899,2015,6
6,9899,2015,7
2,9899,2015,8
0,9899,2015,9
0,9899,2015,10
0,9899,2016,4
0,9899,2016,5
0,9899,2016,6
0,9899,2016,7
0,9899,2016,8
NA,9899,2016,9
0,9899,2016,10
0,9899,2017,4
NA,9899,2017,5
NA,9899,2017,6
1,9899,2017,7
2,9899,2017,8
0,9899,2017,9
0,9899,2017,10
0,9899,2018,4
0,9899,2018,5
0,9899,2018,6
1,9899,2018,7
1,9899,2018,8
0,9899,2018,9
0,9899,2018,10
0,9899,2019,4
0,9899,2019,5
4,9899,2019,6
8,9899,2019,7
0,9899,2019,8
NA,9899,2019,9
NA,9899,2019,10
0,9899,2020,4
0,9899,2020,5
0,9899,2020,6
4,9899,2020,7
1,9899,2020,8
0,9899,2020,9
0,9899,2020,10
1,9899,2021,4
0,9899,2021,5
1,9899,2021,6
0,9899,2021,7
0,9899,2021,8
0,9899,2021,9
0,9899,2021,10
0,9899,2022,4
0,9899,2022,5
4,9899,2022,6
2,9899,2022,7
0,9899,2022,8
0,9899,2022,9
0,9899,2022,10
0,9925,2010,4
NA,9925,2010,5
0,9925,2010,6
6,9925,2010,7
0,9925,2010,8
0,9925,2010,9
0,9925,2010,10
0,9925,2011,4
0,9925,2011,5
1,9925,2011,6
0,9925,2011,7
0,9925,2011,8
0,9925,2011,9
0,9925,2011,10
0,9925,2012,4
0,9925,2012,5
0,9925,2012,6
1,9925,2012,7
2,9925,2012,8
0,9925,2012,9
0,9925,2012,10
0,9925,2013,4
0,9925,2013,5
0,9925,2013,6
6,9925,2013,7
3,9925,2013,8
0,9925,2013,9
0,9925,2013,10
0,9925,2014,4
0,9925,2014,5
5,9925,2014,6
0,9925,2014,7
0,9925,2014,8
0,9925,2014,9
0,9925,2014,10
0,9925,2015,4
0,9925,2015,5
NA,9925,2015,6
NA,9925,2015,7
4,9925,2015,8
0,9925,2015,9
0,9925,2015,10
0,9925,2016,4
0,9925,2016,5
1,9925,2016,6
4,9925,2016,7
0,9925,2016,8
0,9925,2016,9
0,9925,2016,10
0,9925,2017,4
0,9925,2017,5
NA,9925,2017,6
4,9925,2017,7
1,9925,2017,8
0,9925,2017,9
0,9925,2017,10
0,9925,2018,4
0,9925,2018,5
0,9925,2018,6
7,9925,2018,7
2,9925,2018,8
0,9925,2018,9
0,9925,2018,10
0,9925,2019,4
0,9925,2019,5
3,9925,2019,6
3,9925,2019,7
0,9925,2019,8
0,9925,2019,9
0,9925,2019,10
0,9925,2020,4
0,9925,2020,5
0,9925,2020,6
5,9925,2020,7
0,9925,2020,8
0,9925,2020,9
0,9925,2020,10
0,9925,2021,4
0,9925,2021,5
0,9925,2021,6
0,9925,2021,7
0,9925,2021,8
0,9925,2021,9
0,9925,2021,10
0,9925,2022,4
0,9925,2022,5
3,9925,2022,6
3,9925,2022,7
0,9925,2022,8
0,9925,2022,9
0,9925,2022,10
0,9972,2010,4
2,9972,2010,5
8,9972,2010,6
20,9972,2010,7
2,9972,2010,8
0,9972,2010,9
0,9972,2010,10
0,9972,2011,4
2,9972,2011,5
4,9972,2011,6
2,9972,2011,7
10,9972,2011,8
3,9972,2011,9
1,9972,2011,10
0,9972,2012,4
1,9972,2012,5
6,9972,2012,6
10,9972,2012,7
8,9972,2012,8
3,9972,2012,9
0,9972,2012,10
0,9972,2013,4
0,9972,2013,5
6,9972,2013,6
13,9972,2013,7
10,9972,2013,8
2,9972,2013,9
0,9972,2013,10
NA,9972,2014,4
0,9972,2014,5
5,9972,2014,6
2,9972,2014,7
0,9972,2014,8
0,9972,2014,9
0,9972,2014,10
0,9972,2015,4
1,9972,2015,5
8,9972,2015,6
19,9972,2015,7
3,9972,2015,8
