"Età","Sesso","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"23","Femmine","6","4","8","7","3","5","6","3","5","4","5","4","3","4","4","2","1","2"
"23","Totale","11","8","21","12","13","11","13","6","9","13","9","6","7","8","5","5","3","4"
"24","Maschi","5","5","4","13","6","10","5","6","4","4","9","3","3","4","3","0","4","2"
"24","Femmine","2","6","5","7","8","4","7","7","2","6","3","5","3","2","5","3","1","1"
"24","Totale","7","11","9","20","14","14","12","13","6","10","12","8","6","6","8","3","5","3"
"25","Maschi","4","6","5","5","12","6","9","6","7","4","5","7","3","3","4","5","0","4"
"25","Femmine","6","4","6","4","10","8","4","7","6","2","6","5","6","2","2","4","2","1"
"25","Totale","10","10","11","9","22","14","13","13","13","6","11","12","9","5","6","9","2","5"
"26","Maschi","14","3","5","6","4","12","7","8","6","7","4","5","8","3","3","4","5","0"
"26","Femmine","7","6","4","7","4","10","11","4","7","6","3","5","6","7","2","3","5","2"
"26","Totale","21","9","9","13","8","22","18","12","13","13","7","10","14","10","5","7","10","2"
"27","Maschi","3","13","11","5","4","6","12","8","7","6","7","3","5","8","1","3","4","5"
"27","Femmine","1","8","4","4","7","4","12","9","5","5","6","3","5","6","7","2","4","5"
"27","Totale","4","21","15","9","11","10","24","17","12","11","13","6","10","14","8","5","8","10"
"28","Maschi","4","3","12","8","6","4","7","9","7","8","6","8","4","5","7","1","3","4"
"28","Femmine","4","0","7","6","4","6","3","12","9","5","4","7","4","6","6","5","4","3"
"28","Totale","8","3","19","14","10","10","10","21","16","13","10","15","8","11","13","6","7","7"
"29","Maschi","6","3","3","12","8","7","7","7","6","6","7","6","9","4","5","6","2","3"
"29","Femmine","9","4","0","6","6","6","6","4","9","7","6","3","7","3","8","6","5","4"
"29","Totale","15","7","3","18","14","13","13","11","15","13","13","9","16","7","13","12","7","7"
"30","Maschi","4","7","4","4","11","7","7","9","7","7","5","7","4","10","3","5","7","2"
"30","Femmine","5","9","5","3","6","6","8","7","5","8","5","7","5","6","2","6","5","4"
"30","Totale","9","16","9","7","17","13","15","16","12","15","10","14","9","16","5","11","12","6"
"31","Maschi","6","4","6","3","3","10","5","8","10","7","6","6","7","3","11","3","6","6"
"31","Femmine","3","5","9","5","3","7","7","9","6","6","9","5","5","5","8","3","5","5"
"31","Totale","9","9","15","8","6","17","12","17","16","13","15","11","12","8","19","6","11","11"
"32","Maschi","4","6","5","6","4","4","11","5","9","10","6","5","6","5","3","10","4","6"
"32","Femmine","4","3","5","8","7","4","6","6","7","7","6","9","5","5","5","8","3","5"
"32","Totale","8","9","10","14","11","8","17","11","16","17","12","14","11","10","8","18","7","11"
"33","Maschi","9","6","6","3","4","4","3","12","4","10","7","6","5","5","5","3","11","5"
"33","Femmine","6","3","3","5","9","6","5","5","5","6","7","6","8","5","6","5","8","3"
"33","Totale","15","9","9","8","13","10","8","17","9","16","14","12","13","10","11","8","19","8"
