"Età","Sesso","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"23","Femmine","29","23","30","27","15","20","23","19","30","18","29","27","25","27","28","24","31","27"
"23","Totale","56","45","60","53","41","52","47","47","50","41","47","51","49","56","50","43","61","62"
"24","Maschi","35","29","24","32","21","29","31","28","29","19","24","17","22","22","30","21","22","31"
"24","Femmine","33","31","20","30","28","15","20","28","20","29","20","26","27","22","27","27","24","31"
"24","Totale","68","60","44","62","49","44","51","56","49","48","44","43","49","44","57","48","46","62"
"25","Maschi","32","35","31","25","38","20","29","31","28","32","17","24","16","22","23","28","29","24"
"25","Femmine","33","35","32","20","28","27","16","21","28","25","30","22","26","27","23","27","26","24"
"25","Totale","65","70","63","45","66","47","45","52","56","57","47","46","42","49","46","55","55","48"
"26","Maschi","38","33","35","29","30","37","22","27","28","29","30","18","22","14","20","28","31","31"
"26","Femmine","29","30","35","32","21","32","26","18","19","26","25","28","23","26","27","23","25","25"
"26","Totale","67","63","70","61","51","69","48","45","47","55","55","46","45","40","47","51","56","56"
"27","Maschi","36","39","34","36","32","29","34","24","24","30","24","26","17","19","17","19","30","28"
"27","Femmine","30","29","29","35","36","22","30","25","21","21","26","23","29","24","23","31","24","22"
"27","Totale","66","68","63","71","68","51","64","49","45","51","50","49","46","43","40","50","54","50"
"28","Maschi","40","34","36","35","39","36","25","34","22","26","32","22","23","19","22","19","20","31"
"28","Femmine","33","32","29","28","37","35","22","31","22","21","25","27","22","30","24","25","29","25"
"28","Totale","73","66","65","63","76","71","47","65","44","47","57","49","45","49","46","44","49","56"
"29","Maschi","39","41","36","36","35","40","31","23","33","25","29","34","22","21","16","25","19","21"
"29","Femmine","24","37","29","28","32","37","33","25","26","29","18","27","27","22","31","23","27","27"
"29","Totale","63","78","65","64","67","77","64","48","59","54","47","61","49","43","47","48","46","48"
"30","Maschi","48","38","45","32","38","37","37","31","22","36","26","27","32","23","22","15","29","24"
"30","Femmine","29","25","37","30","29","38","38","32","27","29","30","18","22","27","24","31","21","31"
"30","Totale","77","63","82","62","67","75","75","63","49","65","56","45","54","50","46","46","50","55"
"31","Maschi","38","50","42","44","34","40","39","35","30","23","36","24","28","32","22","26","21","29"
"31","Femmine","25","30","25","38","34","33","34","38","27","28","28","30","17","24","25","24","26","20"
"31","Totale","63","80","67","82","68","73","73","73","57","51","64","54","45","56","47","50","47","49"
"32","Maschi","45","38","52","46","44","29","40","40","38","29","20","36","24","29","30","26","23","21"
"32","Femmine","39","25","30","28","37","35","33","33","40","30","29","25","32","16","23","22","21","25"
"32","Totale","84","63","82","74","81","64","73","73","78","59","49","61","56","45","53","48","44","46"
"33","Maschi","34","48","42","54","52","45","30","37","38","39","30","21","37","23","31","30","24","23"
"33","Femmine","30","34","27","33","28","40","37","39","32","36","29","23","24","31","17","25","22","21"
"33","Totale","64","82","69","87","80","85","67","76","70","75","59","44","61","54","48","55","46","44"
"34","Maschi","32","38","46","44","54","51","45","29","39","34","38","30","21","40","22","30","28","23"
"34","Femmine","40","31","33","31","33","30","39","39","38","32","36","29","23","25","35","17","23","23"
"34","Totale","72","69","79","75","87","81","84","68","77","66","74","59","44","65","57","47","51","46"
"35","Maschi","44","35","38","51","47","54","51","40","32","41","32","38","31","22","42","23","28","27"
"35","Femmine","35","41","30","33","30","35","31","38","36","37","32","35","29","23","26","35","17","23"
"35","Totale","79","76","68","84","77","89","82","78","68","78","64","73","60","45","68","58","45","50"
