"Età","Sesso","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"31","Maschi","22","13","22","23","19","27","12","15","19","14","16","10","13","13","13","9","9","9"
"31","Femmine","17","18","12","14","19","22","35","22","22","17","23","19","11","9","10","9","14","11"
"31","Totale","39","31","34","37","38","49","47","37","41","31","39","29","24","22","23","18","23","20"
"32","Maschi","18","18","18","17","25","18","29","18","16","23","13","15","16","14","13","14","9","9"
"32","Femmine","15","16","16","12","14","19","23","26","22","18","15","27","23","13","10","8","10","15"
"32","Totale","33","34","34","29","39","37","52","44","38","41","28","42","39","27","23","22","19","24"
"33","Maschi","14","16","19","17","17","23","18","29","14","16","21","16","14","19","12","13","11","14"
"33","Femmine","19","13","20","16","12","12","21","21","26","17","16","14","31","25","14","12","6","12"
"33","Totale","33","29","39","33","29","35","39","50","40","33","37","30","45","44","26","25","17","26"
"34","Maschi","16","15","22","21","16","20","23","15","31","13","16","25","15","17","19","13","12","11"
"34","Femmine","17","22","13","20","17","12","13","20","21","25","16","17","17","28","20","15","11","6"
"34","Totale","33","37","35","41","33","32","36","35","52","38","32","42","32","45","39","28","23","17"
"35","Maschi","17","14","18","18","23","12","21","25","17","24","16","18","24","15","16","20","10","15"
"35","Femmine","17","17","25","14","20","15","17","16","22","21","23","18","18","17","27","19","17","13"
"35","Totale","34","31","43","32","43","27","38","41","39","45","39","36","42","32","43","39","27","28"
"36","Maschi","23","13","17","20","17","25","14","20","24","20","22","14","18","23","16","17","21","10"
"36","Femmine","15","17","16","23","16","21","17","17","14","17","21","20","17","18","18","29","21","16"
"36","Totale","38","30","33","43","33","46","31","37","38","37","43","34","35","41","34","46","42","26"
"37","Maschi","24","18","13","17","20","19","26","16","18","25","20","27","16","18","21","19","14","22"
"37","Femmine","19","13","17","19","24","16","20","17","19","18","19","20","21","18","20","17","29","17"
"37","Totale","43","31","30","36","44","35","46","33","37","43","39","47","37","36","41","36","43","39"
"38","Maschi","19","24","18","14","18","18","20","28","17","17","23","20","26","16","17","23","19","12"
"38","Femmine","18","18","13","17","19","27","15","20","17","21","13","18","23","19","21","20","20","29"
"38","Totale","37","42","31","31","37","45","35","48","34","38","36","38","49","35","38","43","39","41"
"39","Maschi","11","19","23","18","20","20","19","22","27","22","21","23","22","25","17","18","22","19"
"39","Femmine","10","18","19","11","18","17","26","16","18","17","20","12","19","24","23","22","20","19"
"39","Totale","21","37","42","29","38","37","45","38","45","39","41","35","41","49","40","40","42","38"
"40","Maschi","16","12","17","20","19","20","18","19","20","26","24","19","22","22","25","15","21","19"
"40","Femmine","6","10","21","18","13","18","20","21","17","17","18","21","12","20","24","23","21","21"
"40","Totale","22","22","38","38","32","38","38","40","37","43","42","40","34","42","49","38","42","40"
"41","Maschi","17","16","12","21","17","19","22","16","21","21","25","25","22","18","20","26","14","20"
"41","Femmine","15","5","10","21","19","13","18","18","19","17","20","19","22","14","18","22","19","20"
"41","Totale","32","21","22","42","36","32","40","34","40","38","45","44","44","32","38","48","33","40"
"42","Maschi","18","18","17","14","24","19","20","19","18","18","22","26","24","22","19","20","26","11"
"42","Femmine","15","14","7","12","21","19","13","19","17","22","17","19","19","22","17","18","23","20"
"42","Totale","33","32","24","26","45","38","33","38","35","40","39","45","43","44","36","38","49","31"
"43","Maschi","8","19","21","18","15","22","19","21","20","19","16","20","29","23","22","18","24","29"
"43","Femmine","17","14","16","7","13","21","20","14","20","17","23","17","19","19","22","16","18","20"
"43","Totale","25","33","37","25","28","43","39","35","40","36","39","37","48","42","44","34","42","49"
"44","Maschi","7","10","18","21","18","13","24","19","22","18","18","17","21","29","21","23","15","21"
"44","Femmine","12","19","14","14","11","14","22","20","14","18","19","23","15","16","21","23","17","20"
"44","Totale","19","29","32","35","29","27","46","39","36","36","37","40","36","45","42","46","32","41"
"45","Maschi","14","7","11","15","23","19","16","25","19","23","18","19","17","24","26","19","18","16"
"45","Femmine","22","13","19","15","15","12","14","20","20","14","18","20","23","15","15","20","22","21"
"45","Totale","36","20","30","30","38","31","30","45","39","37","36","39","40","39","41","39","40","37"
"46","Maschi","10","16","9","9","15","23","20","15","22","20","23","19","16","18","24","24","21","21"
"46","Femmine","8","24","14","19","14","14","11","15","21","22","12","17","20","24","16","17","21","21"
"46","Totale","18","40","23","28","29","37","31","30","43","42","35","36","36","42","40","41","42","42"
"47","Maschi","13","10","16","10","12","15","21","18","16","22","19","23","16","16","20","23","25","23"
"47","Femmine","9","5","23","13","19","13","14","10","16","23","22","13","17","18","25","16","18","21"
"47","Totale","22","15","39","23","31","28","35","28","32","45","41","36","33","34","45","39","43","44"
"48","Maschi","14","12","10","16","11","10","13","20","15","15","23","18","22","17","17","21","23","25"
"48","Femmine","18","9","5","24","13","17","12","14","11","16","22","21","13","17","18","25","18","17"
"48","Totale","32","21","15","40","24","27","25","34","26","31","45","39","35","34","35","46","41","42"
"49","Maschi","11","15","14","11","15","10","12","12","20","13","17","21","18","21","17","18","20","26"
"49","Femmine","15","17","9","8","22","16","15","10","14","13","17","21","20","13","16","17","27","18"
"49","Totale","26","32","23","19","37","26","27","22","34","26","34","42","38","34","33","35","47","44"
"50","Maschi","15","11","18","16","10","17","12","10","11","21","12","17","21","18","21","18","21","19"
"50","Femmine","17","14","17","9","10","24","16","15","11","16","12","17","21","20","13","16","16","27"
"50","Totale","32","25","35","25","20","41","28","25","22","37","24","34","42","38","34","34","37","46"
"51","Maschi","11","17","11","18","16","11","16","12","10","13","21","12","17","23","19","22","19","21"
"51","Femmine","8","15","14","18","9","10","26","14","18","15","16","11","18","21","20","13","16","15"
"51","Totale","19","32","25","36","25","21","42","26","28","28","37","23","35","44","39","35","35","36"
"52","Maschi","15","11","17","10","20","15","13","15","13","10","12","21","13","17","20","21","21","19"
"52","Femmine","21","9","15","15","18","10","11","26","13","18","16","15","11","17","19","20","12","16"
"52","Totale","36","20","32","25","38","25","24","41","26","28","28","36","24","34","39","41","33","35"
"53","Maschi","15","13","11","18","10","21","15","15","15","12","11","12","21","13","17","18","20","21"
"53","Femmine","7","21","10","18","15","18","10","13","26","12","16","16","15","12","16","20","21","12"
"53","Totale","22","34","21","36","25","39","25","28","41","24","27","28","36","25","33","38","41","33"
"54","Maschi","16","15","10","10","18","10","21","10","13","15","10","11","11","20","14","17","17","20"
"54","Femmine","18","7","21","9","18","16","18","12","11","26","12","16","16","15","11","18","20","21"
"54","Totale","34","22","31","19","36","26","39","22","24","41","22","27","27","35","25","35","37","41"
"55","Maschi","14","16","15","11","9","20","10","19","10","13","15","10","13","11","21","14","18","16"
"55","Femmine","15","17","8","21","9","18","16","18","13","12","25","12","18","18","13","11","18","22"
"55","Totale","29","33","23","32","18","38","26","37","23","25","40","22","31","29","34","25","36","38"
"56","Maschi","10","14","16","14","11","11","21","9","20","10","13","14","11","13","11","21","14","18"
"56","Femmine","7","17","19","8","21","9","18","16","19","13","13","25","13","18","17","14","13","16"
"56","Totale","17","31","35","22","32","20","39","25","39","23","26","39","24","31","28","35","27","34"
"57","Maschi","9","11","14","15","14","11","12","21","9","18","11","14","14","11","13","12","20","17"
"57","Femmine","15","8","17","20","8","22","8","18","16","17","14","14","26","14","17","17","14","12"
"57","Totale","24","19","31","35","22","33","20","39","25","35","25","28","40","25","30","29","34","29"
"58","Maschi","14","9","11","14","15","15","11","11","21","9","16","11","14","15","10","14","12","20"
"58","Femmine","8","15","8","15","19","13","22","8","17","16","14","14","13","27","14","16","16","14"
"58","Totale","22","24","19","29","34","28","33","19","38","25","30","25","27","42","24","30","28","34"
"59","Maschi","11","14","10","13","14","15","15","11","10","19","9","16","11","15","15","9","13","11"
"59","Femmine","14","8","17","8","15","19","12","23","9","16","16","13","13","14","27","14","16","18"
"59","Totale","25","22","27","21","29","34","27","34","19","35","25","29","24","29","42","23","29","29"
"60","Maschi","11","9","14","11","12","14","17","16","11","11","18","9","18","12","14","15","9","13"
"60","Femmine","11","14","8","17","8","16","17","11","23","9","16","16","13","13","14","25","14","16"
"60","Totale","22","23","22","28","20","30","34","27","34","20","34","25","31","25","28","40","23","29"
"61","Maschi","10","11","10","15","11","11","14","15","18","11","10","18","10","17","12","14","16","9"
