"Età","Sesso","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"44","Femmine","13","9","6","7","8","12","3","10","8","10","5","9","7","9","4","8","7","9"
"44","Totale","19","16","14","19","17","25","16","24","15","25","13","17","17","19","11","16","15","16"
"45","Maschi","3","4","6","8","10","8","13","12","13","7","14","10","10","11","11","7","8","9"
"45","Femmine","7","13","9","7","7","8","10","4","10","8","10","5","9","7","10","4","8","6"
"45","Totale","10","17","15","15","17","16","23","16","23","15","24","15","19","18","21","11","16","15"
"46","Maschi","13","4","5","6","8","11","7","11","11","13","7","17","11","10","12","11","7","7"
"46","Femmine","8","7","13","8","7","8","9","9","6","10","9","13","4","9","7","9","5","8"
"46","Totale","21","11","18","14","15","19","16","20","17","23","16","30","15","19","19","20","12","15"
"47","Maschi","9","15","4","6","6","10","9","6","11","11","14","7","17","12","11","10","9","7"
"47","Femmine","1","8","7","13","8","8","8","9","9","6","10","9","13","5","9","8","9","5"
"47","Totale","10","23","11","19","14","18","17","15","20","17","24","16","30","17","20","18","18","12"
"48","Maschi","8","9","16","4","7","6","10","9","6","11","11","14","11","17","12","8","9","10"
"48","Femmine","8","1","7","7","12","8","8","8","9","9","6","10","8","13","5","10","8","8"
"48","Totale","16","10","23","11","19","14","18","17","15","20","17","24","19","30","17","18","17","18"
"49","Maschi","5","9","9","15","4","7","7","9","9","6","11","11","14","11","18","11","5","8"
"49","Femmine","5","8","2","7","7","13","9","8","8","11","9","6","10","8","13","5","10","10"
"49","Totale","10","17","11","22","11","20","16","17","17","17","20","17","24","19","31","16","15","18"
"50","Maschi","7","5","9","10","14","3","8","7","10","9","6","12","10","13","10","18","8","5"
"50","Femmine","5","5","9","1","7","6","13","9","7","9","11","9","6","10","9","12","4","10"
"50","Totale","12","10","18","11","21","9","21","16","17","18","17","21","16","23","19","30","12","15"
"51","Maschi","12","7","6","10","9","14","3","7","8","10","8","7","14","9","13","9","16","8"
"51","Femmine","6","3","5","9","1","8","6","13","9","7","9","11","9","6","10","11","11","4"
"51","Totale","18","10","11","19","10","22","9","20","17","17","17","18","23","15","23","20","27","12"
"52","Maschi","8","12","7","5","9","8","13","3","7","8","10","9","7","15","9","13","9","16"
"52","Femmine","7","6","3","3","8","1","8","6","12","9","6","10","10","8","7","12","12","11"
"52","Totale","15","18","10","8","17","9","21","9","19","17","16","19","17","23","16","25","21","27"
"53","Maschi","7","8","11","7","5","9","10","15","3","8","7","10","10","7","13","11","12","9"
"53","Femmine","11","7","6","3","3","8","1","8","6","12","9","5","10","9","8","7","10","10"
"53","Totale","18","15","17","10","8","17","11","23","9","20","16","15","20","16","21","18","22","19"
"54","Maschi","4","7","8","11","7","5","9","9","14","3","8","6","10","10","6","14","9","12"
"54","Femmine","11","11","6","6","3","3","8","1","7","6","12","7","5","10","8","11","7","10"
"54","Totale","15","18","14","17","10","8","17","10","21","9","20","13","15","20","14","25","16","22"
"55","Maschi","6","4","7","8","11","7","5","10","11","14","3","9","6","10","10","6","14","9"
"55","Femmine","2","11","11","6","7","3","4","8","1","7","6","12","8","5","9","8","11","8"
"55","Totale","8","15","18","14","18","10","9","18","12","21","9","21","14","15","19","14","25","17"
"56","Maschi","5","6","4","7","8","10","7","5","10","10","13","4","8","6","11","9","5","15"
"56","Femmine","3","2","11","12","6","6","3","6","8","1","7","6","12","7","5","9","8","13"
"56","Totale","8","8","15","19","14","16","10","11","18","11","20","10","20","13","16","18","13","28"
"57","Maschi","6","4","6","4","7","9","10","7","5","9","10","13","3","7","5","11","8","5"
"57","Femmine","4","3","2","12","12","6","6","3","6","9","1","7","6","11","7","6","9","7"
"57","Totale","10","7","8","16","19","15","16","10","11","18","11","20","9","18","12","17","17","12"
"58","Maschi","9","6","4","6","4","7","9","10","7","5","9","11","12","3","7","5","11","7"
"58","Femmine","9","4","3","2","12","12","7","6","3","6","8","1","7","6","10","7","6","9"
"58","Totale","18","10","7","8","16","19","16","16","10","11","17","12","19","9","17","12","17","16"
"59","Maschi","6","9","6","4","5","4","6","9","10","7","5","9","10","12","4","7","5","11"
"59","Femmine","10","9","5","3","1","12","12","6","6","3","6","9","1","7","6","10","7","6"
"59","Totale","16","18","11","7","6","16","18","15","16","10","11","18","11","19","10","17","12","17"
"60","Maschi","2","6","9","6","4","5","4","6","10","10","7","5","9","10","12","5","7","7"
"60","Femmine","3","10","9","5","3","1","12","11","5","6","3","6","9","1","8","7","9","7"
"60","Totale","5","16","18","11","7","6","16","17","15","16","10","11","18","11","20","12","16","14"
"61","Maschi","10","2","6","7","6","4","5","4","6","9","10","7","5","9","11","12","5","7"
"61","Femmine","11","3","10","8","5","3","1","11","11","7","5","3","5","9","1","8","7","9"
"61","Totale","21","5","16","15","11","7","6","15","17","16","15","10","10","18","12","20","12","16"
"62","Maschi","6","10","2","6","6","6","4","5","4","6","9","10","7","5","10","11","11","5"
"62","Femmine","6","11","3","10","8","7","3","1","11","10","7","5","4","5","9","1","8","7"
"62","Totale","12","21","5","16","14","13","7","6","15","16","16","15","11","10","19","12","19","12"
"63","Maschi","6","6","10","2","7","6","6","5","7","4","6","8","10","7","5","11","10","11"
"63","Femmine","6","10","11","3","10","8","7","3","1","11","10","7","5","3","5","8","1","7"
