"Età","Sesso","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"23","Femmine","7","6","3","2","5","5","7","7","7","4","4","7","3","3","6","2","9","2"
"23","Totale","15","14","10","7","14","8","14","16","18","11","11","13","8","6","9","9","13","9"
"24","Maschi","7","8","11","7","7","8","5","8","7","12","8","7","5","5","3","1","6","6"
"24","Femmine","9","7","6","3","2","5","6","6","8","7","2","4","5","3","4","7","2","7"
"24","Totale","16","15","17","10","9","13","11","14","15","19","10","11","10","8","7","8","8","13"
"25","Maschi","11","7","9","11","11","7","8","4","8","8","9","8","7","4","5","3","1","5"
"25","Femmine","10","8","7","6","4","4","5","5","6","9","7","3","4","5","3","3","10","2"
"25","Totale","21","15","16","17","15","11","13","9","14","17","16","11","11","9","8","6","11","7"
"26","Maschi","9","11","5","10","12","10","7","9","6","8","8","9","7","8","5","5","2","1"
"26","Femmine","17","12","6","7","6","4","4","5","6","6","9","6","3","4","6","3","0","11"
"26","Totale","26","23","11","17","18","14","11","14","12","14","17","15","10","12","11","8","2","12"
"27","Maschi","7","10","11","6","8","11","10","6","10","8","8","8","9","8","8","5","5","2"
"27","Femmine","8","16","13","10","7","6","4","4","4","5","6","10","5","3","2","5","4","1"
"27","Totale","15","26","24","16","15","17","14","10","14","13","14","18","14","11","10","10","9","3"
"28","Maschi","14","8","10","11","8","7","14","7","4","10","8","9","8","9","7","9","5","4"
"28","Femmine","3","6","14","13","10","7","9","4","4","4","6","6","12","5","3","4","5","6"
"28","Totale","17","14","24","24","18","14","23","11","8","14","14","15","20","14","10","13","10","10"
"29","Maschi","7","17","6","10","12","7","7","14","6","4","9","9","9","7","10","6","10","5"
"29","Femmine","2","1","6","15","14","11","9","7","4","4","5","6","6","13","1","6","4","7"
"29","Totale","9","18","12","25","26","18","16","21","10","8","14","15","15","20","11","12","14","12"
"30","Maschi","6","7","14","9","10","14","9","10","13","7","4","9","9","9","6","10","6","11"
"30","Femmine","11","1","4","6","15","16","8","9","6","4","5","5","6","5","11","1","7","4"
"30","Totale","17","8","18","15","25","30","17","19","19","11","9","14","15","14","17","11","13","15"
"31","Maschi","8","6","8","13","7","12","12","8","10","12","8","5","10","9","9","6","11","6"
"31","Femmine","9","12","2","3","7","14","15","7","8","6","4","5","5","7","4","11","1","8"
"31","Totale","17","18","10","16","14","26","27","15","18","18","12","10","15","16","13","17","12","14"
"32","Maschi","6","8","6","7","13","7","11","13","9","9","12","7","5","9","8","7","5","10"
"32","Femmine","6","9","13","3","4","7","13","15","8","8","6","4","3","4","7","4","10","4"
"32","Totale","12","17","19","10","17","14","24","28","17","17","18","11","8","13","15","11","15","14"
"33","Maschi","10","4","8","8","9","14","10","8","11","9","9","12","7","5","9","8","7","7"
"33","Femmine","7","8","9","13","3","5","7","13","13","8","7","7","4","3","4","7","4","8"
"33","Totale","17","12","17","21","12","19","17","21","24","17","16","19","11","8","13","15","11","15"
"34","Maschi","8","9","7","7","8","9","13","8","8","11","9","11","13","6","4","9","8","7"
"34","Femmine","10","8","8","10","10","3","5","7","11","13","9","7","8","4","5","5","6","4"
"34","Totale","18","17","15","17","18","12","18","15","19","24","18","18","21","10","9","14","14","11"
"35","Maschi","7","8","9","7","8","8","9","12","7","10","11","8","11","12","6","4","9","9"
"35","Femmine","4","8","7","8","11","11","3","5","8","13","9","9","7","8","4","7","5","6"
"35","Totale","11","16","16","15","19","19","12","17","15","23","20","17","18","20","10","11","14","15"
"36","Maschi","13","6","7","8","7","11","6","9","14","7","10","11","8","11","11","7","4","9"
"36","Femmine","6","5","9","7","8","12","9","4","4","9","13","8","7","7","8","4","7","6"
"36","Totale","19","11","16","15","15","23","15","13","18","16","23","19","15","18","19","11","11","15"
"37","Maschi","11","14","6","7","9","8","12","6","9","16","6","9","12","6","10","11","6","4"
"37","Femmine","5","6","5","8","7","8","11","10","6","3","9","13","9","7","7","6","4","6"
"37","Totale","16","20","11","15","16","16","23","16","15","19","15","22","21","13","17","17","10","10"
"38","Maschi","5","12","14","6","6","9","6","14","6","9","16","6","10","12","5","8","10","7"
"38","Femmine","5","5","7","5","8","8","6","8","9","6","3","7","14","9","6","7","6","5"
"38","Totale","10","17","21","11","14","17","12","22","15","15","19","13","24","21","11","15","16","12"
"39","Maschi","7","6","12","15","6","6","10","6","14","7","8","15","4","9","11","6","9","10"
"39","Femmine","6","7","5","6","5","6","11","6","10","9","5","3","8","15","9","8","7","6"
"39","Totale","13","13","17","21","11","12","21","12","24","16","13","18","12","24","20","14","16","16"
"40","Maschi","7","8","6","13","15","5","8","10","8","12","7","8","14","4","9","10","5","7"
"40","Femmine","6","6","6","5","5","5","7","11","6","10","9","7","3","8","16","9","6","7"
"40","Totale","13","14","12","18","20","10","15","21","14","22","16","15","17","12","25","19","11","14"
"41","Maschi","15","8","10","6","13","13","8","11","10","11","12","7","8","13","5","10","11","5"
"41","Femmine","11","6","6","6","3","5","6","6","9","6","11","10","8","3","8","17","9","6"
"41","Totale","26","14","16","12","16","18","14","17","19","17","23","17","16","16","13","27","20","11"
"42","Maschi","5","17","7","10","6","13","13","8","9","10","11","12","7","8","13","4","9","11"
"42","Femmine","5","13","6","6","5","3","5","6","6","9","6","11","10","7","3","6","15","9"
"42","Totale","10","30","13","16","11","16","18","14","15","19","17","23","17","15","16","10","24","20"
"43","Maschi","9","6","17","7","10","6","14","13","8","9","11","11","11","8","11","13","4","8"
"43","Femmine","8","5","13","6","6","5","4","6","6","6","11","6","10","11","6","3","7","16"
"43","Totale","17","11","30","13","16","11","18","19","14","15","22","17","21","19","17","16","11","24"
"44","Maschi","6","9","5","16","7","10","6","14","14","7","9","11","9","12","8","10","12","8"
"44","Femmine","5","7","5","15","6","6","5","2","6","5","6","11","7","10","12","6","3","6"
"44","Totale","11","16","10","31","13","16","11","16","20","12","15","22","16","22","20","16","15","14"
"45","Maschi","6","7","9","3","14","7","10","6","14","14","7","8","9","7","12","10","10","13"
"45","Femmine","3","5","8","5","15","5","6","5","3","8","5","7","10","7","10","12","4","3"
"45","Totale","9","12","17","8","29","12","16","11","17","22","12","15","19","14","22","22","14","16"
"46","Maschi","4","7","7","10","3","14","7","9","6","14","14","7","8","9","7","10","10","8"
"46","Femmine","6","3","5","8","5","16","5","6","5","4","8","5","7","10","7","10","11","4"
"46","Totale","10","10","12","18","8","30","12","15","11","18","22","12","15","19","14","20","21","12"
"47","Maschi","5","4","6","8","10","4","15","7","8","5","12","13","7","7","8","8","9","7"
