"Età","Sesso","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"51","Maschi","37","25","19","18","23","29","25","40","34","19","34","30","28","29","37","43","24","38"
"51","Femmine","29","35","26","25","25","39","28","32","26","27","24","44","32","34","34","43","39","35"
"51","Totale","66","60","45","43","48","68","53","72","60","46","58","74","60","63","71","86","63","73"
"52","Maschi","24","37","27","21","16","23","29","25","40","34","19","34","30","27","27","39","43","26"
"52","Femmine","24","27","35","26","24","26","39","28","32","27","28","24","45","34","34","34","45","39"
"52","Totale","48","64","62","47","40","49","68","53","72","61","47","58","75","61","61","73","88","65"
"53","Maschi","28","24","37","28","21","16","23","28","25","40","32","19","34","31","27","26","39","42"
"53","Femmine","32","25","26","35","26","24","26","39","29","32","27","26","24","45","33","36","34","46"
"53","Totale","60","49","63","63","47","40","49","67","54","72","59","45","58","76","60","62","73","88"
"54","Maschi","33","27","24","37","29","21","16","24","28","26","40","32","17","35","31","26","27","40"
"54","Femmine","32","30","25","27","34","27","25","25","39","30","31","27","26","24","45","33","35","34"
"54","Totale","65","57","49","64","63","48","41","49","67","56","71","59","43","59","76","59","62","74"
"55","Maschi","35","34","28","24","38","28","19","17","25","28","26","40","33","17","35","32","26","27"
"55","Femmine","28","32","30","26","27","34","28","26","25","39","28","32","29","27","23","45","31","34"
"55","Totale","63","66","58","50","65","62","47","43","50","67","54","72","62","44","58","77","57","61"
"56","Maschi","23","34","33","29","24","38","26","19","17","23","28","26","40","33","17","35","36","26"
"56","Femmine","22","27","31","30","27","28","34","28","26","25","42","28","33","30","27","22","42","32"
"56","Totale","45","61","64","59","51","66","60","47","43","48","70","54","73","63","44","57","78","58"
"57","Maschi","18","21","35","35","29","24","38","26","19","17","23","29","26","42","32","17","35","36"
"57","Femmine","22","22","28","30","31","27","29","34","25","27","24","42","31","32","29","27","23","42"
"57","Totale","40","43","63","65","60","51","67","60","44","44","47","71","57","74","61","44","58","78"
"58","Maschi","12","18","21","34","35","29","24","37","27","19","17","23","29","25","41","32","17","35"
"58","Femmine","25","22","22","28","29","30","27","28","36","23","26","24","41","34","34","29","30","23"
"58","Totale","37","40","43","62","64","59","51","65","63","42","43","47","70","59","75","61","47","58"
"59","Maschi","25","13","18","19","34","34","28","24","38","26","20","17","24","29","25","41","32","17"
"59","Femmine","12","25","22","22","28","29","30","29","30","35","23","26","26","42","33","34","30","31"
"59","Totale","37","38","40","41","62","63","58","53","68","61","43","43","50","71","58","75","62","48"
"60","Maschi","19","25","13","16","19","32","34","27","25","37","25","20","17","24","28","25","39","32"
"60","Femmine","36","12","26","24","22","27","29","28","29","28","34","24","25","27","42","33","33","29"
"60","Totale","55","37","39","40","41","59","63","55","54","65","59","44","42","51","70","58","72","61"
"61","Maschi","24","18","25","14","16","19","32","35","27","25","37","24","19","17","24","29","26","40"
"61","Femmine","31","35","13","26","25","21","29","29","27","29","26","33","24","25","28","42","32","32"
"61","Totale","55","53","38","40","41","40","61","64","54","54","63","57","43","42","52","71","58","72"
"62","Maschi","28","21","18","25","14","16","20","31","35","27","24","35","23","18","17","24","27","26"
"62","Femmine","21","31","35","13","26","25","23","29","28","28","27","28","32","25","25","26","42","32"
"62","Totale","49","52","53","38","40","41","43","60","63","55","51","63","55","43","42","50","69","58"
"63","Maschi","15","28","21","18","25","15","16","20","31","33","26","25","35","23","20","17","25","27"
"63","Femmine","28","20","30","36","12","26","24","23","28","28","27","27","26","32","25","24","26","41"
"63","Totale","43","48","51","54","37","41","40","43","59","61","53","52","61","55","45","41","51","68"
"64","Maschi","25","14","28","21","18","26","13","15","20","30","33","26","26","35","23","21","17","25"
"64","Femmine","20","27","18","29","36","12","26","23","23","28","28","27","27","26","32","25","24","26"
"64","Totale","45","41","46","50","54","38","39","38","43","58","61","53","53","61","55","46","41","51"
"65","Maschi","13","25","14","28","21","17","26","13","16","20","27","33","26","26","35","22","21","16"
"65","Femmine","23","19","27","18","29","36","12","27","23","21","27","27","27","28","27","32","25","25"
"65","Totale","36","44","41","46","50","53","38","40","39","41","54","60","53","54","62","54","46","41"
"66","Maschi","21","14","26","14","29","21","16","23","13","17","20","28","31","26","26","35","22","20"
"66","Femmine","23","23","18","27","18","29","33","12","27","23","21","27","27","27","29","27","32","25"
"66","Totale","44","37","44","41","47","50","49","35","40","40","41","55","58","53","55","62","54","45"
"67","Maschi","19","20","14","25","14","28","21","15","23","13","18","20","26","32","25","25","33","20"
"67","Femmine","24","23","23","18","27","19","32","33","12","26","22","21","27","27","27","28","27","32"
