"Età","Sesso","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"41","Totale","19","23","20","28","18","13","16","17","21","11","20","17","19","17","24","13","15","19"
"42","Maschi","12","11","11","10","12","6","5","11","10","17","6","5","10","7","8","11","4","6"
"42","Femmine","5","8","12","10","16","12","9","5","6","6","7","15","7","11","8","10","8","5"
"42","Totale","17","19","23","20","28","18","14","16","16","23","13","20","17","18","16","21","12","11"
"43","Maschi","12","12","10","11","10","13","5","5","12","10","13","5","5","9","10","8","9","7"
"43","Femmine","6","5","8","12","11","15","12","9","7","6","6","6","16","7","12","7","11","9"
"43","Totale","18","17","18","23","21","28","17","14","19","16","19","11","21","16","22","15","20","16"
"44","Maschi","10","12","14","11","11","9","16","5","6","10","10","10","5","7","9","10","8","8"
"44","Femmine","11","6","5","8","12","11","15","12","9","7","9","5","6","17","8","11","6","11"
"44","Totale","21","18","19","19","23","20","31","17","15","17","19","15","11","24","17","21","14","19"
"45","Maschi","6","12","11","12","11","11","8","16","5","6","11","9","11","5","7","8","8","6"
"45","Femmine","7","11","5","4","8","12","10","16","12","10","7","8","7","6","16","9","12","7"
"45","Totale","13","23","16","16","19","23","18","32","17","16","18","17","18","11","23","17","20","13"
"46","Maschi","7","6","11","11","12","11","11","8","15","7","6","11","8","13","6","7","9","8"
"46","Femmine","5","7","10","5","5","7","14","11","16","12","11","7","8","7","8","16","8","9"
"46","Totale","12","13","21","16","17","18","25","19","31","19","17","18","16","20","14","23","17","17"
"47","Maschi","7","9","6","11","12","14","12","11","10","15","6","6","11","8","14","6","8","9"
"47","Femmine","8","5","7","10","5","4","5","14","11","16","11","11","7","7","7","8","15","10"
"47","Totale","15","14","13","21","17","18","17","25","21","31","17","17","18","15","21","14","23","19"
"48","Maschi","11","7","8","6","11","12","13","13","11","9","15","6","6","11","9","13","4","10"
"48","Femmine","7","8","5","7","10","6","5","6","14","11","17","11","12","8","7","7","8","15"
"48","Totale","18","15","13","13","21","18","18","19","25","20","32","17","18","19","16","20","12","25"
"49","Maschi","7","11","8","9","6","11","13","15","12","12","7","15","6","6","13","9","12","4"
"49","Femmine","7","9","8","7","6","10","5","5","6","14","11","18","11","11","8","8","5","8"
"49","Totale","14","20","16","16","12","21","18","20","18","26","18","33","17","17","21","17","17","12"
"50","Maschi","4","7","10","6","8","6","11","13","16","11","12","7","16","5","6","13","12","15"
"50","Femmine","6","7","9","8","7","5","10","8","6","6","13","10","18","10","13","9","8","5"
"50","Totale","10","14","19","14","15","11","21","21","22","17","25","17","34","15","19","22","20","20"
"51","Maschi","5","5","9","10","6","6","6","11","11","15","11","12","7","15","5","6","13","10"
"51","Femmine","2","6","7","10","9","8","5","10","8","8","5","13","10","18","10","14","9","8"
"51","Totale","7","11","16","20","15","14","11","21","19","23","16","25","17","33","15","20","22","18"
"52","Maschi","8","5","5","10","11","6","6","7","11","10","14","10","11","7","15","6","6","13"
"52","Femmine","10","2","6","7","9","9","6","6","9","6","7","5","14","10","17","11","13","9"
"52","Totale","18","7","11","17","20","15","12","13","20","16","21","15","25","17","32","17","19","22"
"53","Maschi","10","8","5","5","10","11","6","5","7","11","9","14","10","11","8","14","6","7"
"53","Femmine","11","10","2","6","7","9","9","6","6","9","7","5","6","13","10","17","11","14"
"53","Totale","21","18","7","11","17","20","15","11","13","20","16","19","16","24","18","31","17","21"
"54","Maschi","9","10","8","5","5","10","12","7","7","8","11","8","13","10","11","8","13","6"
"54","Femmine","12","11","10","2","6","7","9","8","5","7","9","7","7","5","13","10","16","10"
"54","Totale","21","21","18","7","11","17","21","15","12","15","20","15","20","15","24","18","29","16"
"55","Maschi","12","9","10","8","5","5","10","12","7","7","9","11","8","13","11","11","8","14"
"55","Femmine","9","12","9","10","4","6","8","10","9","5","8","10","6","7","5","13","10","17"
"55","Totale","21","21","19","18","9","11","18","22","16","12","17","21","14","20","16","24","18","31"
"56","Maschi","6","12","11","9","8","5","5","10","11","7","6","7","10","7","13","10","11","8"
"56","Femmine","2","9","13","9","10","4","6","9","11","9","5","8","9","6","7","5","13","10"
"56","Totale","8","21","24","18","18","9","11","19","22","16","11","15","19","13","20","15","24","18"
"57","Maschi","11","6","12","12","9","8","5","5","10","11","7","6","8","9","7","13","9","11"
"57","Femmine","9","0","9","12","9","10","4","6","9","10","9","6","8","9","6","7","7","11"
"57","Totale","20","6","21","24","18","18","9","11","19","21","16","12","16","18","13","20","16","22"
"58","Maschi","3","11","5","12","12","9","8","5","5","10","11","7","6","8","9","7","13","9"
"58","Femmine","3","9","0","9","12","9","10","4","5","8","7","8","6","5","9","6","8","7"
"58","Totale","6","20","5","21","24","18","18","9","10","18","18","15","12","13","18","13","21","16"
"59","Maschi","2","3","11","5","12","12","9","8","4","5","10","11","6","6","8","9","10","12"
"59","Femmine","5","3","9","0","9","12","9","10","5","5","7","6","7","6","5","9","6","8"
"59","Totale","7","6","20","5","21","24","18","18","9","10","17","17","13","12","13","18","16","20"
"60","Maschi","4","2","1","10","5","12","14","9","8","5","4","10","11","6","6","7","8","11"
"60","Femmine","11","5","0","9","2","9","12","9","10","4","5","8","6","7","6","6","10","6"
"60","Totale","15","7","1","19","7","21","26","18","18","9","9","18","17","13","12","13","18","17"
"61","Maschi","15","5","2","2","11","5","13","14","9","8","4","5","10","10","6","8","7","9"
"61","Femmine","7","11","5","0","9","2","9","12","10","10","5","5","8","7","7","7","6","11"
"61","Totale","22","16","7","2","20","7","22","26","19","18","9","10","18","17","13","15","13","20"
"62","Maschi","8","15","5","2","2","11","5","12","14","9","8","4","4","10","12","6","8","7"
"62","Femmine","12","7","12","6","1","9","2","9","12","10","10","5","5","9","8","7","6","6"
"62","Totale","20","22","17","8","3","20","7","21","26","19","18","9","9","19","20","13","14","13"
"63","Maschi","12","8","15","5","3","2","11","5","11","14","9","8","5","4","10","11","6","8"
"63","Femmine","6","12","7","12","6","0","9","2","9","11","9","10","5","5","9","8","8","5"
"63","Totale","18","20","22","17","9","2","20","7","20","25","18","18","10","9","19","19","14","13"
"64","Maschi","6","12","7","16","5","3","2","11","6","11","14","9","8","5","4","10","11","5"
"64","Femmine","9","6","12","7","12","6","0","9","2","9","11","9","10","5","6","9","8","8"
"64","Totale","15","18","19","23","17","9","2","20","8","20","25","18","18","10","10","19","19","13"
"65","Maschi","4","6","11","7","17","5","3","2","11","5","11","14","8","9","5","4","10","9"
"65","Femmine","9","9","6","12","7","11","6","0","9","2","9","11","10","10","5","6","9","7"
"65","Totale","13","15","17","19","24","16","9","2","20","7","20","25","18","19","10","10","19","16"
"66","Maschi","3","4","6","11","7","17","6","3","2","11","5","11","13","9","9","5","4","10"
"66","Femmine","11","9","8","6","12","7","11","6","0","9","3","9","11","10","10","5","6","8"
"66","Totale","14","13","14","17","19","24","17","9","2","20","8","20","24","19","19","10","10","18"
"67","Maschi","5","3","4","6","11","7","17","4","3","2","10","5","10","12","9","9","4","4"
"67","Femmine","10","13","10","8","6","10","8","11","6","1","9","2","9","10","10","9","5","6"
"67","Totale","15","16","14","14","17","17","25","15","9","3","19","7","19","22","19","18","9","10"
"68","Maschi","13","5","2","3","6","11","7","17","4","3","2","10","5","11","12","9","9","5"
"68","Femmine","11","10","11","10","8","6","10","8","11","6","2","9","2","9","10","9","9","3"
"68","Totale","24","15","13","13","14","17","17","25","15","9","4","19","7","20","22","18","18","8"
"69","Maschi","16","13","6","2","3","6","11","7","17","4","3","2","10","5","11","12","9","9"
"69","Femmine","7","12","10","11","10","8","6","9","8","11","6","4","9","2","9","10","9","9"
"69","Totale","23","25","16","13","13","14","17","16","25","15","9","6","19","7","20","22","18","18"
"70","Maschi","8","17","13","6","2","3","5","11","7","17","4","3","2","10","5","11","12","9"
"70","Femmine","13","7","12","9","11","10","8","6","9","8","11","6","4","10","2","9","10","9"
"70","Totale","21","24","25","15","13","13","13","17","16","25","15","9","6","20","7","20","22","18"
"71","Maschi","8","8","16","13","5","2","3","5","11","7","17","3","3","2","10","5","11","12"
"71","Femmine","6","13","7","13","9","11","10","8","7","9","8","11","6","3","11","2","9","10"
"71","Totale","14","21","23","26","14","13","13","13","18","16","25","14","9","5","21","7","20","22"
"72","Maschi","3","7","6","16","13","5","2","3","5","11","7","17","3","3","2","10","5","11"
"72","Femmine","10","6","13","7","14","9","11","9","8","7","9","9","10","6","3","11","2","9"
"72","Totale","13","13","19","23","27","14","13","12","13","18","16","26","13","9","5","21","7","20"
"73","Maschi","11","3","8","6","16","13","4","2","3","5","10","7","15","2","3","2","10","5"
"73","Femmine","6","9","6","13","7","13","10","11","9","8","7","8","9","11","5","3","12","2"
"73","Totale","17","12","14","19","23","26","14","13","12","13","17","15","24","13","8","5","22","7"
"74","Maschi","8","10","3","9","6","13","12","4","2","3","5","9","6","15","2","3","2","11"
"74","Femmine","11","6","9","6","12","7","13","10","11","10","7","7","8","9","11","6","3","10"
"74","Totale","19","16","12","15","18","20","25","14","13","13","12","16","14","24","13","9","5","21"
"75","Maschi","7","9","10","3","8","6","13","10","4","2","3","5","9","6","15","2","3","2"
"75","Femmine","10","11","6","9","6","12","7","13","10","11","10","7","5","8","9","11","6","2"
"75","Totale","17","20","16","12","14","18","20","23","14","13","13","12","14","14","24","13","9","4"
"76","Maschi","9","7","8","10","3","6","6","11","10","2","2","3","6","9","5","15","4","3"
"76","Femmine","7","10","11","6","9","7","11","8","13","10","11","8","6","5","8","7","11","6"
"76","Totale","16","17","19","16","12","13","17","19","23","12","13","11","12","14","13","22","15","9"
"77","Maschi","4","9","7","7","9","2","5","6","11","9","2","2","2","6","9","4","15","4"
"77","Femmine","4","7","9","11","6","10","7","12","7","12","9","12","8","6","5","7","7","11"
"77","Totale","8","16","16","18","15","12","12","18","18","21","11","14","10","12","14","11","22","15"
"78","Maschi","7","3","9","7","6","10","2","5","6","9","9","2","2","2","6","9","3","15"
"78","Femmine","6","3","7","9","11","6","12","6","12","6","12","9","13","7","6","3","7","7"
"78","Totale","13","6","16","16","17","16","14","11","18","15","21","11","15","9","12","12","10","22"
"79","Maschi","5","6","3","9","8","6","8","2","5","5","9","8","2","2","2","5","9","3"
"79","Femmine","11","6","3","9","9","11","6","11","5","11","6","12","9","12","6","6","3","7"
"79","Totale","16","12","6","18","17","17","14","13","10","16","15","20","11","14","8","11","12","10"
"80","Maschi","5","5","5","3","9","7","6","8","2","4","5","10","7","3","2","2","5","9"
"80","Femmine","9","13","6","3","9","9","10","7","9","5","11","6","11","9","10","5","6","3"
"80","Totale","14","18","11","6","18","16","16","15","11","9","16","16","18","12","12","7","11","12"
"81","Maschi","4","5","4","5","3","8","5","5","8","3","4","5","10","7","1","2","1","4"
