latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
45.729347,9.369085,281.0,3600,Europe/Berlin,CET

time,temperature_2m_mean (°C),precipitation_sum (mm),precipitation_hours (h),wind_speed_10m_max (km/h),shortwave_radiation_sum (MJ/m²)
2010-01-01,3.3,0.50,3.0,5.9,2.17
2010-01-02,0.2,0.10,1.0,20.5,6.04
2010-01-03,-1.8,0.00,0.0,9.4,6.20
2010-01-04,-0.3,0.30,3.0,5.6,3.49
2010-01-05,0.0,0.20,2.0,5.0,3.33
2010-01-06,1.4,0.10,1.0,6.0,5.40
2010-01-07,2.7,1.40,6.0,8.8,4.72
2010-01-08,1.8,21.00,24.0,6.2,0.80
2010-01-09,3.3,16.90,17.0,9.7,0.94
2010-01-10,2.6,2.50,7.0,13.7,5.34
2010-01-11,-0.1,0.00,0.0,6.3,5.65
2010-01-12,0.8,0.00,0.0,5.3,4.95
2010-01-13,1.8,1.60,9.0,6.3,1.99
2010-01-14,2.3,0.00,0.0,8.4,2.85
2010-01-15,1.6,0.00,0.0,6.4,6.18
2010-01-16,0.2,0.00,0.0,5.7,5.54
2010-01-17,1.7,0.00,0.0,5.9,5.23
2010-01-18,0.3,0.00,0.0,5.9,6.94
2010-01-19,0.4,0.00,0.0,5.4,6.97
2010-01-20,0.4,0.00,0.0,4.9,4.85
2010-01-21,0.9,0.00,0.0,5.4,6.78
2010-01-22,-0.3,0.00,0.0,5.1,6.74
2010-01-23,1.0,0.00,0.0,6.6,6.15
2010-01-24,0.5,0.00,0.0,6.5,6.80
2010-01-25,0.1,0.00,0.0,6.1,4.45
2010-01-26,0.7,0.40,3.0,7.9,6.69
2010-01-27,0.2,0.00,0.0,6.5,8.41
2010-01-28,2.0,0.20,1.0,12.7,8.84
2010-01-29,0.1,2.00,5.0,8.4,6.16
2010-01-30,0.7,0.20,1.0,9.6,8.32
2010-01-31,-0.4,5.10,9.0,10.1,6.07
2010-02-01,-1.6,0.00,0.0,9.8,9.86
2010-02-02,-0.0,0.00,0.0,10.5,9.47
2010-02-03,0.4,0.00,0.0,10.6,9.46
2010-02-04,1.9,0.00,0.0,5.1,4.49
2010-02-05,3.2,23.70,23.0,9.7,1.30
2010-02-06,3.4,2.40,4.0,8.2,6.93
2010-02-07,1.5,0.10,1.0,7.1,8.80
2010-02-08,0.7,0.90,4.0,7.6,7.52
2010-02-09,0.7,0.00,0.0,10.2,6.49
2010-02-10,2.3,0.50,2.0,8.4,9.07
2010-02-11,0.6,13.10,23.0,8.3,6.33
2010-02-12,0.1,1.10,5.0,9.9,10.63
2010-02-13,-0.4,0.00,0.0,7.2,11.65
2010-02-14,0.3,0.00,0.0,8.0,9.48
2010-02-15,0.7,0.00,0.0,7.0,7.82
2010-02-16,2.7,0.00,0.0,7.5,5.92
2010-02-17,3.0,7.10,13.0,5.2,2.31
2010-02-18,5.3,4.50,8.0,10.7,6.27
2010-02-19,5.4,25.80,18.0,21.4,1.13
2010-02-20,5.0,4.90,10.0,9.5,6.17
2010-02-21,2.3,1.80,4.0,11.6,11.61
2010-02-22,4.2,4.60,12.0,10.0,4.94
2010-02-23,5.2,5.00,9.0,8.0,4.32
2010-02-24,5.3,0.00,0.0,6.0,9.68
2010-02-25,5.4,1.90,4.0,8.3,10.36
2010-02-26,7.4,11.30,14.0,17.4,5.45
2010-02-27,6.2,0.00,0.0,10.0,12.93
2010-02-28,5.8,0.60,3.0,9.2,3.06
2010-03-01,5.0,0.00,0.0,7.5,12.96
2010-03-02,7.1,0.00,0.0,7.2,13.88
2010-03-03,5.2,8.20,12.0,14.1,5.40
2010-03-04,6.3,5.70,13.0,12.3,8.06
2010-03-05,2.1,40.20,20.0,11.1,5.57
2010-03-06,0.1,0.00,0.0,15.5,15.81
2010-03-07,1.2,0.00,0.0,19.4,9.93
2010-03-08,0.6,0.00,0.0,13.8,15.61
2010-03-09,-0.1,3.90,9.0,15.3,9.35
2010-03-10,-0.1,18.20,24.0,5.0,4.49
2010-03-11,1.1,1.20,7.0,6.6,12.27
2010-03-12,2.4,0.00,0.0,6.5,15.17
2010-03-13,3.8,0.00,0.0,8.4,16.72
2010-03-14,4.4,0.00,0.0,8.2,17.60
2010-03-15,5.9,0.50,3.0,8.6,15.99
2010-03-16,6.5,0.00,0.0,15.9,16.91
2010-03-17,6.8,0.00,0.0,10.2,16.75
2010-03-18,7.0,0.00,0.0,10.2,13.97
2010-03-19,9.2,0.00,0.0,9.2,9.08
2010-03-20,9.2,0.00,0.0,7.3,4.97
2010-03-21,10.0,0.00,0.0,5.9,3.57
2010-03-22,10.6,7.50,21.0,6.4,2.95
2010-03-23,11.6,2.70,12.0,4.1,9.99
2010-03-24,11.2,0.00,0.0,7.5,14.36
2010-03-25,11.3,0.20,1.0,6.9,13.04
2010-03-26,10.5,7.20,17.0,20.2,7.79
2010-03-27,8.6,0.00,0.0,8.3,15.59
2010-03-28,10.4,0.00,0.0,12.6,19.67
2010-03-29,9.7,0.00,0.0,7.5,13.80
2010-03-30,9.4,12.20,14.0,18.7,9.55
2010-03-31,9.3,0.90,4.0,13.0,17.97
2010-04-01,5.6,10.30,10.0,14.4,7.30
2010-04-02,6.1,0.00,0.0,9.0,20.23
2010-04-03,6.9,2.00,10.0,9.5,13.04
2010-04-04,7.9,14.40,20.0,17.3,8.27
2010-04-05,9.9,1.10,2.0,10.1,21.57
2010-04-06,10.0,0.00,0.0,8.2,22.66
2010-04-07,10.0,0.00,0.0,6.9,21.99
2010-04-08,10.9,0.00,0.0,6.6,19.97
2010-04-09,12.5,0.00,0.0,7.6,20.90
2010-04-10,13.5,0.00,0.0,13.9,22.42
2010-04-11,8.0,6.50,11.0,19.3,15.02
2010-04-12,7.2,0.20,1.0,7.6,19.05
2010-04-13,7.8,0.10,1.0,5.8,19.27
2010-04-14,9.1,0.00,0.0,12.6,23.33
2010-04-15,10.3,0.00,0.0,6.6,20.75
2010-04-16,9.5,1.70,5.0,9.9,17.97
2010-04-17,10.1,7.30,14.0,8.3,15.99
2010-04-18,10.0,4.70,13.0,8.0,11.62
2010-04-19,11.4,0.00,0.0,10.0,23.58
2010-04-20,13.0,0.00,0.0,12.7,23.01
2010-04-21,13.5,0.00,0.0,13.7,24.11
2010-04-22,12.8,1.20,4.0,9.7,18.09
2010-04-23,12.7,8.70,21.0,8.0,7.91
2010-04-24,13.7,2.40,8.0,8.7,12.47
2010-04-25,15.6,0.00,0.0,6.8,21.07
2010-04-26,15.9,2.90,5.0,9.5,21.35
2010-04-27,14.4,11.70,11.0,9.7,13.25
2010-04-28,15.2,0.00,0.0,6.5,21.16
2010-04-29,16.9,0.00,0.0,8.2,19.64
2010-04-30,16.6,0.00,0.0,9.4,19.11
2010-05-01,15.1,0.10,1.0,10.0,15.87
2010-05-02,14.3,11.40,16.0,12.6,9.83
2010-05-03,14.2,14.40,20.0,12.1,15.79
2010-05-04,12.9,26.70,24.0,16.2,3.16
2010-05-05,13.2,51.70,21.0,23.8,6.98
2010-05-06,10.6,4.50,4.0,8.4,16.70
2010-05-07,11.2,1.10,5.0,8.7,18.34
2010-05-08,12.4,0.80,4.0,9.6,21.28
2010-05-09,12.6,2.00,8.0,8.4,16.49
2010-05-10,13.7,3.10,5.0,9.4,11.97
2010-05-11,13.0,20.90,21.0,13.2,9.49
2010-05-12,13.5,7.90,16.0,7.0,17.93
2010-05-13,12.2,12.20,19.0,6.2,18.74
2010-05-14,12.0,7.70,12.0,7.3,19.47
2010-05-15,13.2,0.00,0.0,12.7,15.13
2010-05-16,14.9,0.00,0.0,10.8,26.45
2010-05-17,15.6,0.00,0.0,13.7,25.59
2010-05-18,15.9,0.00,0.0,14.3,27.83
2010-05-19,14.6,1.40,4.0,11.5,22.72
2010-05-20,15.0,0.10,1.0,9.0,26.13
2010-05-21,16.4,0.80,1.0,8.6,26.85
2010-05-22,17.6,0.60,2.0,6.2,26.05
2010-05-23,18.1,0.40,2.0,9.2,25.70
2010-05-24,18.9,0.00,0.0,10.4,26.40
2010-05-25,19.1,0.00,0.0,11.2,26.74
2010-05-26,18.4,0.00,0.0,8.9,23.34
2010-05-27,15.8,3.90,5.0,8.2,16.08
2010-05-28,16.1,0.00,0.0,6.9,17.83
2010-05-29,17.2,0.80,5.0,6.8,21.72
2010-05-30,17.1,2.70,13.0,12.7,17.57
2010-05-31,18.1,0.20,1.0,19.6,29.10
2010-06-01,17.9,0.00,0.0,13.7,28.16
2010-06-02,19.4,0.60,3.0,11.0,27.60
2010-06-03,17.9,4.80,11.0,11.8,21.47
2010-06-04,19.9,0.00,0.0,8.6,26.58
2010-06-05,21.3,0.00,0.0,8.4,24.72
2010-06-06,21.7,0.00,0.0,9.0,24.57
2010-06-07,19.9,3.80,9.0,8.4,14.28
2010-06-08,20.3,0.80,4.0,9.8,17.87
2010-06-09,20.8,0.40,2.0,11.3,24.23
2010-06-10,22.0,0.00,0.0,13.6,21.48
2010-06-11,22.6,0.00,0.0,10.3,22.46
2010-06-12,22.1,2.40,6.0,9.0,18.40
2010-06-13,21.3,0.20,1.0,10.5,24.27
2010-06-14,19.3,0.50,2.0,10.7,22.22
2010-06-15,18.6,7.50,12.0,16.9,11.98
2010-06-16,18.0,28.20,20.0,14.9,12.39
2010-06-17,17.0,20.40,15.0,13.4,13.38
2010-06-18,17.5,0.00,0.0,14.1,25.77
2010-06-19,16.5,22.40,14.0,9.3,16.57
2010-06-20,14.8,16.80,17.0,6.9,8.36
2010-06-21,17.2,0.00,0.0,10.4,27.58
2010-06-22,18.0,0.00,0.0,8.8,25.59
2010-06-23,19.0,0.10,1.0,10.2,23.33
2010-06-24,19.3,0.00,0.0,7.9,21.92
2010-06-25,20.3,0.00,0.0,8.2,23.35
2010-06-26,20.8,0.20,1.0,7.2,25.46
2010-06-27,21.7,0.20,2.0,7.7,23.99
2010-06-28,23.0,2.00,3.0,9.1,24.17
2010-06-29,22.7,4.10,6.0,10.0,23.10
2010-06-30,22.9,0.50,2.0,10.5,23.39
2010-07-01,23.5,0.30,1.0,8.1,23.86
2010-07-02,24.5,0.00,0.0,6.6,24.02
2010-07-03,24.7,0.00,0.0,8.5,24.26
2010-07-04,25.9,0.10,1.0,6.7,26.20
2010-07-05,24.9,2.50,10.0,11.7,24.98
2010-07-06,24.0,11.80,10.0,13.1,23.18
2010-07-07,22.6,3.90,12.0,13.8,23.02
2010-07-08,23.7,0.00,0.0,11.5,21.85
2010-07-09,24.8,0.00,0.0,7.3,26.10
2010-07-10,26.3,0.00,0.0,8.0,25.24
2010-07-11,25.3,2.00,3.0,10.1,22.51
2010-07-12,25.0,0.50,2.0,10.0,21.96
2010-07-13,25.1,0.40,2.0,9.4,21.66
2010-07-14,25.6,0.00,0.0,7.1,21.78
2010-07-15,26.7,0.00,0.0,8.3,26.13
2010-07-16,27.7,0.00,0.0,8.4,25.34
2010-07-17,27.0,0.40,2.0,12.1,23.66
2010-07-18,25.7,0.00,0.0,16.5,26.22
2010-07-19,24.2,0.00,0.0,8.5,20.81
2010-07-20,24.6,0.00,0.0,7.2,22.08
2010-07-21,24.9,0.00,0.0,7.8,21.45
2010-07-22,25.9,0.00,0.0,7.3,24.15
2010-07-23,24.5,8.40,8.0,12.1,20.78
2010-07-24,22.6,0.00,0.0,17.1,27.82
2010-07-25,22.7,0.10,1.0,10.9,26.68
2010-07-26,20.4,3.40,8.0,12.8,24.72
2010-07-27,21.3,3.20,2.0,8.4,24.82
2010-07-28,22.3,0.00,0.0,12.2,24.90
2010-07-29,19.6,13.10,14.0,11.5,13.17
2010-07-30,18.3,10.00,13.0,9.1,22.77
2010-07-31,20.2,0.00,0.0,7.4,24.93
2010-08-01,22.0,0.00,0.0,6.2,24.64
2010-08-02,23.1,0.00,0.0,6.9,20.14
2010-08-03,22.5,0.90,2.0,9.7,23.39
2010-08-04,20.6,0.80,3.0,9.2,20.23
2010-08-05,16.8,77.50,19.0,11.8,2.68
2010-08-06,19.8,0.10,1.0,8.8,24.50
2010-08-07,19.8,0.00,0.0,8.7,24.89
2010-08-08,20.4,0.00,0.0,5.1,23.52
2010-08-09,21.3,0.50,3.0,7.1,20.16
2010-08-10,22.0,0.60,4.0,6.2,19.42
2010-08-11,21.9,9.80,8.0,5.9,16.36
2010-08-12,20.3,26.00,16.0,8.3,13.57
2010-08-13,18.6,22.60,14.0,7.3,8.36
2010-08-14,18.0,20.20,14.0,21.6,9.24
2010-08-15,17.6,19.00,22.0,12.5,17.27
2010-08-16,16.3,6.50,7.0,6.9,16.61
2010-08-17,17.8,0.00,0.0,9.4,21.74
2010-08-18,18.7,0.00,0.0,9.8,16.64
2010-08-19,20.1,0.00,0.0,8.3,17.77
2010-08-20,21.5,4.20,6.0,5.4,11.96
2010-08-21,22.5,0.00,0.0,5.7,20.88
2010-08-22,23.7,0.00,0.0,8.6,20.08
2010-08-23,23.2,0.00,0.0,8.1,18.10
2010-08-24,22.5,0.30,3.0,11.9,14.82
2010-08-25,21.6,1.30,6.0,11.5,18.06
2010-08-26,23.1,0.00,0.0,6.3,18.76
2010-08-27,22.3,0.80,5.0,10.7,14.66
2010-08-28,21.2,3.30,3.0,17.1,20.72
2010-08-29,17.3,15.50,8.0,9.6,17.48
2010-08-30,17.8,0.00,0.0,19.0,22.04
2010-08-31,16.4,0.00,0.0,14.6,23.20
2010-09-01,16.6,0.00,0.0,9.5,22.49
2010-09-02,16.9,0.00,0.0,6.9,17.40
2010-09-03,18.8,0.00,0.0,8.7,17.04
2010-09-04,19.8,0.00,0.0,8.6,16.33
2010-09-05,17.9,3.90,12.0,11.1,8.69
2010-09-06,17.0,0.50,2.0,12.8,9.44
2010-09-07,15.5,20.50,24.0,13.3,3.22
2010-09-08,16.5,50.80,24.0,9.3,6.72
2010-09-09,16.4,0.20,1.0,6.0,16.73
2010-09-10,17.1,0.00,0.0,8.3,19.81
2010-09-11,17.2,0.00,0.0,5.4,18.78
2010-09-12,17.3,0.00,0.0,7.0,17.83
2010-09-13,17.6,6.90,9.0,7.1,15.47
2010-09-14,17.2,0.00,0.0,6.3,17.68
2010-09-15,17.9,0.00,0.0,6.6,18.46
2010-09-16,18.5,1.00,3.0,7.9,13.17
2010-09-17,17.9,15.20,21.0,5.4,7.08
2010-09-18,16.4,36.90,24.0,19.8,5.68
2010-09-19,15.6,4.10,7.0,9.7,15.80
2010-09-20,16.5,0.00,0.0,8.7,12.62
2010-09-21,17.5,0.00,0.0,6.5,15.47
2010-09-22,16.9,0.00,0.0,5.8,16.64
2010-09-23,17.1,0.00,0.0,6.6,14.77
2010-09-24,17.2,10.10,5.0,11.2,13.20
2010-09-25,13.5,41.00,15.0,11.3,8.49
2010-09-26,15.0,0.00,0.0,5.7,17.28
2010-09-27,12.5,15.30,15.0,6.2,5.99
2010-09-28,12.1,0.50,1.0,5.1,14.80
2010-09-29,13.0,0.00,0.0,5.5,15.84
2010-09-30,13.9,0.00,0.0,4.6,12.73
2010-10-01,14.5,3.50,15.0,6.8,9.70
2010-10-02,14.7,0.00,0.0,4.7,7.70
2010-10-03,15.3,0.00,0.0,9.1,6.91
2010-10-04,15.3,17.60,16.0,20.2,6.75
2010-10-05,16.4,13.80,10.0,14.6,10.32
2010-10-06,15.5,0.00,0.0,6.8,12.57
2010-10-07,15.8,0.40,3.0,7.2,8.48
2010-10-08,14.4,0.00,0.0,10.1,7.80
2010-10-09,12.7,0.00,0.0,7.4,6.56
2010-10-10,11.9,0.00,0.0,7.6,3.96
2010-10-11,12.5,0.00,0.0,5.5,10.68
2010-10-12,12.2,0.00,0.0,7.1,13.33
2010-10-13,11.6,0.00,0.0,5.5,8.10
2010-10-14,12.7,0.00,0.0,6.2,11.99
2010-10-15,11.6,0.00,0.0,6.9,7.11
2010-10-16,10.3,9.40,9.0,11.5,3.55
2010-10-17,8.5,18.00,17.0,8.1,3.21
2010-10-18,9.7,0.00,0.0,6.6,12.34
2010-10-19,9.6,0.00,0.0,7.8,13.05
2010-10-20,9.6,0.00,0.0,13.3,12.25
2010-10-21,8.9,0.00,0.0,9.2,12.48
2010-10-22,7.8,0.00,0.0,6.4,10.90
2010-10-23,9.0,0.00,0.0,3.2,3.75
2010-10-24,9.7,9.30,9.0,8.5,2.01
2010-10-25,8.0,42.00,24.0,15.5,1.30
2010-10-26,7.5,0.40,3.0,6.5,8.64
2010-10-27,5.5,0.00,0.0,5.4,9.08
2010-10-28,6.4,0.00,0.0,5.3,9.71
2010-10-29,7.8,0.00,0.0,4.9,10.86
2010-10-30,7.8,0.00,0.0,15.7,7.86
2010-10-31,10.8,43.00,24.0,23.4,1.11
2010-11-01,12.9,30.60,22.0,27.0,1.38
2010-11-02,11.9,21.90,20.0,9.4,1.63
2010-11-03,11.3,0.00,0.0,7.9,8.01
