latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.151142,9.458598,255.0,3600,Europe/Berlin,CET

time,temperature_2m_mean (°C),precipitation_sum (mm),precipitation_hours (h),wind_speed_10m_max (km/h),shortwave_radiation_sum (MJ/m²)
2010-01-01,3.4,0.10,1.0,7.2,3.95
2010-01-02,1.3,0.00,0.0,16.6,6.90
2010-01-03,-2.8,0.00,0.0,8.9,5.99
2010-01-04,-2.8,0.20,2.0,4.8,4.06
2010-01-05,-3.8,0.00,0.0,6.3,5.16
2010-01-06,-1.4,0.00,0.0,7.4,6.33
2010-01-07,0.7,3.00,9.0,6.1,4.60
2010-01-08,2.4,21.40,24.0,8.2,1.43
2010-01-09,4.6,7.50,14.0,5.8,2.38
2010-01-10,3.9,6.10,10.0,5.1,4.71
2010-01-11,-0.4,0.00,0.0,6.3,5.65
2010-01-12,-0.3,0.00,0.0,5.5,5.75
2010-01-13,0.6,0.10,1.0,6.2,3.74
2010-01-14,1.6,0.30,3.0,4.1,2.83
2010-01-15,-0.8,0.00,0.0,7.9,6.76
2010-01-16,-2.7,0.00,0.0,5.8,4.74
2010-01-17,1.2,0.00,0.0,7.1,7.14
2010-01-18,-0.5,0.00,0.0,8.3,7.62
2010-01-19,-1.1,0.00,0.0,8.2,7.50
2010-01-20,-1.9,0.00,0.0,5.2,7.07
2010-01-21,1.6,0.00,0.0,5.6,7.87
2010-01-22,-2.3,0.00,0.0,6.8,6.59
2010-01-23,-1.0,0.00,0.0,5.8,6.43
2010-01-24,-0.8,0.00,0.0,4.5,6.41
2010-01-25,0.6,0.00,0.0,4.7,4.56
2010-01-26,0.4,0.00,0.0,3.7,6.54
2010-01-27,-1.3,0.00,0.0,6.8,7.38
2010-01-28,1.9,0.00,0.0,6.7,8.66
2010-01-29,-0.6,0.70,4.0,7.4,7.35
2010-01-30,0.5,0.00,0.0,11.4,8.95
2010-01-31,-3.2,0.00,0.0,10.6,8.16
2010-02-01,-5.5,0.00,0.0,9.6,9.67
2010-02-02,-2.2,0.00,0.0,6.6,9.29
2010-02-03,-1.0,0.00,0.0,6.2,9.41
2010-02-04,1.4,0.00,0.0,5.7,6.97
2010-02-05,4.8,19.90,22.0,6.1,2.12
2010-02-06,7.3,0.20,1.0,8.7,7.65
2010-02-07,6.0,0.00,0.0,8.2,10.75
2010-02-08,0.9,0.00,0.0,7.9,7.51
2010-02-09,-0.7,0.10,1.0,6.8,7.00
2010-02-10,1.0,0.00,0.0,10.1,10.06
2010-02-11,-1.3,2.60,10.0,9.6,6.92
2010-02-12,-0.6,0.00,0.0,10.0,11.49
2010-02-13,0.1,0.00,0.0,10.3,11.86
2010-02-14,0.0,0.10,1.0,6.9,10.89
2010-02-15,-0.5,2.20,9.0,6.8,9.68
2010-02-16,2.3,0.00,0.0,5.6,8.16
2010-02-17,3.7,5.60,13.0,4.5,2.79
2010-02-18,7.0,4.60,9.0,5.2,6.71
2010-02-19,7.3,23.50,20.0,6.6,1.87
2010-02-20,4.5,0.00,0.0,11.5,9.75
2010-02-21,3.8,1.30,4.0,6.9,12.46
2010-02-22,5.1,7.80,16.0,5.4,4.73
2010-02-23,6.7,3.00,8.0,5.4,6.31
2010-02-24,7.6,0.00,0.0,4.9,8.00
2010-02-25,6.9,3.90,8.0,6.8,8.20
2010-02-26,7.5,10.90,13.0,7.7,6.91
2010-02-27,5.6,0.30,2.0,8.0,12.65
2010-02-28,6.0,5.40,17.0,4.7,3.39
2010-03-01,7.0,0.00,0.0,8.6,13.94
2010-03-02,9.0,0.10,1.0,8.4,14.59
2010-03-03,6.2,7.30,11.0,8.0,6.94
2010-03-04,7.2,4.20,10.0,6.6,9.61
2010-03-05,1.9,0.00,0.0,13.0,13.10
2010-03-06,1.1,0.00,0.0,9.3,15.02
2010-03-07,0.8,2.00,9.0,4.8,9.60
2010-03-08,0.6,1.00,5.0,6.8,13.26
2010-03-09,0.1,3.00,14.0,5.9,11.09
2010-03-10,2.1,7.40,24.0,6.3,6.45
2010-03-11,3.4,1.10,8.0,6.2,10.65
2010-03-12,3.6,0.00,0.0,7.3,16.61
2010-03-13,2.8,0.00,0.0,7.4,17.58
2010-03-14,5.4,0.00,0.0,11.5,17.82
2010-03-15,5.1,0.00,0.0,12.2,17.98
2010-03-16,6.5,0.00,0.0,11.3,17.11
2010-03-17,7.6,0.00,0.0,10.0,16.87
2010-03-18,8.5,0.00,0.0,6.9,11.42
2010-03-19,7.8,0.00,0.0,5.8,9.41
2010-03-20,7.7,1.50,8.0,4.3,5.06
2010-03-21,9.5,1.00,4.0,3.7,4.56
2010-03-22,11.2,1.40,7.0,5.4,6.02
2010-03-23,11.9,2.50,11.0,6.0,11.38
2010-03-24,10.8,4.50,13.0,6.5,11.70
2010-03-25,10.6,11.80,24.0,4.8,7.04
2010-03-26,9.5,51.70,23.0,9.0,2.59
2010-03-27,8.9,0.00,0.0,8.4,15.03
2010-03-28,11.2,0.00,0.0,7.8,18.13
2010-03-29,10.6,5.50,12.0,7.6,13.06
2010-03-30,9.1,28.60,22.0,7.6,5.71
2010-03-31,9.3,0.80,4.0,7.3,17.74
2010-04-01,5.5,11.90,10.0,10.5,6.44
2010-04-02,5.0,0.00,0.0,10.7,19.12
2010-04-03,6.4,13.70,13.0,8.0,7.71
2010-04-04,7.2,35.60,23.0,6.5,2.82
2010-04-05,8.4,0.00,0.0,12.8,22.60
2010-04-06,9.7,0.00,0.0,9.3,22.90
2010-04-07,10.6,0.00,0.0,5.5,21.64
2010-04-08,12.8,0.00,0.0,6.4,16.15
2010-04-09,15.2,0.90,6.0,7.1,20.04
2010-04-10,14.3,0.00,0.0,12.0,22.68
2010-04-11,8.9,8.00,15.0,7.7,7.74
2010-04-12,7.2,5.60,15.0,6.0,16.12
2010-04-13,8.6,1.70,8.0,6.5,19.11
2010-04-14,10.5,0.30,1.0,6.6,22.44
2010-04-15,10.1,0.00,0.0,6.1,19.28
2010-04-16,10.9,4.60,8.0,6.0,16.87
2010-04-17,11.4,6.40,8.0,7.6,19.41
2010-04-18,10.1,7.00,17.0,6.7,11.10
2010-04-19,13.9,0.80,2.0,7.4,23.65
2010-04-20,14.3,0.50,1.0,7.4,23.12
2010-04-21,15.2,0.00,0.0,8.9,24.67
2010-04-22,14.0,3.70,12.0,7.8,18.70
2010-04-23,13.1,6.60,17.0,5.3,8.97
2010-04-24,14.2,0.80,5.0,5.9,11.60
2010-04-25,15.0,4.70,4.0,7.4,19.57
2010-04-26,15.6,5.60,6.0,5.8,17.89
2010-04-27,15.3,3.30,11.0,5.8,9.42
2010-04-28,16.5,0.00,0.0,9.4,20.83
2010-04-29,17.2,0.20,2.0,6.8,15.13
2010-04-30,16.7,0.20,2.0,8.4,15.29
2010-05-01,15.0,9.00,16.0,6.7,9.01
2010-05-02,13.7,30.40,24.0,5.1,5.68
