latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.199997,9.900009,293.0,3600,Europe/Berlin,CET

time,temperature_2m_mean (°C),precipitation_sum (mm),precipitation_hours (h),windspeed_10m_max (km/h)
2010-01-01,1.6,0.00,0.0,6.8
2010-01-02,-0.7,0.00,0.0,10.9
2010-01-03,-7.2,0.00,0.0,8.8
2010-01-04,-6.6,0.40,3.0,6.1
2010-01-05,-8.4,0.00,0.0,7.3
2010-01-06,-4.3,0.00,0.0,6.3
2010-01-07,-1.8,1.80,9.0,5.0
2010-01-08,1.3,11.50,24.0,6.9
2010-01-09,3.8,4.70,13.0,7.2
2010-01-10,3.3,2.30,12.0,4.7
2010-01-11,-1.2,0.00,0.0,5.7
2010-01-12,-2.4,0.00,0.0,4.6
2010-01-13,-2.3,0.00,0.0,5.0
2010-01-14,-0.3,0.10,1.0,4.8
2010-01-15,-2.8,0.00,0.0,7.2
2010-01-16,-5.3,0.00,0.0,7.1
2010-01-17,-0.7,1.20,6.0,8.0
2010-01-18,-4.4,0.00,0.0,7.5
2010-01-19,-5.6,0.00,0.0,7.3
2010-01-20,-5.4,0.00,0.0,7.4
2010-01-21,-2.5,0.00,0.0,8.0
2010-01-22,-4.8,0.00,0.0,9.8
2010-01-23,-2.9,0.00,0.0,8.4
2010-01-24,-2.7,0.00,0.0,5.4
2010-01-25,-1.1,0.00,0.0,4.2
2010-01-26,-2.1,0.00,0.0,6.4
2010-01-27,-3.2,0.00,0.0,7.7
2010-01-28,-0.5,0.00,0.0,8.8
2010-01-29,-1.9,1.20,5.0,8.3
2010-01-30,-0.9,0.10,1.0,7.7
2010-01-31,-4.8,0.10,1.0,8.4
2010-02-01,-8.0,0.00,0.0,9.2
2010-02-02,-5.3,0.00,0.0,7.2
2010-02-03,-2.2,0.00,0.0,6.0
2010-02-04,-0.8,0.00,0.0,4.8
2010-02-05,3.5,11.30,21.0,6.2
2010-02-06,6.2,1.00,4.0,8.3
2010-02-07,4.3,0.00,0.0,8.3
2010-02-08,-1.3,0.00,0.0,7.4
2010-02-09,-1.8,0.00,0.0,5.4
2010-02-10,-0.2,0.90,4.0,7.2
2010-02-11,-0.5,3.90,14.0,6.5
2010-02-12,-1.0,0.00,0.0,7.0
2010-02-13,-2.5,0.00,0.0,8.1
2010-02-14,-2.3,0.00,0.0,6.1
2010-02-15,-2.1,0.00,0.0,5.2
2010-02-16,0.4,0.00,0.0,4.4
2010-02-17,2.7,2.80,12.0,4.4
2010-02-18,7.1,2.40,8.0,4.7
2010-02-19,7.1,18.40,22.0,6.2
2010-02-20,3.6,2.30,10.0,7.6
2010-02-21,0.8,0.30,2.0,6.7
2010-02-22,3.8,2.70,9.0,4.8
2010-02-23,6.0,1.50,7.0,4.1
2010-02-24,6.5,0.00,0.0,5.2
2010-02-25,4.6,1.70,5.0,5.4
2010-02-26,6.9,8.90,17.0,7.3
2010-02-27,4.5,0.00,0.0,6.6
2010-02-28,5.6,6.00,19.0,5.7
2010-03-01,5.5,0.00,0.0,7.5
2010-03-02,6.6,0.00,0.0,6.6
2010-03-03,3.8,1.20,8.0,6.8
2010-03-04,6.0,2.10,10.0,7.2
2010-03-05,0.4,0.00,0.0,9.4
2010-03-06,-2.2,0.50,3.0,7.5
2010-03-07,-3.1,0.00,0.0,5.8
2010-03-08,-1.3,0.00,0.0,5.8
2010-03-09,-2.6,1.90,8.0,6.4
2010-03-10,1.9,6.90,24.0,6.7
2010-03-11,3.3,1.50,12.0,4.1
2010-03-12,3.0,0.00,0.0,5.7
2010-03-13,1.6,0.00,0.0,7.6
2010-03-14,2.7,0.00,0.0,8.7
2010-03-15,2.5,0.00,0.0,9.2
2010-03-16,3.0,0.00,0.0,8.7
2010-03-17,4.4,0.00,0.0,6.6
2010-03-18,7.7,0.00,0.0,5.0
2010-03-19,7.9,0.00,0.0,4.8
2010-03-20,8.1,0.00,0.0,4.8
2010-03-21,9.7,1.00,5.0,4.1
2010-03-22,10.8,1.10,4.0,4.8
2010-03-23,11.3,1.10,5.0,3.3
2010-03-24,9.9,0.30,3.0,4.8
2010-03-25,10.1,1.20,5.0,5.4
2010-03-26,9.2,32.00,22.0,7.2
2010-03-27,8.3,0.00,0.0,5.7
2010-03-28,9.2,0.00,0.0,6.2
2010-03-29,9.4,0.60,3.0,5.0
2010-03-30,9.1,11.50,19.0,6.9
2010-03-31,8.6,1.70,3.0,5.8
2010-04-01,5.4,10.30,11.0,7.3
2010-04-02,3.2,0.00,0.0,7.4
2010-04-03,5.5,6.80,11.0,6.0
2010-04-04,7.2,20.60,24.0,6.7
2010-04-05,7.2,0.00,0.0,9.4
2010-04-06,8.2,0.00,0.0,7.1
2010-04-07,10.0,0.00,0.0,4.6
2010-04-08,11.3,0.00,0.0,4.3
2010-04-09,13.2,0.00,0.0,4.6
2010-04-10,12.1,0.00,0.0,7.8
2010-04-11,8.3,2.60,6.0,6.6
2010-04-12,6.0,0.30,2.0,3.8
2010-04-13,6.8,0.00,0.0,4.2
2010-04-14,8.5,0.00,0.0,5.9
2010-04-15,8.6,0.10,1.0,4.7
2010-04-16,9.4,0.00,0.0,5.5
2010-04-17,10.7,0.90,4.0,5.4
2010-04-18,9.5,3.50,14.0,4.4
2010-04-19,11.4,0.00,0.0,6.9
2010-04-20,11.0,0.60,2.0,4.8
2010-04-21,12.0,0.00,0.0,6.5
2010-04-22,11.6,0.00,0.0,5.2
2010-04-23,12.1,0.20,2.0,3.9
2010-04-24,13.3,0.00,0.0,4.3
2010-04-25,13.7,1.30,1.0,5.6
2010-04-26,14.0,1.70,3.0,4.8
2010-04-27,13.5,0.40,3.0,4.9
2010-04-28,15.0,0.00,0.0,7.4
2010-04-29,16.3,0.00,0.0,5.4
2010-04-30,15.9,0.20,1.0,6.0
2010-05-01,14.5,4.60,14.0,6.3
2010-05-02,13.3,19.60,24.0,5.8
2010-05-03,12.7,24.40,23.0,5.2
2010-05-04,12.5,17.90,23.0,5.6
2010-05-05,12.0,26.90,24.0,7.0
2010-05-06,10.2,3.80,13.0,5.8
2010-05-07,10.4,3.10,11.0,6.0
2010-05-08,11.4,4.90,12.0,5.6
2010-05-09,10.7,8.70,13.0,6.5
2010-05-10,12.6,5.80,19.0,4.7
2010-05-11,13.1,6.20,16.0,5.1
2010-05-12,13.3,4.90,12.0,5.1
2010-05-13,12.5,6.50,14.0,4.4
2010-05-14,11.5,4.90,16.0,5.5
2010-05-15,11.9,0.00,0.0,8.7
2010-05-16,11.2,0.00,0.0,9.1
2010-05-17,12.4,0.00,0.0,8.4
2010-05-18,12.7,0.00,0.0,8.3
2010-05-19,12.4,0.20,1.0,7.6
2010-05-20,15.2,0.50,3.0,7.1
2010-05-21,17.2,0.40,3.0,6.2
2010-05-22,18.1,0.80,4.0,5.4
2010-05-23,19.0,0.00,0.0,4.2
2010-05-24,19.6,0.00,0.0,6.1
2010-05-25,20.2,1.40,3.0,8.2
2010-05-26,18.4,7.60,13.0,7.6
2010-05-27,16.0,6.10,12.0,4.0
2010-05-28,16.0,3.60,10.0,7.0
2010-05-29,17.0,4.90,9.0,4.7
2010-05-30,17.2,6.80,16.0,5.7
2010-05-31,15.4,2.80,10.0,11.4
2010-06-01,15.9,0.00,0.0,8.3
2010-06-02,16.4,0.20,2.0,10.4
2010-06-03,18.2,0.80,4.0,9.4
2010-06-04,21.2,0.30,2.0,5.9
2010-06-05,21.1,1.10,7.0,6.2
2010-06-06,22.0,0.50,3.0,6.6
2010-06-07,20.3,7.70,13.0,5.7
2010-06-08,20.4,2.90,11.0,6.8
2010-06-09,20.7,1.80,9.0,8.0
2010-06-10,22.3,0.10,1.0,8.3
2010-06-11,23.0,0.40,3.0,7.6
2010-06-12,22.0,9.60,11.0,7.0
2010-06-13,21.0,14.80,18.0,7.0
2010-06-14,19.4,7.20,9.0,6.1
2010-06-15,19.2,7.90,12.0,4.2
2010-06-16,19.2,10.20,18.0,6.3
2010-06-17,18.0,8.80,17.0,5.4
2010-06-18,18.2,1.20,7.0,5.9
2010-06-19,16.8,10.80,14.0,5.9
2010-06-20,12.9,15.40,19.0,8.2
2010-06-21,16.1,0.00,0.0,7.9
2010-06-22,17.9,0.00,0.0,6.3
2010-06-23,19.4,0.00,0.0,5.4
2010-06-24,20.6,0.00,0.0,4.5
2010-06-25,20.7,0.40,1.0,4.4
2010-06-26,21.6,0.00,0.0,5.2
2010-06-27,22.7,0.00,0.0,4.3
2010-06-28,23.5,0.00,0.0,4.3
2010-06-29,23.5,0.20,1.0,5.6
2010-06-30,22.8,8.90,7.0,4.6
2010-07-01,23.0,1.80,5.0,6.5
2010-07-02,23.8,2.10,5.0,6.9
2010-07-03,23.7,4.80,5.0,5.6
2010-07-04,24.8,0.70,2.0,5.9
2010-07-05,25.1,0.30,2.0,4.8
2010-07-06,24.4,0.10,1.0,7.0
2010-07-07,24.2,0.00,0.0,6.4
2010-07-08,24.1,1.40,7.0,6.3
2010-07-09,25.8,0.50,2.0,6.6
2010-07-10,25.9,3.10,3.0,6.9
2010-07-11,24.9,2.90,4.0,6.6
2010-07-12,24.4,1.10,6.0,5.9
2010-07-13,24.6,0.10,1.0,6.6
2010-07-14,24.8,0.50,4.0,7.3
2010-07-15,25.6,0.10,1.0,7.4
2010-07-16,26.5,0.00,0.0,10.7
2010-07-17,25.2,2.80,8.0,8.5
2010-07-18,23.6,0.00,0.0,7.2
2010-07-19,23.5,0.00,0.0,5.9
2010-07-20,23.4,1.70,8.0,6.4
2010-07-21,23.7,2.50,5.0,7.0
2010-07-22,24.4,0.00,0.0,8.1
2010-07-23,22.3,25.10,12.0,9.6
2010-07-24,19.0,0.00,0.0,11.2
2010-07-25,19.9,0.00,0.0,6.9
2010-07-26,19.7,0.20,1.0,6.9
2010-07-27,20.2,1.00,7.0,6.1
2010-07-28,21.0,1.80,6.0,6.5
2010-07-29,18.8,5.90,11.0,6.2
2010-07-30,18.9,0.00,0.0,6.1
2010-07-31,19.9,0.00,0.0,6.1
2010-08-01,22.6,0.00,0.0,6.1
2010-08-02,21.8,10.10,13.0,5.6
2010-08-03,21.7,4.50,9.0,6.5
2010-08-04,20.1,0.40,2.0,6.6
2010-08-05,16.0,43.10,24.0,6.1
2010-08-06,17.0,1.80,8.0,8.0
2010-08-07,19.7,0.00,0.0,7.0
2010-08-08,19.5,3.20,7.0,6.5
2010-08-09,20.9,0.20,1.0,5.4
2010-08-10,21.7,2.20,10.0,6.4
2010-08-11,21.8,3.80,8.0,6.1
2010-08-12,20.6,6.70,17.0,4.4
2010-08-13,18.9,9.80,14.0,5.4
2010-08-14,18.0,17.10,12.0,4.5
2010-08-15,18.0,29.00,24.0,6.1
2010-08-16,16.5,2.80,8.0,6.0
2010-08-17,19.6,0.00,0.0,7.5
2010-08-18,20.1,0.00,0.0,6.6
2010-08-19,22.2,0.00,0.0,6.7
2010-08-20,22.0,2.90,5.0,5.6
2010-08-21,23.1,0.60,4.0,5.0
2010-08-22,23.4,0.00,0.0,5.6
2010-08-23,23.2,0.70,5.0,7.5
2010-08-24,23.0,1.60,3.0,6.4
2010-08-25,23.5,0.00,0.0,6.6
2010-08-26,24.5,0.00,0.0,6.1
2010-08-27,22.1,11.20,11.0,9.9
2010-08-28,19.6,0.70,1.0,8.2
2010-08-29,17.4,0.30,2.0,6.8
2010-08-30,15.8,5.90,10.0,10.4
2010-08-31,13.4,0.00,0.0,9.4
2010-09-01,15.0,0.00,0.0,8.2
2010-09-02,17.3,0.00,0.0,4.6
2010-09-03,18.1,4.20,6.0,5.4
2010-09-04,19.2,2.00,8.0,5.5
2010-09-05,17.5,2.20,7.0,6.6
2010-09-06,18.5,3.80,12.0,5.8
2010-09-07,17.8,24.30,24.0,5.4
2010-09-08,17.7,20.60,24.0,5.4
2010-09-09,16.9,1.00,4.0,6.5
2010-09-10,18.4,0.00,0.0,6.3
2010-09-11,18.8,0.00,0.0,6.4
2010-09-12,19.3,2.40,2.0,5.1
2010-09-13,17.8,9.80,9.0,7.6
2010-09-14,18.3,0.00,0.0,7.0
2010-09-15,19.3,0.00,0.0,6.3
2010-09-16,19.1,0.60,4.0,6.4
2010-09-17,18.3,11.00,20.0,3.4
2010-09-18,17.3,38.50,22.0,4.8
2010-09-19,16.9,0.00,0.0,6.3
2010-09-20,17.6,0.00,0.0,5.5
2010-09-21,18.9,0.00,0.0,5.4
2010-09-22,19.0,0.00,0.0,5.5
2010-09-23,18.4,0.00,0.0,5.8
2010-09-24,17.0,6.80,7.0,8.3
2010-09-25,12.0,27.30,15.0,8.0
2010-09-26,12.4,0.00,0.0,8.0
2010-09-27,11.0,9.50,12.0,4.6
2010-09-28,12.0,0.00,0.0,5.7
2010-09-29,13.8,0.00,0.0,7.6
2010-09-30,13.8,0.60,4.0,5.0
2010-10-01,13.5,6.50,14.0,3.7
2010-10-02,14.6,0.00,0.0,4.7
2010-10-03,14.9,0.00,0.0,5.8
2010-10-04,16.1,10.50,12.0,7.4
2010-10-05,16.8,20.30,18.0,4.7
2010-10-06,16.8,0.00,0.0,5.6
2010-10-07,17.6,0.10,1.0,4.6
2010-10-08,17.0,0.40,3.0,4.5
2010-10-09,14.9,0.30,2.0,5.0
2010-10-10,13.8,1.30,7.0,4.8
2010-10-11,13.2,0.00,0.0,4.0
2010-10-12,12.7,0.00,0.0,4.8
2010-10-13,12.8,0.00,0.0,5.0
2010-10-14,14.0,0.00,0.0,5.4
2010-10-15,12.8,0.00,0.0,5.8
2010-10-16,10.9,7.40,18.0,3.7
2010-10-17,10.2,5.50,17.0,4.5
2010-10-18,10.5,0.00,0.0,6.9
2010-10-19,11.2,0.00,0.0,7.3
2010-10-20,10.0,0.50,4.0,7.4
2010-10-21,9.2,0.00,0.0,6.6
2010-10-22,9.3,0.00,0.0,4.6
2010-10-23,9.5,0.10,1.0,5.4
2010-10-24,9.8,10.40,21.0,4.3
2010-10-25,6.9,34.40,21.0,9.5
2010-10-26,5.0,0.00,0.0,9.0
2010-10-27,8.7,0.00,0.0,7.5
2010-10-28,11.3,0.00,0.0,6.5
2010-10-29,10.1,0.00,0.0,4.4
2010-10-30,8.9,0.50,4.0,7.0
2010-10-31,9.1,42.10,24.0,6.5
2010-11-01,11.4,26.50,21.0,6.8
2010-11-02,12.2,4.90,16.0,6.3
2010-11-03,11.7,0.00,0.0,6.4
2010-11-04,13.1,0.00,0.0,5.0
2010-11-05,12.1,0.00,0.0,4.7
2010-11-06,10.6,0.00,0.0,5.0
2010-11-07,9.3,16.10,17.0,6.2
2010-11-08,7.5,16.70,18.0,6.1
2010-11-09,5.6,2.10,12.0,4.5
2010-11-10,5.6,1.20,5.0,4.0
2010-11-11,4.1,0.00,0.0,6.0
2010-11-12,8.1,0.50,4.0,5.2
2010-11-13,9.2,0.00,0.0,6.4
2010-11-14,9.1,0.00,0.0,3.9
2010-11-15,10.5,20.90,16.0,5.4
2010-11-16,8.7,38.70,24.0,6.9
2010-11-17,8.0,1.30,7.0,5.5
2010-11-18,6.4,3.80,12.0,4.5
2010-11-19,6.5,5.20,10.0,4.6
2010-11-20,2.6,0.70,6.0,5.3
2010-11-21,5.9,14.40,22.0,5.7
2010-11-22,6.4,9.60,18.0,4.4
2010-11-23,2.7,0.00,0.0,7.9
2010-11-24,1.0,0.00,0.0,9.2
2010-11-25,2.6,0.10,1.0,5.9
2010-11-26,1.0,5.80,18.0,8.7
2010-11-27,1.1,1.90,7.0,6.3
2010-11-28,3.3,9.00,24.0,4.3
2010-11-29,0.5,2.60,9.0,6.8
2010-11-30,-4.7,2.30,5.0,7.2
2010-12-01,2.2,17.30,24.0,4.7
2010-12-02,0.8,2.70,12.0,5.9
2010-12-03,-1.6,2.70,9.0,6.2
2010-12-04,-6.1,0.00,0.0,8.9
2010-12-05,-5.5,3.00,9.0,4.3
2010-12-06,3.0,13.90,24.0,3.1
2010-12-07,7.3,6.00,11.0,4.7
2010-12-08,9.9,8.50,19.0,4.3
2010-12-09,4.0,0.50,2.0,11.5
2010-12-10,-0.9,0.20,2.0,10.4
2010-12-11,2.2,0.20,2.0,9.8
2010-12-12,-1.2,0.00,0.0,9.4
2010-12-13,-3.0,0.00,0.0,8.6
2010-12-14,-8.2,0.00,0.0,9.1
2010-12-15,-6.2,0.00,0.0,9.3
2010-12-16,-3.5,0.00,0.0,7.5
2010-12-17,-1.4,2.50,11.0,5.1
2010-12-18,-1.9,0.00,0.0,7.8
2010-12-19,0.4,0.50,4.0,5.9
2010-12-20,3.4,0.00,0.0,4.3
2010-12-21,3.4,5.30,16.0,5.1
2010-12-22,7.3,14.00,24.0,5.2
2010-12-23,8.5,27.50,24.0,4.7
2010-12-24,8.3,13.20,24.0,5.5
2010-12-25,2.4,1.50,13.0,8.3
2010-12-26,-2.7,2.20,13.0,9.1
2010-12-27,-6.7,0.00,0.0,8.3
2010-12-28,-2.8,0.10,1.0,7.6
2010-12-29,1.2,0.00,0.0,7.2
2010-12-30,-3.5,0.00,0.0,6.3
2010-12-31,-3.7,0.00,0.0,7.6
2011-01-01,-2.6,0.00,0.0,7.3
2011-01-02,-3.6,0.00,0.0,8.2
2011-01-03,-6.1,0.00,0.0,8.9
2011-01-04,-3.9,0.00,0.0,4.5
2011-01-05,-4.5,0.00,0.0,5.8
2011-01-06,-1.6,2.50,10.0,4.6
2011-01-07,6.0,7.50,23.0,3.8
2011-01-08,8.3,7.00,20.0,4.5
2011-01-09,8.1,4.40,22.0,5.2
2011-01-10,7.5,6.20,24.0,5.2
2011-01-11,6.5,0.60,3.0,6.1
2011-01-12,5.0,0.10,1.0,8.2
2011-01-13,8.7,0.00,0.0,8.4
2011-01-14,6.6,0.00,0.0,8.5
2011-01-15,4.3,0.00,0.0,9.8
2011-01-16,5.5,0.00,0.0,7.4
2011-01-17,4.3,0.00,0.0,7.2
2011-01-18,3.1,0.00,0.0,7.2
2011-01-19,2.2,0.00,0.0,7.6
2011-01-20,-1.7,0.00,0.0,8.0
2011-01-21,-4.5,0.00,0.0,8.6
2011-01-22,-5.8,0.00,0.0,8.6
2011-01-23,-3.5,0.00,0.0,8.8
2011-01-24,-2.6,0.00,0.0,9.1
2011-01-25,-2.5,0.00,0.0,8.9
2011-01-26,0.7,0.00,0.0,6.3
2011-01-27,0.9,0.00,0.0,5.6
2011-01-28,1.9,0.00,0.0,5.5
2011-01-29,2.4,0.00,0.0,4.2
2011-01-30,2.5,0.00,0.0,6.8
2011-01-31,2.4,0.00,0.0,6.8
2011-02-01,1.9,0.00,0.0,7.2
2011-02-02,1.2,0.00,0.0,9.3
2011-02-03,2.6,0.00,0.0,8.7
2011-02-04,6.7,0.00,0.0,8.1
2011-02-05,8.8,0.00,0.0,7.9
2011-02-06,9.2,0.00,0.0,8.3
2011-02-07,9.4,0.00,0.0,5.2
2011-02-08,7.4,0.00,0.0,6.5
2011-02-09,6.1,0.00,0.0,6.1
2011-02-10,5.6,0.00,0.0,5.9
2011-02-11,6.5,0.00,0.0,6.4
2011-02-12,6.3,0.00,0.0,6.7
2011-02-13,7.6,0.00,0.0,3.9
2011-02-14,6.1,0.00,0.0,4.7
2011-02-15,6.0,6.00,10.0,5.4
2011-02-16,6.3,9.50,21.0,5.2
2011-02-17,6.0,4.40,16.0,4.5
2011-02-18,6.0,0.00,0.0,5.9
2011-02-19,4.7,0.00,0.0,7.9
2011-02-20,4.4,3.30,16.0,4.0
2011-02-21,5.4,0.00,0.0,5.9
2011-02-22,2.9,0.00,0.0,6.8
2011-02-23,-1.1,0.00,0.0,8.4
2011-02-24,0.1,0.00,0.0,8.8
2011-02-25,5.7,0.00,0.0,8.1
2011-02-26,5.1,0.20,1.0,6.6
2011-02-27,5.5,6.60,22.0,5.7
2011-02-28,6.2,2.20,14.0,4.7
2011-03-01,7.4,0.00,0.0,6.4
2011-03-02,4.3,0.50,3.0,6.6
2011-03-03,3.5,0.90,5.0,6.0
2011-03-04,5.1,0.00,0.0,7.2
2011-03-05,5.6,0.00,0.0,6.4
2011-03-06,6.0,0.00,0.0,9.7
2011-03-07,2.4,0.00,0.0,5.6
2011-03-08,3.4,0.00,0.0,4.4
2011-03-09,5.2,0.00,0.0,5.4
2011-03-10,7.7,0.00,0.0,5.0
2011-03-11,7.9,0.00,0.0,4.9
2011-03-12,7.4,1.00,7.0,6.9
2011-03-13,7.2,8.70,24.0,6.2
2011-03-14,8.8,0.50,4.0,4.4
2011-03-15,8.6,1.20,8.0,5.9
2011-03-16,8.9,21.20,24.0,5.2
2011-03-17,9.3,9.60,18.0,5.8
2011-03-18,10.0,0.00,0.0,7.3
2011-03-19,9.0,1.30,6.0,6.9
2011-03-20,8.1,0.00,0.0,5.9
2011-03-21,7.2,0.00,0.0,5.0
2011-03-22,8.5,0.00,0.0,5.3
2011-03-23,12.4,0.00,0.0,5.2
2011-03-24,13.1,0.00,0.0,4.5
2011-03-25,12.3,1.10,5.0,5.2
2011-03-26,10.8,0.20,2.0,5.2
2011-03-27,9.3,2.70,10.0,5.5
2011-03-28,10.6,1.60,4.0,4.0
2011-03-29,9.5,1.10,6.0,4.8
2011-03-30,8.9,0.30,2.0,4.9
2011-03-31,10.6,0.00,0.0,5.4
2011-04-01,14.9,0.00,0.0,7.1
2011-04-02,14.7,0.00,0.0,5.1
2011-04-03,15.1,0.00,0.0,5.0
2011-04-04,12.4,3.10,6.0,9.1
2011-04-05,13.8,0.00,0.0,7.9
2011-04-06,17.0,0.00,0.0,6.4
2011-04-07,19.6,0.00,0.0,6.8
2011-04-08,17.8,0.00,0.0,8.3
2011-04-09,16.1,0.00,0.0,8.1
2011-04-10,16.9,0.00,0.0,7.1
2011-04-11,16.9,0.00,0.0,5.6
2011-04-12,13.1,1.50,4.0,10.9
2011-04-13,8.4,0.00,0.0,10.5
2011-04-14,9.0,0.70,5.0,5.2
2011-04-15,9.2,1.30,6.0,3.5
2011-04-16,10.5,0.60,4.0,5.0
2011-04-17,11.9,1.30,5.0,5.5
2011-04-18,12.5,0.00,0.0,5.5
2011-04-19,13.6,0.00,0.0,4.9
2011-04-20,14.5,0.00,0.0,5.2
2011-04-21,14.7,0.00,0.0,5.2
2011-04-22,14.2,0.40,2.0,6.1
2011-04-23,13.4,3.20,9.0,5.4
2011-04-24,14.9,3.50,5.0,5.0
2011-04-25,15.3,3.00,6.0,5.0
2011-04-26,15.3,1.00,5.0,4.2
2011-04-27,14.0,1.30,6.0,4.3
2011-04-28,12.1,5.10,12.0,5.4
2011-04-29,11.9,3.90,8.0,5.8
2011-04-30,12.5,3.40,9.0,4.0
2011-05-01,14.5,1.80,5.0,4.7
2011-05-02,14.0,3.30,9.0,7.5
2011-05-03,15.5,1.40,4.0,6.1
2011-05-04,14.6,0.00,0.0,7.9
2011-05-05,13.9,0.00,0.0,6.4
2011-05-06,14.6,0.00,0.0,7.0
2011-05-07,16.8,0.00,0.0,6.0
2011-05-08,20.2,0.00,0.0,8.3
2011-05-09,16.3,0.10,1.0,5.6
2011-05-10,18.7,0.00,0.0,4.2
2011-05-11,20.4,0.50,3.0,4.1
2011-05-12,18.9,5.50,11.0,5.9
2011-05-13,17.9,0.90,5.0,6.5
2011-05-14,17.4,10.30,19.0,6.6
2011-05-15,13.4,9.00,11.0,9.8
2011-05-16,13.5,0.00,0.0,8.3
2011-05-17,15.9,0.40,2.0,5.4
2011-05-18,16.0,5.20,9.0,5.2
2011-05-19,17.4,0.40,3.0,6.2
2011-05-20,18.7,0.70,2.0,6.7
2011-05-21,18.9,3.10,5.0,5.8
2011-05-22,18.7,3.30,4.0,5.2
2011-05-23,19.8,1.20,5.0,4.3
2011-05-24,22.2,0.20,1.0,4.7
2011-05-25,21.1,2.00,5.0,5.8
2011-05-26,20.7,6.30,11.0,6.3
2011-05-27,16.5,34.40,20.0,7.6
2011-05-28,16.3,0.40,2.0,7.2
2011-05-29,18.8,0.00,0.0,5.9
2011-05-30,20.2,0.00,0.0,7.1
2011-05-31,18.9,8.50,13.0,7.0
2011-06-01,18.0,9.20,14.0,5.7
2011-06-02,19.0,6.90,7.0,4.8
2011-06-03,18.9,8.70,9.0,4.8
2011-06-04,18.3,5.90,9.0,5.2
2011-06-05,18.4,4.40,8.0,5.8
2011-06-06,17.5,11.90,16.0,5.6
2011-06-07,15.5,11.80,11.0,5.0
2011-06-08,16.8,10.50,21.0,5.4
2011-06-09,16.6,7.50,17.0,4.7
2011-06-10,17.1,5.50,11.0,5.3
2011-06-11,17.1,7.90,13.0,4.3
2011-06-12,18.1,1.10,5.0,5.0
2011-06-13,18.2,10.00,16.0,5.2
2011-06-14,19.6,0.60,4.0,6.0
2011-06-15,20.2,1.40,6.0,5.9
2011-06-16,20.7,3.80,11.0,5.8
2011-06-17,19.9,7.20,17.0,7.0
2011-06-18,18.3,33.70,23.0,7.7
2011-06-19,17.7,0.00,0.0,8.2
2011-06-20,19.3,0.00,0.0,6.8
2011-06-21,21.4,0.30,1.0,6.1
2011-06-22,21.1,11.70,14.0,6.6
2011-06-23,19.6,15.00,16.0,5.1
2011-06-24,19.9,0.00,0.0,6.9
2011-06-25,20.5,0.00,0.0,8.2
2011-06-26,25.1,0.00,0.0,6.1
2011-06-27,25.1,0.00,0.0,5.6
2011-06-28,26.6,0.00,0.0,5.2
2011-06-29,25.9,0.60,3.0,5.2
2011-06-30,22.6,6.40,9.0,8.0
2011-07-01,19.4,0.00,0.0,9.4
2011-07-02,17.5,0.50,2.0,7.2
2011-07-03,20.7,0.00,0.0,6.1
2011-07-04,21.9,0.40,1.0,6.1
2011-07-05,23.4,0.00,0.0,5.6
2011-07-06,22.8,0.30,3.0,6.9
2011-07-07,21.6,7.70,15.0,6.8
2011-07-08,21.5,2.90,5.0,7.6
2011-07-09,22.9,0.10,1.0,7.3
2011-07-10,23.2,2.70,7.0,7.2
2011-07-11,24.2,0.80,4.0,6.9
2011-07-12,23.8,1.10,7.0,6.8
2011-07-13,22.1,22.10,16.0,6.0
2011-07-14,21.7,8.90,11.0,5.1
2011-07-15,20.3,3.10,9.0,4.9
2011-07-16,19.3,2.80,8.0,6.2
2011-07-17,19.1,11.20,13.0,6.8
2011-07-18,18.3,23.30,21.0,4.4
2011-07-19,17.2,16.30,17.0,7.2
2011-07-20,17.2,2.40,8.0,8.3
2011-07-21,17.7,4.70,5.0,7.2
2011-07-22,18.6,0.00,0.0,6.8
2011-07-23,17.9,8.70,15.0,5.5
2011-07-24,17.5,1.10,5.0,8.3
2011-07-25,16.3,2.50,6.0,6.3
2011-07-26,17.2,4.90,11.0,4.8
2011-07-27,17.5,3.30,10.0,6.3
2011-07-28,18.4,6.90,6.0,5.7
2011-07-29,19.8,0.20,2.0,4.8
2011-07-30,20.8,0.00,0.0,7.0
2011-07-31,20.6,1.30,3.0,5.2
2011-08-01,20.4,2.10,7.0,6.3
2011-08-02,22.6,0.00,0.0,5.4
2011-08-03,22.1,8.30,7.0,7.2
2011-08-04,22.3,0.20,2.0,5.6
2011-08-05,21.6,4.60,8.0,4.9
2011-08-06,21.3,2.20,12.0,7.1
2011-08-07,21.1,19.00,22.0,5.9
2011-08-08,20.5,6.40,16.0,8.5
2011-08-09,17.3,0.60,2.0,7.7
2011-08-10,19.2,0.00,0.0,6.8
2011-08-11,20.4,0.00,0.0,5.4
2011-08-12,21.6,1.60,8.0,5.9
2011-08-13,21.5,1.80,8.0,5.4
2011-08-14,21.8,1.30,7.0,7.0
2011-08-15,22.6,4.90,7.0,5.5
2011-08-16,22.1,0.00,0.0,5.8
2011-08-17,23.3,2.00,10.0,5.4
2011-08-18,23.7,0.00,0.0,4.9
2011-08-19,24.9,0.70,3.0,5.9
2011-08-20,25.0,0.00,0.0,6.1
2011-08-21,26.7,0.00,0.0,5.4
2011-08-22,26.9,0.00,0.0,6.3
2011-08-23,26.2,0.10,1.0,5.4
