latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
45.199997,9.900009,50.0,3600,Europe/Berlin,CET

time,temperature_2m_mean (°C),precipitation_sum (mm),precipitation_hours (h),windspeed_10m_max (km/h)
2019-09-06,16.8,24.10,20.0,10.5
2019-09-07,18.8,0.20,1.0,9.1
2019-09-08,16.3,54.70,22.0,14.5
2019-09-09,16.9,0.00,0.0,10.1
2019-09-10,17.7,0.20,1.0,14.3
2019-09-11,19.9,0.00,0.0,7.6
2019-09-12,21.3,0.00,0.0,5.9
2019-09-13,21.5,0.00,0.0,8.1
2019-09-14,22.1,0.00,0.0,8.9
2019-09-15,22.4,0.00,0.0,5.5
2019-09-16,23.5,0.00,0.0,6.4
2019-09-17,23.1,0.00,0.0,6.6
2019-09-18,20.4,13.30,12.0,18.0
2019-09-19,17.7,1.20,6.0,16.2
2019-09-20,17.4,0.00,0.0,17.6
2019-09-21,16.2,0.70,2.0,8.2
2019-09-22,15.3,8.80,16.0,7.2
2019-09-23,16.0,13.30,14.0,9.7
2019-09-24,18.2,0.00,0.0,9.2
2019-09-25,17.8,0.10,1.0,7.6
2019-09-26,18.4,0.00,0.0,8.6
2019-09-27,19.2,0.10,1.0,7.7
2019-09-28,20.3,0.30,3.0,5.5
2019-09-29,20.1,0.00,0.0,7.2
2019-09-30,20.6,0.00,0.0,10.8
2019-10-01,20.1,0.00,0.0,5.8
2019-10-02,19.2,3.00,8.0,9.7
2019-10-03,15.3,2.20,4.0,11.2
2019-10-04,14.0,0.00,0.0,12.4
2019-10-05,15.5,0.00,0.0,7.4
2019-10-06,15.2,1.00,4.0,17.6
2019-10-07,15.0,16.90,9.0,13.1
2019-10-08,14.5,0.00,0.0,10.7
2019-10-09,14.5,4.00,6.0,9.4
2019-10-10,14.3,0.00,0.0,8.7
2019-10-11,15.0,0.00,0.0,6.8
2019-10-12,14.8,0.00,0.0,5.9
2019-10-13,16.0,0.00,0.0,7.0
2019-10-14,16.7,0.20,1.0,5.8
2019-10-15,17.1,12.30,16.0,22.7
2019-10-16,16.1,0.20,2.0,10.4
2019-10-17,15.2,0.00,0.0,5.8
2019-10-18,16.5,0.00,0.0,6.0
2019-10-19,16.5,2.30,8.0,13.9
2019-10-20,17.5,0.40,3.0,18.6
2019-10-21,19.2,3.80,4.0,18.8
2019-10-22,18.6,0.00,0.0,12.6
2019-10-23,17.5,0.00,0.0,8.4
2019-10-24,16.0,23.30,17.0,16.2
2019-10-25,16.8,0.80,2.0,8.4
2019-10-26,15.4,0.00,0.0,8.0
2019-10-27,15.6,0.00,0.0,8.6
2019-10-28,15.3,0.20,1.0,5.8
2019-10-29,15.3,3.60,7.0,7.2
2019-10-30,12.9,0.30,3.0,14.7
2019-10-31,11.2,0.30,3.0,12.6
2019-11-01,11.7,0.00,0.0,9.0
2019-11-02,9.9,7.00,16.0,7.9
2019-11-03,11.5,24.60,18.0,18.9
2019-11-04,12.0,0.30,1.0,12.4
2019-11-05,12.8,14.60,18.0,10.0
2019-11-06,9.7,12.50,14.0,7.3
2019-11-07,9.2,4.70,4.0,17.4
2019-11-08,10.6,12.20,22.0,21.0
2019-11-09,9.3,0.30,1.0,11.0
2019-11-10,8.6,0.00,0.0,6.5
2019-11-11,7.8,8.20,15.0,6.6
2019-11-12,8.4,11.10,24.0,14.0
2019-11-13,8.4,2.30,6.0,17.3
2019-11-14,7.4,2.50,3.0,27.0
2019-11-15,9.0,21.40,18.0,34.9
2019-11-16,8.3,2.30,6.0,11.6
2019-11-17,6.6,28.70,18.0,15.0
2019-11-18,7.0,11.00,12.0,11.6
2019-11-19,9.0,30.00,23.0,11.6
2019-11-20,9.8,1.60,6.0,11.2
2019-11-21,9.4,2.50,8.0,10.1
2019-11-22,9.8,2.60,15.0,16.3
2019-11-23,11.2,20.10,24.0,28.4
2019-11-24,12.7,20.30,24.0,25.9
2019-11-25,12.9,2.80,8.0,9.0
2019-11-26,10.4,0.00,0.0,8.3
2019-11-27,10.2,11.40,11.0,17.5
2019-11-28,9.6,0.00,0.0,8.7
2019-11-29,7.1,0.00,0.0,9.8
2019-11-30,6.9,0.00,0.0,11.2
2019-12-01,8.3,7.20,13.0,12.2
2019-12-02,8.4,4.30,6.0,12.1
2019-12-03,7.7,0.00,0.0,15.5
2019-12-04,4.4,0.00,0.0,9.9
2019-12-05,3.8,0.00,0.0,5.4
2019-12-06,4.5,0.00,0.0,5.8
2019-12-07,5.2,0.00,0.0,8.6
2019-12-08,5.6,0.00,0.0,5.7
2019-12-09,7.4,0.00,0.0,10.1
2019-12-10,5.8,0.00,0.0,10.7
2019-12-11,3.5,0.00,0.0,7.4
2019-12-12,2.7,3.30,9.0,7.7
2019-12-13,1.1,3.80,7.0,23.4
2019-12-14,3.5,0.00,0.0,13.9
2019-12-15,4.1,0.00,0.0,8.7
2019-12-16,6.8,0.20,2.0,6.3
2019-12-17,9.6,0.30,1.0,16.9
2019-12-18,10.3,1.00,8.0,9.1
2019-12-19,9.5,0.40,3.0,9.2
2019-12-20,9.4,13.80,15.0,25.3
2019-12-21,9.0,21.40,14.0,18.4
2019-12-22,9.4,17.70,9.0,21.6
2019-12-23,9.6,0.00,0.0,23.1
2019-12-24,7.0,0.00,0.0,17.3
2019-12-25,7.1,0.00,0.0,12.4
2019-12-26,5.6,0.00,0.0,6.0
2019-12-27,4.3,0.00,0.0,7.9
2019-12-28,3.8,0.00,0.0,8.0
2019-12-29,2.6,0.00,0.0,9.6
2019-12-30,1.8,0.00,0.0,8.1
2019-12-31,2.0,0.00,0.0,10.2
2020-01-01,2.7,0.00,0.0,9.1
2020-01-02,1.6,0.00,0.0,8.6
2020-01-03,2.6,0.00,0.0,9.1
2020-01-04,3.4,0.00,0.0,10.9
2020-01-05,4.5,0.00,0.0,10.9
2020-01-06,2.7,0.00,0.0,10.6
2020-01-07,0.5,0.00,0.0,6.6
2020-01-08,1.7,0.00,0.0,8.7
2020-01-09,2.2,0.00,0.0,7.6
2020-01-10,3.8,0.00,0.0,8.1
2020-01-11,3.7,0.00,0.0,8.8
2020-01-12,3.8,0.00,0.0,8.4
2020-01-13,1.3,0.00,0.0,6.3
2020-01-14,3.4,0.00,0.0,4.6
2020-01-15,5.1,0.00,0.0,5.7
2020-01-16,5.5,0.00,0.0,8.0
2020-01-17,4.7,0.60,3.0,7.9
2020-01-18,6.5,14.80,13.0,10.1
2020-01-19,4.4,1.40,6.0,7.7
2020-01-20,3.3,0.00,0.0,10.0
2020-01-21,3.3,0.00,0.0,8.2
2020-01-22,2.5,0.00,0.0,10.0
2020-01-23,2.6,0.00,0.0,8.6
2020-01-24,2.5,0.90,5.0,8.4
2020-01-25,4.1,1.00,5.0,7.0
2020-01-26,5.5,0.00,0.0,7.9
2020-01-27,5.2,0.10,1.0,8.6
2020-01-28,6.9,0.60,4.0,13.0
2020-01-29,5.8,0.00,0.0,14.2
2020-01-30,6.2,0.00,0.0,13.0
2020-01-31,7.6,0.00,0.0,11.1
2020-02-01,8.1,0.00,0.0,8.3
2020-02-02,8.4,0.00,0.0,9.5
2020-02-03,9.3,0.00,0.0,13.2
2020-02-04,8.1,0.00,0.0,30.6
2020-02-05,7.2,0.00,0.0,26.6
2020-02-06,4.2,0.00,0.0,8.4
2020-02-07,3.4,0.00,0.0,10.0
2020-02-08,5.3,0.00,0.0,7.4
2020-02-09,6.2,0.00,0.0,4.6
2020-02-10,7.8,0.10,1.0,12.7
2020-02-11,9.2,0.00,0.0,22.3
2020-02-12,8.3,0.00,0.0,15.8
2020-02-13,6.4,1.70,3.0,8.6
2020-02-14,8.1,0.00,0.0,13.3
2020-02-15,8.1,0.00,0.0,5.2
2020-02-16,7.8,0.00,0.0,6.8
2020-02-17,9.6,0.10,1.0,6.4
2020-02-18,10.4,0.00,0.0,8.3
2020-02-19,8.0,1.30,4.0,16.3
2020-02-20,8.0,0.00,0.0,6.6
2020-02-21,6.9,0.00,0.0,9.1
2020-02-22,8.0,0.00,0.0,7.8
2020-02-23,8.5,0.00,0.0,14.1
2020-02-24,11.3,0.00,0.0,15.3
2020-02-25,9.7,0.00,0.0,6.9
2020-02-26,9.5,0.90,4.0,24.7
2020-02-27,6.8,0.00,0.0,23.0
2020-02-28,8.6,0.00,0.0,20.0
2020-02-29,7.3,0.20,2.0,8.4
2020-03-01,7.2,4.30,12.0,6.0
2020-03-02,6.5,15.50,15.0,30.5
2020-03-03,8.3,13.40,9.0,13.3
2020-03-04,7.2,0.40,2.0,8.8
2020-03-05,6.1,8.10,9.0,14.2
2020-03-06,7.5,7.50,5.0,13.4
2020-03-07,8.5,0.10,1.0,10.5
2020-03-08,8.3,0.00,0.0,6.9
2020-03-09,7.2,0.00,0.0,8.6
2020-03-10,8.0,0.00,0.0,10.4
2020-03-11,10.7,0.00,0.0,8.6
2020-03-12,11.4,0.00,0.0,8.0
2020-03-13,12.2,0.40,2.0,13.2
2020-03-14,10.5,2.50,13.0,16.3
2020-03-15,8.8,0.00,0.0,14.5
2020-03-16,9.0,0.00,0.0,7.6
2020-03-17,10.4,0.00,0.0,5.2
2020-03-18,12.0,0.00,0.0,4.0
2020-03-19,13.5,0.00,0.0,5.4
2020-03-20,12.8,0.50,3.0,8.3
2020-03-21,12.0,0.00,0.0,12.6
2020-03-22,11.2,0.10,1.0,24.4
2020-03-23,6.4,0.00,0.0,25.2
2020-03-24,6.1,0.00,0.0,15.0
2020-03-25,5.9,0.00,0.0,22.7
2020-03-26,3.9,3.40,13.0,10.8
2020-03-27,8.1,0.10,1.0,10.8
2020-03-28,11.5,0.00,0.0,6.7
2020-03-29,12.9,0.10,1.0,10.0
2020-03-30,11.0,2.30,10.0,27.7
2020-03-31,6.7,2.60,4.0,26.1
2020-04-01,6.8,0.00,0.0,9.8
2020-04-02,7.8,0.00,0.0,5.1
2020-04-03,9.7,0.00,0.0,8.7
2020-04-04,11.9,0.00,0.0,7.7
2020-04-05,12.4,0.00,0.0,10.8
2020-04-06,14.0,0.00,0.0,9.2
2020-04-07,14.8,0.00,0.0,11.2
2020-04-08,15.0,0.00,0.0,7.6
2020-04-09,16.1,0.00,0.0,5.8
2020-04-10,17.3,0.00,0.0,4.3
2020-04-11,16.4,0.00,0.0,11.8
2020-04-12,16.3,0.00,0.0,10.5
2020-04-13,16.6,0.00,0.0,12.4
2020-04-14,15.1,0.00,0.0,31.7
2020-04-15,12.5,0.00,0.0,16.7
2020-04-16,14.2,0.00,0.0,8.5
2020-04-17,15.3,0.00,0.0,9.2
2020-04-18,16.6,0.00,0.0,8.0
2020-04-19,17.1,2.30,4.0,7.6
2020-04-20,13.5,14.50,24.0,20.3
2020-04-21,13.3,3.80,7.0,18.1
2020-04-22,15.0,0.00,0.0,18.1
2020-04-23,16.2,0.00,0.0,7.1
2020-04-24,17.2,0.00,0.0,8.7
2020-04-25,16.9,0.10,1.0,16.0
2020-04-26,17.1,0.00,0.0,8.2
2020-04-27,17.2,0.10,1.0,9.3
2020-04-28,16.7,2.70,8.0,11.9
2020-04-29,16.9,2.80,11.0,11.7
2020-04-30,15.9,8.40,8.0,10.1
2020-05-01,16.5,0.20,2.0,6.2
2020-05-02,18.3,0.00,0.0,14.4
2020-05-03,17.7,0.00,0.0,17.9
2020-05-04,18.0,0.00,0.0,11.6
2020-05-05,17.9,0.20,1.0,12.6
2020-05-06,16.6,0.00,0.0,22.8
2020-05-07,18.1,0.00,0.0,9.7
2020-05-08,19.6,0.00,0.0,7.6
2020-05-09,19.7,0.00,0.0,9.4
2020-05-10,20.4,1.80,6.0,10.7
2020-05-11,16.6,22.50,21.0,19.1
2020-05-12,18.0,0.20,2.0,15.9
2020-05-13,16.4,3.20,8.0,16.6
2020-05-14,18.9,6.20,4.0,14.5
2020-05-15,18.6,20.70,13.0,12.2
2020-05-16,18.1,4.40,4.0,17.4
2020-05-17,18.2,5.50,8.0,10.8
2020-05-18,20.2,0.10,1.0,10.5
2020-05-19,19.9,5.20,12.0,10.1
2020-05-20,20.1,2.50,5.0,10.2
2020-05-21,21.1,0.00,0.0,7.7
2020-05-22,21.4,0.00,0.0,9.4
2020-05-23,22.0,0.30,1.0,15.5
2020-05-24,20.2,1.20,3.0,16.2
2020-05-25,20.3,0.00,0.0,9.0
2020-05-26,20.5,0.00,0.0,17.7
2020-05-27,20.3,0.00,0.0,11.3
2020-05-28,20.7,0.40,2.0,14.2
2020-05-29,18.2,1.30,8.0,17.5
2020-05-30,18.8,0.00,0.0,14.5
2020-05-31,18.9,0.30,2.0,15.1
2020-06-01,21.0,0.00,0.0,10.2
2020-06-02,22.6,1.60,4.0,11.5
2020-06-03,21.4,2.90,3.0,14.7
2020-06-04,17.1,40.50,17.0,18.3
2020-06-05,19.3,12.00,5.0,12.9
2020-06-06,20.8,0.00,0.0,11.0
2020-06-07,19.7,17.10,17.0,13.9
2020-06-08,18.1,38.70,24.0,10.0
2020-06-09,18.2,5.70,14.0,8.7
2020-06-10,17.6,3.80,7.0,7.3
2020-06-11,17.4,0.50,4.0,10.5
2020-06-12,19.3,0.10,1.0,6.8
2020-06-13,19.8,6.20,7.0,12.6
2020-06-14,21.5,8.10,9.0,12.9
2020-06-15,20.9,2.10,5.0,10.3
2020-06-16,21.2,1.20,3.0,6.8
2020-06-17,19.3,13.10,17.0,9.1
2020-06-18,20.4,2.60,3.0,10.6
2020-06-19,20.0,0.70,2.0,13.2
2020-06-20,21.7,0.00,0.0,4.2
2020-06-21,22.6,0.00,0.0,8.7
2020-06-22,23.9,0.00,0.0,8.8
2020-06-23,25.6,0.00,0.0,7.9
2020-06-24,24.9,0.00,0.0,15.3
2020-06-25,23.2,0.10,1.0,15.5
2020-06-26,23.6,0.00,0.0,12.0
2020-06-27,25.0,0.30,1.0,7.0
2020-06-28,25.9,0.00,0.0,6.9
2020-06-29,25.5,0.00,0.0,13.5
2020-06-30,26.1,0.00,0.0,11.2
2020-07-01,25.6,5.10,5.0,7.2
2020-07-02,26.3,4.20,5.0,10.2
2020-07-03,22.1,30.80,21.0,12.5
2020-07-04,23.2,0.00,0.0,8.1
2020-07-05,25.1,0.00,0.0,6.8
2020-07-06,26.4,0.00,0.0,7.9
2020-07-07,22.3,1.60,5.0,25.3
2020-07-08,22.1,0.00,0.0,9.1
2020-07-09,24.2,0.00,0.0,7.0
2020-07-10,26.0,0.00,0.0,8.2
2020-07-11,24.7,6.10,8.0,16.7
2020-07-12,22.8,0.20,1.0,15.5
2020-07-13,22.3,0.00,0.0,18.3
2020-07-14,21.7,0.00,0.0,10.7
2020-07-15,22.3,0.50,3.0,6.6
2020-07-16,23.7,0.00,0.0,7.3
2020-07-17,22.9,1.10,4.0,16.0
2020-07-18,22.9,0.00,0.0,16.7
2020-07-19,24.3,0.00,0.0,9.0
2020-07-20,26.0,0.00,0.0,6.2
2020-07-21,26.6,0.20,1.0,7.1
2020-07-22,26.4,6.30,6.0,11.5
2020-07-23,26.0,4.50,5.0,13.7
2020-07-24,22.1,19.80,11.0,13.7
2020-07-25,23.9,0.00,0.0,7.2
2020-07-26,25.2,0.00,0.0,6.5
2020-07-27,26.2,0.00,0.0,6.4
2020-07-28,27.8,0.00,0.0,8.4
2020-07-29,28.3,0.40,1.0,7.0
2020-07-30,28.4,1.80,4.0,10.5
2020-07-31,29.8,0.00,0.0,10.9
2020-08-01,29.5,1.60,3.0,9.3
2020-08-02,26.6,15.90,8.0,16.9
2020-08-03,21.4,56.70,21.0,15.0
2020-08-04,20.9,1.40,4.0,13.4
2020-08-05,22.2,0.00,0.0,6.8
2020-08-06,24.1,0.00,0.0,6.6
2020-08-07,25.7,0.00,0.0,7.2
2020-08-08,26.7,0.00,0.0,4.8
2020-08-09,26.7,0.00,0.0,6.6
2020-08-10,26.7,1.00,1.0,9.8
2020-08-11,27.2,0.90,2.0,7.0
2020-08-12,26.8,0.00,0.0,10.0
2020-08-13,25.7,12.70,5.0,8.4
2020-08-14,25.6,0.10,1.0,9.5
2020-08-15,25.6,0.00,0.0,7.1
2020-08-16,25.3,1.00,3.0,6.5
2020-08-17,23.9,1.40,6.0,7.4
2020-08-18,23.1,11.50,7.0,9.4
2020-08-19,23.9,0.20,1.0,8.1
2020-08-20,25.7,0.00,0.0,6.1
2020-08-21,26.5,0.00,0.0,6.3
2020-08-22,27.5,0.00,0.0,5.9
2020-08-23,24.9,6.70,6.0,13.0
2020-08-24,22.9,3.70,5.0,10.8
2020-08-25,23.3,0.00,0.0,8.5
2020-08-26,25.4,0.00,0.0,9.7
2020-08-27,25.1,0.40,4.0,8.2
2020-08-28,24.4,2.00,4.0,12.2
2020-08-29,22.2,41.20,13.0,19.2
2020-08-30,21.4,20.60,13.0,17.7
2020-08-31,19.2,2.70,6.0,8.6
2020-09-01,20.0,0.00,0.0,9.1
2020-09-02,18.7,4.00,5.0,12.7
2020-09-03,20.2,0.00,0.0,6.8
2020-09-04,21.3,0.00,0.0,7.0
2020-09-05,23.0,0.00,0.0,7.0
2020-09-06,22.8,0.00,0.0,4.3
2020-09-07,20.2,5.10,11.0,12.3
2020-09-08,22.0,0.00,0.0,6.6
2020-09-09,22.2,0.00,0.0,6.4
2020-09-10,22.9,0.00,0.0,8.3
2020-09-11,23.2,0.00,0.0,6.3
2020-09-12,23.8,0.00,0.0,4.1
2020-09-13,24.4,0.00,0.0,7.2
2020-09-14,24.5,0.00,0.0,12.0
2020-09-15,24.4,0.00,0.0,6.7
2020-09-16,23.9,0.00,0.0,7.6
2020-09-17,23.9,0.00,0.0,11.3
2020-09-18,23.4,0.00,0.0,11.9
2020-09-19,21.5,0.00,0.0,12.5
2020-09-20,21.0,0.40,1.0,9.6
2020-09-21,20.8,1.20,4.0,5.8
2020-09-22,19.9,17.00,14.0,7.1
2020-09-23,19.9,9.00,10.0,6.5
2020-09-24,20.4,12.20,10.0,12.0
2020-09-25,16.3,40.70,15.0,20.7
2020-09-26,15.4,0.00,0.0,22.7
2020-09-27,13.4,0.40,1.0,15.9
2020-09-28,13.8,0.00,0.0,12.1
2020-09-29,15.5,0.00,0.0,6.8
2020-09-30,17.2,0.00,0.0,5.5
2020-10-01,16.9,0.00,0.0,9.8
2020-10-02,16.3,21.40,24.0,30.4
2020-10-03,17.2,9.10,11.0,31.4
2020-10-04,15.4,5.70,7.0,15.2
2020-10-05,15.0,2.20,5.0,8.1
2020-10-06,15.2,0.00,0.0,6.1
2020-10-07,16.3,0.00,0.0,12.8
2020-10-08,15.9,0.00,0.0,7.0
2020-10-09,15.7,0.00,0.0,6.1
2020-10-10,15.2,0.00,0.0,8.3
2020-10-11,12.5,25.40,24.0,10.4
2020-10-12,11.8,0.40,2.0,9.0
2020-10-13,11.5,0.00,0.0,7.2
2020-10-14,10.9,2.30,7.0,13.2
2020-10-15,10.3,24.70,24.0,13.2
2020-10-16,11.7,1.00,5.0,8.7
2020-10-17,10.7,0.00,0.0,8.8
2020-10-18,11.5,0.00,0.0,8.0
2020-10-19,12.2,0.00,0.0,5.9
2020-10-20,13.2,0.00,0.0,5.5
2020-10-21,13.1,0.00,0.0,7.2
2020-10-22,13.1,0.00,0.0,7.3
2020-10-23,13.2,6.00,13.0,10.1
2020-10-24,14.1,1.50,7.0,10.1
2020-10-25,13.6,0.00,0.0,7.1
2020-10-26,14.5,21.40,19.0,19.1
2020-10-27,12.7,14.80,10.0,10.4
2020-10-28,11.4,0.00,0.0,8.4
2020-10-29,11.8,0.00,0.0,8.6
2020-10-30,12.8,0.00,0.0,7.2
2020-10-31,11.6,0.00,0.0,8.0
2020-11-01,11.5,0.00,0.0,10.6
2020-11-02,12.5,0.00,0.0,7.2
2020-11-03,13.8,0.00,0.0,4.9
2020-11-04,14.2,0.00,0.0,4.3
2020-11-05,13.8,0.00,0.0,7.1
2020-11-06,12.7,0.00,0.0,7.4
2020-11-07,11.1,0.00,0.0,8.0
2020-11-08,11.3,0.00,0.0,7.6
2020-11-09,12.2,0.00,0.0,7.6
2020-11-10,11.0,0.00,0.0,3.8
2020-11-11,10.4,0.00,0.0,7.6
2020-11-12,10.4,0.00,0.0,7.0
2020-11-13,10.2,0.00,0.0,6.4
2020-11-14,11.2,0.00,0.0,5.8
2020-11-15,10.9,0.00,0.0,5.4
2020-11-16,11.0,4.90,8.0,10.0
2020-11-17,10.2,0.00,0.0,5.2
2020-11-18,9.1,0.00,0.0,8.0
2020-11-19,7.0,0.00,0.0,8.5
2020-11-20,8.4,2.50,8.0,9.4
2020-11-21,6.1,0.00,0.0,9.2
2020-11-22,4.9,0.00,0.0,6.6
2020-11-23,3.2,0.00,0.0,8.1
2020-11-24,4.8,0.10,1.0,8.0
2020-11-25,4.9,0.00,0.0,6.6
2020-11-26,4.2,0.00,0.0,7.3
2020-11-27,4.0,0.00,0.0,4.4
2020-11-28,5.2,0.00,0.0,7.1
2020-11-29,6.7,0.00,0.0,8.2
2020-11-30,4.0,0.00,0.0,8.0
2020-12-01,3.7,0.50,4.0,12.3
2020-12-02,1.8,17.20,23.0,11.6
2020-12-03,1.4,0.00,0.0,9.9
2020-12-04,4.3,25.60,20.0,28.2
2020-12-05,5.3,26.80,24.0,11.8
2020-12-06,5.0,15.80,22.0,10.5
2020-12-07,4.7,5.90,15.0,17.4
2020-12-08,5.3,28.20,24.0,13.8
2020-12-09,5.6,17.30,24.0,10.9
2020-12-10,6.3,1.50,5.0,6.9
2020-12-11,4.1,0.70,5.0,7.4
2020-12-12,5.2,2.60,9.0,9.7
2020-12-13,3.2,0.00,0.0,12.1
2020-12-14,3.8,0.00,0.0,8.3
2020-12-15,4.1,0.00,0.0,8.1
2020-12-16,5.2,2.90,7.0,7.1
2020-12-17,7.4,0.00,0.0,8.6
2020-12-18,6.5,0.00,0.0,5.4
2020-12-19,6.7,0.20,2.0,4.5
2020-12-20,7.2,3.20,12.0,6.7
2020-12-21,7.4,0.40,2.0,6.8
2020-12-22,7.7,0.90,2.0,6.7
2020-12-23,8.0,0.00,0.0,4.7
2020-12-24,8.7,0.50,4.0,6.0
2020-12-25,6.0,17.60,15.0,7.8
2020-12-26,4.5,0.30,1.0,6.9
2020-12-27,1.7,0.00,0.0,9.1
2020-12-28,-0.2,26.20,16.0,24.0
2020-12-29,-1.0,1.30,5.0,10.4
2020-12-30,0.4,0.30,3.0,9.4
2020-12-31,-2.7,0.00,0.0,10.5
2021-01-01,2.0,14.60,20.0,9.7
2021-01-02,4.5,14.70,23.0,20.8
2021-01-03,5.4,6.80,14.0,12.2
2021-01-04,4.5,2.40,16.0,10.0
2021-01-05,2.6,10.20,17.0,11.9
2021-01-06,2.0,3.90,11.0,7.4
2021-01-07,1.3,0.00,0.0,8.3
2021-01-08,0.6,0.00,0.0,7.8
2021-01-09,1.2,0.00,0.0,7.8
2021-01-10,2.0,0.00,0.0,7.7
2021-01-11,-0.5,0.00,0.0,8.0
2021-01-12,-1.2,0.00,0.0,12.1
2021-01-13,3.1,0.00,0.0,15.8
2021-01-14,3.3,0.00,0.0,14.9
2021-01-15,3.5,0.00,0.0,15.8
2021-01-16,1.7,0.00,0.0,8.9
2021-01-17,1.6,0.10,1.0,5.6
2021-01-18,0.5,0.00,0.0,4.1
2021-01-19,0.4,0.00,0.0,4.8
2021-01-20,2.0,1.10,7.0,6.5
2021-01-21,2.4,3.10,15.0,5.8
2021-01-22,5.0,16.50,18.0,21.0
2021-01-23,6.4,8.90,12.0,13.0
2021-01-24,3.4,0.00,0.0,14.6
2021-01-25,2.6,0.60,3.0,13.0
2021-01-26,2.6,0.00,0.0,20.7
2021-01-27,0.9,0.00,0.0,9.7
2021-01-28,1.7,0.00,0.0,11.6
2021-01-29,3.4,0.00,0.0,14.8
2021-01-30,6.5,3.60,5.0,14.7
2021-01-31,6.7,13.20,10.0,11.1
2021-02-01,4.7,0.00,0.0,9.2
2021-02-02,3.9,0.00,0.0,5.6
2021-02-03,4.5,2.00,12.0,8.8
2021-02-04,8.1,0.00,0.0,8.9
2021-02-05,7.9,0.00,0.0,7.9
2021-02-06,7.6,0.10,1.0,12.3
2021-02-07,8.0,14.60,20.0,18.7
2021-02-08,7.7,3.40,7.0,11.2
2021-02-09,7.6,1.70,6.0,10.1
2021-02-10,7.6,19.60,19.0,14.8
2021-02-11,6.2,0.10,1.0,26.4
2021-02-12,2.7,0.50,3.0,22.3
2021-02-13,0.1,0.30,2.0,22.2
2021-02-14,0.1,0.00,0.0,9.3
2021-02-15,1.4,0.00,0.0,8.7
2021-02-16,3.5,0.00,0.0,10.4
2021-02-17,7.5,0.00,0.0,10.9
2021-02-18,6.9,0.00,0.0,8.2
2021-02-19,9.4,0.00,0.0,4.3
2021-02-20,10.2,0.00,0.0,7.2
2021-02-21,9.4,0.00,0.0,8.6
2021-02-22,8.2,0.00,0.0,8.8
2021-02-23,9.3,0.00,0.0,9.5
2021-02-24,9.7,0.00,0.0,7.9
2021-02-25,10.0,0.00,0.0,8.0
2021-02-26,10.5,0.00,0.0,7.3
2021-02-27,10.3,0.00,0.0,19.1
2021-02-28,8.8,0.00,0.0,14.0
2021-03-01,8.3,0.00,0.0,4.0
2021-03-02,8.9,0.00,0.0,5.4
2021-03-03,9.6,0.00,0.0,6.5
2021-03-04,8.6,0.00,0.0,10.3
2021-03-05,10.0,0.20,1.0,9.4
2021-03-06,7.6,3.30,7.0,23.5
2021-03-07,6.2,0.00,0.0,7.3
2021-03-08,6.1,0.00,0.0,9.4
2021-03-09,7.1,0.00,0.0,9.8
2021-03-10,8.3,0.00,0.0,8.0
2021-03-11,8.7,0.00,0.0,6.9
2021-03-12,10.3,2.60,5.0,7.3
2021-03-13,10.3,0.00,0.0,7.2
2021-03-14,9.2,0.10,1.0,25.9
2021-03-15,8.4,0.00,0.0,18.6
2021-03-16,9.6,0.00,0.0,20.3
2021-03-17,7.9,0.00,0.0,10.0
2021-03-18,5.7,1.40,3.0,13.4
2021-03-19,4.8,0.00,0.0,13.7
2021-03-20,5.6,0.10,1.0,10.8
2021-03-21,5.3,0.00,0.0,9.0
2021-03-22,7.2,0.00,0.0,9.0
2021-03-23,8.2,0.00,0.0,11.2
2021-03-24,10.7,0.00,0.0,5.9
2021-03-25,11.5,0.00,0.0,7.9
2021-03-26,12.2,0.00,0.0,5.6
2021-03-27,12.1,0.40,2.0,7.2
2021-03-28,12.9,0.00,0.0,7.0
2021-03-29,14.4,0.00,0.0,7.1
2021-03-30,15.9,0.00,0.0,8.8
2021-03-31,17.3,0.00,0.0,7.0
2021-04-01,17.3,0.00,0.0,9.2
2021-04-02,16.7,0.00,0.0,11.6
2021-04-03,13.0,1.80,5.0,26.0
2021-04-04,11.7,0.00,0.0,14.4
2021-04-05,11.1,0.00,0.0,8.3
2021-04-06,8.1,6.50,12.0,26.7
2021-04-07,6.1,0.00,0.0,18.7
2021-04-08,8.6,0.00,0.0,11.3
2021-04-09,10.6,0.00,0.0,8.1
2021-04-10,10.5,2.40,3.0,8.5
2021-04-11,10.1,21.70,15.0,15.9
2021-04-12,10.0,20.80,20.0,12.3
2021-04-13,8.9,5.40,12.0,14.1
2021-04-14,8.6,0.00,0.0,8.7
2021-04-15,7.9,2.40,8.0,18.3
2021-04-16,8.3,0.00,0.0,15.4
2021-04-17,9.7,0.00,0.0,12.5
2021-04-18,10.5,0.00,0.0,7.9
2021-04-19,11.5,0.00,0.0,5.1
2021-04-20,12.3,0.00,0.0,11.3
2021-04-21,12.2,0.40,3.0,8.0
2021-04-22,13.0,0.00,0.0,7.7
2021-04-23,13.5,0.00,0.0,10.6
2021-04-24,15.0,0.00,0.0,7.4
2021-04-25,17.1,0.00,0.0,7.5
2021-04-26,13.8,2.30,8.0,14.1
2021-04-27,12.4,4.40,11.0,11.9
2021-04-28,13.8,0.20,1.0,9.8
2021-04-29,14.4,3.30,10.0,9.0
2021-04-30,15.7,3.40,12.0,7.9
