"Età","Sesso","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"23","Femmine","398","342","336","353","314","299","320","291","263","317","346","292","339","316","336","334","336","328"
"23","Totale","762","700","681","621","628","567","558","590","576","602","671","615","702","661","695","647","746","695"
"24","Maschi","396","367","370","339","275","312","289","259","315","329","321","339","346","395","385","383","346","430"
"24","Femmine","467","413","358","336","369","324","338","345","320","283","340","367","309","364","318","361","365","355"
"24","Totale","863","780","728","675","644","636","627","604","635","612","661","706","655","759","703","744","711","785"
"25","Maschi","425","401","381","385","348","292","334","293","287","346","362","342","374","371","435","399","410","373"
"25","Femmine","463","491","429","357","351","374","328","375","381","352","303","369","400","342","379","337","372","386"
"25","Totale","888","892","810","742","699","666","662","668","668","698","665","711","774","713","814","736","782","759"
"26","Maschi","462","432","429","387","388","346","290","362","332","314","376","394","369","415","400","470","434","431"
"26","Femmine","503","477","501","422","362","361","377","346","421","408","366","334","383","416","388","395","372","403"
"26","Totale","965","909","930","809","750","707","667","708","753","722","742","728","752","831","788","865","806","834"
"27","Maschi","547","467","455","429","385","401","361","296","398","350","349","403","419","401","430","436","487","449"
"27","Femmine","497","524","489","500","409","367","371","376","385","421","435","384","350","403","432","421","423","381"
"27","Totale","1044","991","944","929","794","768","732","672","783","771","784","787","769","804","862","857","910","830"
"28","Maschi","514","555","482","467","426","391","393","387","344","422","372","378","430","458","437","464","452","508"
"28","Femmine","592","529","547","488","499","415","363","395","405","413","428","450","399","381","414","445","450","439"
"28","Totale","1106","1084","1029","955","925","806","756","782","749","835","800","828","829","839","851","909","902","947"
"29","Maschi","542","518","564","455","459","427","388","405","409","372","449","379","404","448","464","452","506","487"
"29","Femmine","538","608","547","532","508","488","406","381","418","414","417","449","461","410","385","449","471","459"
"29","Totale","1080","1126","1111","987","967","915","794","786","827","786","866","828","865","858","849","901","977","946"
"30","Maschi","566","552","531","556","458","450","407","383","424","423","389","451","391","424","477","455","481","527"
"30","Femmine","558","547","629","548","539","477","486","411","397","430","416","417","456","483","432","420","465","467"
"30","Totale","1124","1099","1160","1104","997","927","893","794","821","853","805","868","847","907","909","875","946","994"
"31","Maschi","567","556","550","525","536","448","414","425","401","428","410","396","478","413","436","481","477","482"
"31","Femmine","516","548","557","626","535","536","475","478","409","414","399","407","425","465","484","431","418","456"
"31","Totale","1083","1104","1107","1151","1071","984","889","903","810","842","809","803","903","878","920","912","895","938"
"32","Maschi","579","572","566","537","512","509","441","429","437","401","424","421","408","497","424","442","497","491"
"32","Femmine","576","523","551","548","598","523","520","480","495","421","457","404","408","447","457","475","433","429"
"32","Totale","1155","1095","1117","1085","1110","1032","961","909","932","822","881","825","816","944","881","917","930","920"
"33","Maschi","557","581","590","551","533","519","498","441","446","439","420","424","420","421","494","430","435","501"
"33","Femmine","572","598","526","550","532","595","521","518","488","498","421","454","416","421","444","478","471","449"
"33","Totale","1129","1179","1116","1101","1065","1114","1019","959","934","937","841","878","836","842","938","908","906","950"
"34","Maschi","612","558","585","569","536","508","494","504","447","463","440","429","442","426","438","494","425","455"
"34","Femmine","617","572","609","541","539","514","569","520","540","484","485","409","457","414","419","447","490","458"
"34","Totale","1229","1130","1194","1110","1075","1022","1063","1024","987","947","925","838","899","840","857","941","915","913"
"35","Maschi","596","606","564","582","561","510","483","484","494","435","443","456","433","461","428","437","490","440"
"35","Femmine","618","621","581","604","519","533","501","563","535","536","482","474","408","460","417","412","437","495"
"35","Totale","1214","1227","1145","1186","1080","1043","984","1047","1029","971","925","930","841","921","845","849","927","935"
"36","Maschi","645","596","613","573","556","543","501","488","503","498","418","460","470","456","464","434","425","494"
"36","Femmine","570","611","624","565","608","504","526","494","563","537","527","469","460","414","468","437","406","437"
"36","Totale","1215","1207","1237","1138","1164","1047","1027","982","1066","1035","945","929","930","870","932","871","831","931"
"37","Maschi","572","648","590","603","556","533","527","501","499","496","505","428","469","483","469","472","426","441"
"37","Femmine","558","569","611","620","536","591","492","514","501","555","525","546","482","457","431","464","439","412"
"37","Totale","1130","1217","1201","1223","1092","1124","1019","1015","1000","1051","1030","974","951","940","900","936","865","853"
"38","Maschi","556","585","637","584","574","537","516","523","504","479","484","507","439","476","486","471","472","424"
"38","Femmine","571","556","575","614","629","522","588","502","521","488","549","529","551","496","466","450","458","450"
"38","Totale","1127","1141","1212","1198","1203","1059","1104","1025","1025","967","1033","1036","990","972","952","921","930","874"
"39","Maschi","542","542","572","617","567","562","534","502","529","500","478","493","519","442","480","485","461","477"
"39","Femmine","527","572","564","569","601","605","514","585","517","526","495","564","526","568","508","467","444","467"
