"Età","Sesso","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"23","Femmine","52","52","46","50","40","54","43","41","36","48","32","34","51","33","41","45","39","29"
"23","Totale","98","97","100","99","98","98","84","95","83","109","91","82","96","80","85","87","93","68"
"24","Maschi","54","44","45","53","55","56","48","41","55","47","62","61","49","42","50","45","39","51"
"24","Femmine","47","47","48","45","51","42","56","43","43","38","46","37","35","50","32","38","46","40"
"24","Totale","101","91","93","98","106","98","104","84","98","85","108","98","84","92","82","83","85","91"
"25","Maschi","65","54","41","45","53","54","58","49","43","55","53","61","63","50","42","48","45","40"
"25","Femmine","45","43","48","51","39","47","44","55","39","42","40","48","36","41","49","34","37","48"
"25","Totale","110","97","89","96","92","101","102","104","82","97","93","109","99","91","91","82","82","88"
"26","Maschi","59","66","55","46","46","55","52","64","45","46","51","51","58","56","46","43","47","44"
"26","Femmine","48","51","44","49","48","42","44","47","54","46","44","43","47","33","42","45","35","40"
"26","Totale","107","117","99","95","94","97","96","111","99","92","95","94","105","89","88","88","82","84"
"27","Maschi","63","61","62","50","47","51","62","52","62","46","44","51","55","57","53","44","42","44"
"27","Femmine","65","48","51","47","54","44","42","40","40","52","44","47","43","52","37","42","48","32"
"27","Totale","128","109","113","97","101","95","104","92","102","98","88","98","98","109","90","86","90","76"
"28","Maschi","64","62","59","57","46","45","47","65","52","66","47","43","50","47","54","53","43","44"
"28","Femmine","51","66","47","46","50","50","45","47","46","42","48","49","43","41","50","38","45","45"
"28","Totale","115","128","106","103","96","95","92","112","98","108","95","92","93","88","104","91","88","89"
"29","Maschi","71","59","57","55","55","39","52","53","64","47","63","46","39","49","51","47","45","41"
"29","Femmine","56","54","71","44","46","48","46","48","45","46","43","51","47","39","42","44","40","47"
"29","Totale","127","113","128","99","101","87","98","101","109","93","106","97","86","88","93","91","85","88"
"30","Maschi","87","64","57","59","59","57","42","56","52","63","51","59","48","40","47","53","44","46"
"30","Femmine","63","52","59","62","45","52","49","46","47","43","45","39","52","45","47","40","47","34"
"30","Totale","150","116","116","121","104","109","91","102","99","106","96","98","100","85","94","93","91","80"
"31","Maschi","72","79","61","55","65","66","60","45","59","48","60","51","60","38","41","50","55","42"
"31","Femmine","80","59","55","62","56","45","53","48","49","45","48","44","38","49","43","47","38","43"
"31","Totale","152","138","116","117","121","111","113","93","108","93","108","95","98","87","84","97","93","85"
"32","Maschi","63","75","79","58","51","66","67","53","43","58","46","55","54","64","40","37","54","55"
"32","Femmine","67","78","58","52","58","57","50","54","46","47","43","46","47","38","47","43","42","37"
"32","Totale","130","153","137","110","109","123","117","107","89","105","89","101","101","102","87","80","96","92"
"33","Maschi","75","64","79","81","64","46","67","72","54","44","61","48","53","55","64","37","39","54"
"33","Femmine","50","67","79","53","56","57","56","56","50","48","47","44","49","46","39","46","40","41"
"33","Totale","125","131","158","134","120","103","123","128","104","92","108","92","102","101","103","83","79","95"
"34","Maschi","69","79","60","76","80","68","43","70","71","57","45","62","48","57","55","61","42","35"
"34","Femmine","68","50","67","77","56","50","61","60","58","55","46","43","41","47","45","42","53","42"
"34","Totale","137","129","127","153","136","118","104","130","129","112","91","105","89","104","100","103","95","77"
"35","Maschi","69","73","76","64","73","75","74","50","70","67","59","43","67","42","58","50","61","42"
"35","Femmine","65","70","50","66","73","57","49","66","58","54","52","44","44","41","49","47","44","54"
"35","Totale","134","143","126","130","146","132","123","116","128","121","111","87","111","83","107","97","105","96"
"36","Maschi","87","64","80","74","64","68","79","76","52","69","66","65","43","62","44","57","49","57"
"36","Femmine","65","63","66","50","64","75","57","55","65","60","55","53","42","50","41","53","44","42"
"36","Totale","152","127","146","124","128","143","136","131","117","129","121","118","85","112","85","110","93","99"
"37","Maschi","67","84","65","78","71","62","63","81","73","57","70","67","65","44","56","44","55","51"
"37","Femmine","62","61","61","66","52","64","79","55","55","69","61","54","53","42","49","41","51","43"
"37","Totale","129","145","126","144","123","126","142","136","128","126","131","121","118","86","105","85","106","94"
"38","Maschi","73","73","87","63","76","69","60","66","82","72","58","67","66","65","43","54","42","57"
"38","Femmine","62","64","63","60","68","54","66","79","56","54","69","65","57","54","44","44","44","50"
"38","Totale","135","137","150","123","144","123","126","145","138","126","127","132","123","119","87","98","86","107"
"39","Maschi","70","75","74","82","65","77","75","60","66","81","75","57","69","64","66","49","57","44"
"39","Femmine","71","64","62","61","56","70","52","66","80","59","55","71","66","56","54","47","45","42"
"39","Totale","141","139","136","143","121","147","127","126","146","140","130","128","135","120","120","96","102","86"
"40","Maschi","69","67","76","73","81","62","78","79","61","65","85","76","57","65","61","70","48","52"
"40","Femmine","49","72","67","63","60","57","72","55","66","78","61","55","72","61","55","53","50","48"
"40","Totale","118","139","143","136","141","119","150","134","127","143","146","131","129","126","116","123","98","100"
"41","Maschi","57","72","71","73","66","83","62","83","76","62","70","84","73","56","67","56","69","50"
"41","Femmine","86","45","74","64","66","61","59","71","56","69","76","62","58","72","61","53","55","54"
"41","Totale","143","117","145","137","132","144","121","154","132","131","146","146","131","128","128","109","124","104"
"42","Maschi","61","60","72","66","72","64","81","66","81","72","65","71","87","73","54","66","59","67"
"42","Femmine","59","86","46","73","64","66","62","59","70","51","70","78","64","56","72","63","55","52"
"42","Totale","120","146","118","139","136","130","143","125","151","123","135","149","151","129","126","129","114","119"
"43","Maschi","65","56","60","71","66","74","67","78","67","82","67","64","75","89","75","55","64","56"
"43","Femmine","58","59","87","45","73","67","64","64","57","71","52","69","76","66","57","73","64","51"
"43","Totale","123","115","147","116","139","141","131","142","124","153","119","133","151","155","132","128","128","107"
"44","Maschi","84","65","58","56","70","64","73","66","77","65","83","74","65","82","89","77","56","66"
"44","Femmine","58","55","57","85","43","73","66","65","66","53","71","53","73","76","65","58","76","60"
"44","Totale","142","120","115","141","113","137","139","131","143","118","154","127","138","158","154","135","132","126"
"45","Maschi","84","83","67","59","56","72","62","77","72","78","63","84","73","64","82","88","76","62"
"45","Femmine","52","57","53","57","86","43","71","67","67","67","51","70","52","74","77","67","58","73"
"45","Totale","136","140","120","116","142","115","133","144","139","145","114","154","125","138","159","155","134","135"
"46","Maschi","45","82","81","64","57","56","71","65","76","70","80","65","85","76","67","80","85","78"
"46","Femmine","57","53","58","54","56","86","46","70","65","67","66","50","72","49","75","76","66","60"
"46","Totale","102","135","139","118","113","142","117","135","141","137","146","115","157","125","142","156","151","138"
"47","Maschi","58","45","85","81","64","55","55","76","63","77","71","78","67","83","76","63","81","83"
"47","Femmine","59","57","54","57","55","56","88","45","69","69","64","69","48","73","48","76","79","64"
"47","Totale","117","102","139","138","119","111","143","121","132","146","135","147","115","156","124","139","160","147"
"48","Maschi","52","58","46","83","80","62","55","56","74","63","76","74","76","65","84","76","62","79"
"48","Femmine","48","59","59","53","55","59","57","86","43","70","68","63","67","50","75","47","74","81"
"48","Totale","100","117","105","136","135","121","112","142","117","133","144","137","143","115","159","123","136","160"
"49","Maschi","55","46","61","48","84","82","59","57","56","73","64","78","72","76","65","84","78","60"
"49","Femmine","52","46","63","59","53","58","61","59","85","44","70","69","62","69","49","76","46","78"
"49","Totale","107","92","124","107","137","140","120","116","141","117","134","147","134","145","114","160","124","138"
