"Età","Sesso","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"89","Maschi","2","1","1","0","1","2","0","1","1","0","2","1","0","3","4","2","1","4"
"89","Femmine","2","2","5","0","2","1","0","1","5","3","4","4","9","3","4","2","2","4"
"89","Totale","4","3","6","0","3","3","0","2","6","3","6","5","9","6","8","4","3","8"
"90","Maschi","1","2","1","1","0","0","2","0","1","1","0","2","1","0","1","3","2","1"
"90","Femmine","1","2","0","5","1","2","1","0","1","5","3","4","4","4","3","1","4","0"
"90","Totale","2","4","1","6","1","2","3","0","2","6","3","6","5","4","4","4","6","1"
"91","Maschi","1","1","2","0","1","0","0","2","0","1","1","0","2","1","0","1","0","2"
"91","Femmine","2","1","2","0","5","1","1","1","0","1","4","4","4","4","3","3","1","3"
"91","Totale","3","2","4","0","6","1","1","3","0","2","5","4","6","5","3","4","1","5"
"92","Maschi","0","1","1","2","1","1","0","0","1","0","1","2","0","2","1","0","1","0"
"92","Femmine","1","2","1","0","0","4","1","0","1","0","1","3","2","4","2","3","3","2"
"92","Totale","1","3","2","2","1","5","1","0","2","0","2","5","2","6","3","3","4","2"
"93","Maschi","0","0","1","0","2","1","1","0","0","0","0","1","2","0","2","0","0","1"
"93","Femmine","5","1","2","1","0","0","4","1","0","1","0","1","3","2","4","3","3","3"
"93","Totale","5","1","3","1","2","1","5","1","0","1","0","2","5","2","6","3","3","4"
"94","Maschi","0","0","0","1","0","2","1","0","0","0","0","0","0","2","0","1","0","0"
"94","Femmine","0","2","1","2","1","0","0","4","0","0","2","0","1","3","2","3","2","3"
"94","Totale","0","2","1","3","1","2","1","4","0","0","2","0","1","5","2","4","2","3"
"95","Maschi","0","0","0","0","1","0","1","1","0","0","0","0","0","0","2","0","2","0"
"95","Femmine","2","0","1","0","2","1","0","0","4","0","0","0","0","1","0","2","2","1"
"95","Totale","2","0","1","0","3","1","1","1","4","0","0","0","0","1","2","2","4","1"
"96","Maschi","1","0","0","0","0","1","0","1","1","0","0","0","0","0","0","2","0","2"
"96","Femmine","0","2","0","1","0","2","2","0","1","4","0","0","0","0","1","0","0","2"
"96","Totale","1","2","0","1","0","3","2","1","2","4","0","0","0","0","1","2","0","4"
"97","Maschi","0","1","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","1"
"97","Femmine","0","0","1","0","1","0","1","2","0","1","3","0","0","0","0","1","0","0"
